income,debt_ratio,credit_score,loan_amount,employment_years,missed_payments,risk
46.3,0.6091,729,33.5,7.0,5,1
44.6,0.2736,607,5.0,2.2,4,1
27.9,0.4205,556,20.1,3.1,5,1
48.5,0.472,605,24.2,4.7,3,1
44.6,0.7663,644,27.6,3.5,4,1
37.3,0.454,534,44.4,2.1,4,1
28.0,0.3565,503,68.4,1.1,2,1
36.3,0.6156,560,1.0,3.0,2,1
54.8,0.5109,526,33.7,4.6,3,1
21.9,0.6923,667,30.8,6.3,5,1
25.4,0.3679,537,27.8,0.0,4,1
27.5,0.588,587,36.5,7.4,3,1
30.1,0.9945,649,31.8,2.3,6,1
34.8,0.5069,670,25.7,5.3,3,1
46.5,0.5836,595,30.4,1.2,3,1
40.5,0.251,607,36.7,0.0,2,1
35.7,0.3965,509,35.5,0.0,1,1
38.3,0.6327,652,32.3,2.2,6,1
42.5,0.4906,668,23.0,4.3,2,1
14.8,0.6606,449,63.8,3.1,4,1
47.9,0.6265,703,34.3,2.4,2,1
25.1,0.3128,531,39.1,5.8,5,1
29.7,0.7328,622,23.9,3.0,2,1
39.1,0.3263,585,32.3,3.7,0,1
34.1,0.4123,576,32.2,10.8,4,1
40.8,0.5913,566,7.1,3.0,4,1
36.7,0.8321,511,21.4,1.3,1,1
31.5,0.3693,617,21.2,4.2,4,1
53.3,0.5766,560,22.8,4.8,2,1
43.5,0.5781,488,17.2,3.8,3,1
38.6,0.6683,508,30.5,3.4,3,1
43.3,0.7631,490,46.8,6.7,5,1
26.5,0.4773,543,31.6,6.4,2,1
61.1,0.7321,614,15.8,2.7,2,1
21.9,0.7895,530,17.6,1.4,1,1
36.4,0.8711,648,25.5,4.1,2,1
31.6,0.6403,572,13.0,1.4,2,1
31.1,0.5783,560,33.7,5.2,1,1
29.5,0.4646,581,46.2,4.1,6,1
25.7,0.2874,678,23.1,9.7,4,1
49.3,0.5,484,30.9,6.7,6,1
20.5,0.5702,696,24.9,0.3,0,1
46.8,0.5303,647,22.4,1.7,2,1
42.8,0.6576,578,32.3,0.0,4,1
30.4,0.2882,663,22.0,0.0,5,1
41.4,0.5172,557,20.3,3.3,1,1
33.1,0.9091,600,10.6,0.0,1,1
21.8,0.7292,542,30.8,7.1,3,1
21.9,0.6609,648,42.8,5.9,5,1
42.9,0.6203,530,38.5,2.3,3,1
42.2,0.4842,576,47.9,2.2,6,1
37.9,0.2343,628,21.9,6.7,1,1
30.3,0.6323,653,40.2,7.3,2,1
32.7,0.1093,523,16.8,0.7,2,1
31.1,0.4914,633,38.5,0.3,1,1
14.0,0.5493,511,49.7,2.2,1,1
35.7,0.4695,429,36.0,4.1,4,1
41.3,0.9408,528,49.9,1.7,1,1
35.8,0.8784,638,22.8,4.1,5,1
56.2,0.7359,579,28.4,7.9,3,1
22.9,0.3834,543,19.0,0.0,1,1
27.1,0.8959,584,30.4,1.9,3,1
36.6,0.6614,582,33.2,0.0,2,1
37.9,0.3804,624,30.3,0.9,1,1
12.2,0.5559,467,24.3,2.3,3,1
42.2,0.7225,573,24.1,1.2,2,1
38.0,0.4422,589,34.1,4.3,4,1
10.0,0.5753,484,28.1,3.4,3,1
33.6,0.607,483,16.2,3.7,5,1
25.3,0.3518,554,7.2,2.2,1,1
29.6,0.5014,581,22.9,2.5,2,1
18.9,0.3654,581,13.4,2.1,3,1
40.0,0.7064,541,20.0,2.4,2,1
56.1,0.3866,538,24.9,4.0,4,1
38.2,0.6025,552,28.2,0.0,2,1
10.0,0.2998,601,22.0,3.7,4,1
38.4,0.346,667,56.3,0.8,5,1
32.7,0.3373,425,14.9,2.2,3,1
21.8,0.4979,624,44.5,0.0,2,1
39.2,0.5825,572,28.0,2.1,2,1
45.6,0.6157,617,22.1,3.7,2,1
27.0,0.231,663,37.1,4.1,3,1
15.3,0.5196,527,24.6,0.0,2,1
10.9,0.4149,646,20.3,4.0,4,1
27.0,0.6462,492,51.5,5.8,2,1
33.1,0.5018,589,3.7,1.8,3,1
28.8,0.5355,563,27.1,3.0,6,1
26.8,0.4159,583,32.3,0.0,5,1
41.8,0.8604,511,46.9,0.8,2,1
40.6,0.319,611,25.2,3.7,3,1
37.4,0.478,691,61.9,5.4,4,1
44.8,0.5694,512,39.1,1.5,3,1
27.1,0.5048,593,1.6,9.7,4,1
21.9,0.4125,640,12.6,3.8,4,1
28.7,0.2239,559,32.8,0.0,3,1
27.9,0.4255,675,16.3,6.2,2,1
10.4,0.3773,550,36.6,0.0,8,1
28.5,0.8523,572,24.6,3.8,2,1
48.3,0.9576,510,15.6,0.7,0,1
44.6,0.5409,589,18.4,0.0,3,1
41.3,0.2971,580,40.2,5.4,2,1
36.6,0.6828,625,5.7,2.4,1,1
52.4,0.3734,535,42.5,7.3,3,1
22.3,0.4511,532,42.9,0.5,5,1
23.4,0.4368,612,26.0,0.0,3,1
48.5,0.4599,678,13.1,1.8,2,1
35.3,0.4862,624,36.7,10.2,5,1
26.9,0.3136,709,24.2,5.1,3,1
41.6,0.4236,619,11.8,4.4,3,1
29.7,0.7336,616,52.9,4.5,2,1
24.9,0.544,628,19.4,1.8,2,1
24.6,0.5726,684,12.3,9.8,4,1
38.9,0.1482,667,33.4,4.1,1,1
37.5,0.7206,504,29.2,3.9,3,1
53.2,0.4266,636,47.8,5.5,5,1
31.5,0.7523,599,25.4,0.0,2,1
31.3,0.5778,566,25.6,0.8,2,1
52.3,0.4488,456,34.0,2.4,3,1
46.8,0.248,472,32.4,5.5,4,1
36.7,0.9415,554,32.8,0.0,4,1
16.3,0.6946,477,33.3,2.8,0,1
25.3,0.7054,556,32.0,2.5,2,1
22.4,0.8774,630,25.0,0.0,4,1
35.4,0.5903,539,40.0,1.7,2,1
28.9,0.7934,586,25.7,4.4,2,1
54.2,0.4639,505,39.7,0.0,5,1
16.1,0.6828,601,46.7,6.5,5,1
21.1,0.4366,616,21.9,4.2,2,1
37.9,0.4593,480,58.9,3.9,0,1
41.3,0.5675,527,21.4,3.0,3,1
10.0,0.3219,491,21.5,0.3,2,1
14.2,0.6093,616,36.5,1.4,3,1
31.8,0.4938,591,35.3,3.9,3,1
51.3,0.1922,577,30.9,1.4,4,1
57.7,0.4676,571,39.8,3.5,1,1
30.0,0.4879,603,33.0,0.8,3,1
33.0,0.7035,604,54.8,4.1,4,1
25.0,0.6013,545,29.4,4.3,4,1
42.6,0.8105,536,19.7,0.0,2,1
53.3,0.6436,576,23.4,3.2,2,1
50.1,0.4503,567,35.7,0.0,1,1
34.7,0.5395,724,35.8,0.0,5,1
24.9,0.4874,553,32.5,1.5,2,1
35.1,0.6378,600,19.8,10.0,3,1
51.6,0.5608,613,43.3,4.9,4,1
30.2,0.4369,678,53.2,6.5,0,1
13.2,0.5515,523,30.4,4.5,7,1
30.7,0.633,674,51.7,3.5,2,1
31.7,0.3688,570,40.4,5.2,7,1
13.1,0.6071,755,56.6,1.4,7,1
37.8,0.2658,605,35.7,4.2,6,1
41.1,0.749,494,31.6,5.9,0,1
57.3,0.6449,566,40.1,4.7,4,1
19.0,0.8433,674,24.8,6.1,3,1
43.8,0.349,586,34.9,3.5,3,1
46.6,0.754,576,46.0,7.2,2,1
41.2,0.7184,630,39.8,2.5,1,1
22.9,0.5172,556,29.6,8.3,2,1
22.2,0.4822,565,32.4,4.4,2,1
36.2,0.3547,514,39.1,2.0,3,1
36.1,0.3078,701,38.7,0.1,3,1
28.3,0.4148,494,39.0,1.0,6,1
50.5,0.324,592,34.1,0.6,3,1
30.2,0.8372,614,20.1,2.8,2,1
12.3,0.2796,579,22.0,0.0,2,1
32.3,0.5768,492,35.5,6.2,4,1
40.8,0.6284,510,40.0,3.3,1,1
39.1,0.6143,617,38.4,3.2,1,1
39.0,0.6302,525,21.9,0.1,4,1
52.9,0.7204,435,28.2,1.1,2,1
21.6,0.4697,607,15.9,0.0,4,1
29.9,0.5658,519,13.3,7.0,3,1
53.5,0.4972,624,31.0,0.0,1,1
11.4,0.7845,566,46.3,0.0,3,1
34.4,0.928,563,31.2,6.5,1,1
49.7,0.3351,584,52.9,4.0,3,1
49.6,0.1844,500,28.0,3.3,2,1
42.9,0.6524,522,30.4,3.9,3,1
43.2,0.7427,562,18.1,5.4,1,1
22.5,0.9023,500,25.8,3.2,1,1
51.5,0.6828,630,15.7,0.0,3,1
20.6,0.8012,558,11.5,4.8,6,1
21.3,0.8488,479,15.9,4.1,2,1
39.7,0.8137,541,31.0,5.9,1,1
29.1,0.7086,587,21.2,0.0,5,1
37.5,0.3192,549,24.0,1.2,1,1
40.2,0.5485,608,34.9,4.0,2,1
56.3,0.604,620,11.4,0.6,3,1
40.2,0.532,748,31.0,0.0,2,1
27.6,0.5431,661,40.2,3.5,4,1
43.1,0.8321,465,41.2,5.2,6,1
25.0,0.4138,555,36.2,2.7,2,1
46.0,0.6938,561,29.4,4.4,0,1
35.8,0.607,620,22.5,4.0,3,1
39.8,0.3956,515,29.0,3.0,3,1
13.6,0.3562,543,49.8,3.3,2,1
10.0,0.2438,493,33.3,6.4,4,1
17.0,0.6374,538,28.7,0.6,4,1
55.9,0.5386,540,36.8,4.9,1,1
21.2,0.4014,558,30.6,0.0,2,1
43.8,0.2123,497,32.7,1.0,1,1
27.3,0.6279,649,27.0,6.0,2,1
32.1,0.5187,613,25.0,0.0,2,1
34.5,0.4215,479,42.0,2.4,0,1
54.7,0.3765,582,6.6,8.9,3,1
42.0,0.5071,470,35.7,5.6,4,1
39.6,0.6346,674,24.3,1.2,3,1
50.6,0.4906,693,7.1,1.6,1,1
27.4,0.3361,576,18.3,2.6,2,1
47.8,0.5395,520,29.6,6.3,2,1
45.8,0.7382,534,31.2,0.5,0,1
45.7,0.5572,548,38.9,0.3,4,1
33.1,0.5623,573,39.7,4.8,4,1
29.8,0.4914,676,11.4,0.0,4,1
24.6,0.3899,647,34.5,0.7,1,1
25.3,0.3839,648,38.7,2.8,2,1
24.0,0.2509,592,32.6,2.9,5,1
39.4,0.7626,499,36.0,0.0,5,1
32.3,0.6332,526,6.8,3.9,5,1
40.2,0.5648,584,18.1,4.4,0,1
40.9,0.6032,496,46.4,1.3,1,1
22.3,0.6111,601,26.6,7.2,6,1
21.9,0.4178,636,56.7,3.8,0,1
32.3,0.4915,618,14.7,0.5,7,1
25.7,0.4646,615,48.8,7.1,2,1
24.4,1.0,449,22.7,1.7,3,1
55.3,0.7336,673,40.3,3.4,4,1
16.6,0.5802,470,26.5,1.8,3,1
59.3,0.7959,569,31.4,4.6,0,1
38.5,0.7731,623,37.1,1.8,4,1
46.8,0.3015,605,22.6,1.9,4,1
45.4,0.5099,491,39.6,2.6,4,1
42.4,0.5471,503,26.8,1.7,1,1
54.9,0.6601,600,32.1,5.7,5,1
22.0,0.5097,616,1.0,0.0,5,1
33.1,0.5323,502,26.0,2.9,4,1
24.8,0.467,607,45.2,3.2,6,1
14.6,0.7388,474,38.3,2.7,3,1
27.1,0.2902,624,40.6,5.4,1,1
57.5,0.4731,518,30.6,0.0,2,1
32.9,0.2181,586,50.1,4.4,1,1
58.8,0.3647,574,33.5,0.0,5,1
60.0,0.6071,661,22.1,1.7,3,1
70.9,0.6105,597,40.3,0.0,5,1
57.9,0.4936,538,41.1,2.2,3,1
63.3,0.7523,605,37.6,1.6,3,1
38.9,0.7937,730,25.2,7.1,4,1
37.7,0.5375,632,33.4,3.6,3,1
38.5,0.5951,576,46.7,4.1,1,1
35.0,0.4685,522,35.7,0.2,3,1
36.8,0.6628,537,12.3,4.9,3,1
44.0,0.3351,628,22.5,7.1,0,1
29.4,0.8733,518,21.9,5.2,3,1
18.5,0.7552,580,20.9,0.0,1,1
39.4,0.3342,681,4.7,1.8,3,1
26.7,0.408,591,52.7,3.3,4,1
27.9,0.6258,504,19.5,1.6,2,1
33.3,0.4891,732,20.4,9.3,4,1
30.5,0.648,703,6.7,1.8,2,1
48.3,0.4853,615,40.4,2.9,2,1
33.0,0.8245,669,28.9,1.5,7,1
48.9,0.5515,561,25.8,3.6,7,1
37.5,0.9857,631,26.4,6.5,3,1
33.9,0.6585,550,37.1,3.3,4,1
36.9,0.3071,485,24.2,2.5,2,1
19.5,0.9256,761,6.1,0.3,4,1
39.1,0.7478,482,14.5,6.0,3,1
45.2,0.6184,601,13.9,2.6,1,1
46.9,0.6664,600,33.3,2.5,4,1
18.8,0.336,616,41.2,0.0,3,1
16.8,0.2252,574,47.6,2.7,3,1
28.6,0.5425,574,10.4,2.0,1,1
51.6,0.7982,590,37.4,0.0,2,1
37.7,0.6212,614,22.6,5.5,2,1
25.7,0.8577,580,65.1,1.7,1,1
17.6,0.7878,575,46.6,7.7,5,1
26.8,0.5537,488,50.4,6.5,3,1
26.0,0.7631,721,39.6,1.2,0,1
46.2,0.8241,617,34.6,6.4,2,1
47.2,0.5356,595,25.2,7.0,3,1
22.4,0.5115,536,22.8,1.6,1,1
44.0,0.5753,510,20.4,0.4,2,1
42.8,0.1159,640,37.4,0.0,3,1
20.8,0.6005,569,48.7,4.0,2,1
34.0,0.6797,623,25.7,0.6,1,1
39.1,0.576,485,21.3,4.0,0,1
37.0,0.612,688,12.2,1.6,1,1
14.5,0.5422,643,32.9,1.1,0,1
36.6,0.1905,574,44.8,1.6,5,1
42.6,0.8493,613,45.4,0.0,2,1
54.0,0.4838,632,46.5,1.6,3,1
27.0,0.4388,486,35.0,1.2,4,1
28.5,0.7944,697,31.1,3.0,2,1
32.5,0.7262,614,45.4,3.3,2,1
38.5,0.5992,531,16.7,0.3,1,1
36.2,0.6885,503,24.7,5.8,5,1
42.3,0.3421,649,50.5,2.6,4,1
21.5,0.5354,595,17.1,6.8,5,1
39.8,0.7831,614,29.6,3.6,8,1
26.1,0.4281,582,37.6,3.2,3,1
33.3,0.3703,510,31.0,1.8,1,1
55.5,0.5641,616,43.8,4.5,1,1
18.2,0.5684,566,48.3,3.1,3,1
31.6,0.6666,578,35.8,5.1,0,1
19.7,0.3019,746,46.7,7.0,3,1
36.8,0.0911,641,18.9,1.2,3,1
47.6,0.7158,645,28.1,4.5,2,1
37.0,0.3551,770,58.9,4.5,4,1
33.6,0.4402,607,53.3,4.1,2,1
50.9,0.157,588,14.7,1.9,4,1
39.0,0.7341,532,29.8,2.0,4,1
44.8,0.6131,548,31.6,1.5,1,1
43.6,0.6058,437,35.0,1.5,2,1
10.0,0.6046,635,45.3,0.9,0,1
34.1,0.1792,491,52.1,2.7,6,1
22.1,0.3727,643,30.4,1.1,3,1
25.0,0.4687,577,43.5,4.1,3,1
52.7,0.4152,589,37.8,3.1,4,1
30.5,0.5011,577,29.7,3.4,1,1
57.7,0.5943,677,9.6,2.3,4,1
18.1,0.7312,665,42.2,3.2,2,1
22.0,0.2836,578,37.3,2.4,4,1
44.1,0.5484,517,34.7,4.9,1,1
30.9,0.6781,645,18.2,1.9,1,1
38.7,0.3837,512,53.5,3.9,4,1
33.7,0.5153,471,31.8,0.0,2,1
33.3,0.634,615,16.3,4.8,4,1
31.3,0.552,665,14.4,1.6,3,1
37.2,0.6714,552,38.1,0.7,1,1
42.7,0.567,608,38.5,0.2,3,1
54.4,0.4939,551,24.4,0.0,2,1
32.6,0.3389,631,35.6,1.8,0,1
30.3,0.5945,657,38.0,6.7,4,1
28.7,0.568,562,31.7,1.4,1,1
52.6,0.3713,508,21.6,0.0,7,1
43.3,0.6548,478,41.5,3.9,7,1
12.2,0.7782,645,40.1,0.2,4,1
11.7,0.4312,500,36.8,5.0,1,1
25.0,0.419,606,20.0,1.9,6,1
37.8,0.4125,634,14.0,2.3,1,1
34.6,0.2478,545,30.9,6.0,1,1
41.2,0.9108,568,41.2,4.5,2,1
32.9,0.4692,650,42.5,0.0,1,1
51.8,0.3955,523,37.0,0.3,3,1
44.3,0.3472,516,24.6,0.0,5,1
35.9,0.4802,564,20.3,9.5,2,1
48.7,0.4249,669,29.8,0.8,2,1
15.2,0.8089,693,29.9,5.9,1,1
34.0,0.3252,573,43.3,1.7,4,1
36.7,0.2731,530,24.2,0.3,5,1
42.2,0.6493,654,25.2,3.1,4,1
14.4,0.5307,463,54.7,2.2,2,1
31.9,0.5099,597,48.6,5.0,1,1
39.8,0.6507,577,19.4,5.0,2,1
40.7,0.5746,671,47.6,1.5,0,1
49.2,0.5416,678,16.5,0.0,0,1
44.1,0.297,514,24.8,0.0,1,1
34.3,0.2497,592,26.2,0.0,5,1
43.1,0.4239,540,29.1,2.3,6,1
32.6,0.3548,559,37.4,3.0,3,1
36.8,0.5985,623,31.3,0.1,3,1
44.5,0.2262,557,37.4,0.0,1,1
34.5,0.4695,594,25.2,3.0,3,1
39.3,0.5188,647,34.5,1.4,2,1
46.5,0.5429,686,30.9,2.5,4,1
43.5,0.6218,600,13.3,2.1,2,1
49.8,0.4912,588,35.8,3.6,2,1
62.9,0.4299,502,31.2,1.6,2,1
43.4,0.774,691,21.4,1.8,6,1
29.5,0.4924,615,24.9,0.0,3,1
41.1,0.8054,590,25.2,2.9,5,1
40.6,0.4915,586,27.1,3.2,2,1
42.4,0.5471,605,51.1,2.6,6,1
52.9,0.525,634,55.1,7.8,2,1
14.8,0.5916,643,1.0,3.4,2,1
53.2,0.4744,693,35.9,2.6,2,1
57.2,0.5673,597,41.5,4.2,4,1
41.8,0.8255,703,27.4,8.3,5,1
42.1,0.7388,654,41.1,3.6,3,1
32.1,0.74,576,49.9,0.0,0,1
35.1,0.3085,463,13.5,4.1,2,1
43.4,0.3376,586,31.6,0.8,2,1
42.6,0.5892,689,53.5,0.0,2,1
43.6,0.6887,526,15.1,7.2,0,1
42.5,0.4566,586,28.6,6.7,2,1
45.8,0.4244,592,24.6,0.7,1,1
44.4,0.8009,646,42.6,0.8,4,1
22.7,0.6735,553,44.3,3.4,2,1
45.0,0.7404,519,31.9,0.8,2,1
57.3,0.4705,620,30.4,2.7,2,1
34.7,0.4564,528,9.4,1.2,3,1
53.0,0.7208,452,47.1,2.0,1,1
24.0,0.5027,709,25.8,0.0,2,1
34.6,0.44,645,28.3,5.1,5,1
27.3,0.3856,712,41.7,6.0,4,1
51.6,0.458,641,32.4,2.7,10,1
54.7,0.7075,628,42.0,2.9,1,1
33.8,0.2783,606,37.2,4.6,4,1
49.1,0.6632,567,32.4,3.0,3,1
54.8,0.4225,616,33.7,7.3,5,1
34.6,0.5121,541,16.5,0.0,6,1
36.6,0.5237,505,28.2,5.2,4,1
43.8,0.5103,557,43.0,2.7,4,1
24.9,0.4983,670,19.2,0.2,0,1
36.3,0.47,494,21.4,8.6,0,1
60.7,0.4471,495,19.4,9.0,1,1
29.0,0.7876,621,31.8,2.5,1,1
45.2,0.5545,551,46.8,4.1,5,1
41.3,0.5273,614,36.6,1.8,4,1
33.0,0.434,649,3.9,2.2,3,1
37.7,0.4766,612,37.8,0.2,4,1
56.0,0.4346,536,24.7,0.0,2,1
41.6,0.6878,670,36.1,7.6,5,1
43.5,0.4144,632,28.2,2.9,3,1
54.2,0.1457,582,19.7,3.1,4,1
31.5,0.5605,578,29.1,1.0,3,1
22.4,0.4997,606,24.7,3.5,5,1
56.2,0.4446,558,33.7,0.0,2,1
36.6,0.7141,466,19.4,1.1,5,1
45.7,0.058,633,16.5,0.0,3,1
25.9,0.8337,628,38.8,6.2,1,1
39.7,0.7398,419,43.3,0.0,3,1
21.8,0.437,616,37.0,0.1,1,1
35.8,0.4689,703,22.2,0.0,4,1
27.2,0.6408,501,21.1,0.8,6,1
24.5,0.6456,575,21.8,1.9,5,1
31.4,0.4359,567,40.7,5.4,0,1
10.0,0.259,696,20.1,2.4,4,1
21.1,0.9305,658,40.6,2.0,1,1
44.4,0.7221,519,37.6,3.7,1,1
39.2,0.5782,604,44.9,1.9,2,1
22.1,0.5816,741,42.8,9.0,2,1
41.6,0.6618,536,36.5,1.5,2,1
24.5,0.6834,579,12.4,4.0,6,1
43.7,0.1745,616,37.3,5.1,6,1
33.6,0.4868,537,31.4,1.5,1,1
31.1,0.4681,703,25.5,3.4,4,1
33.9,0.5209,547,46.3,1.7,0,1
65.7,0.6887,483,28.2,3.7,2,1
25.9,0.2278,543,23.6,3.3,2,1
37.7,0.3072,626,43.5,2.6,3,1
44.4,0.4273,524,25.1,0.1,5,1
23.5,0.5778,601,23.0,7.7,3,1
15.9,0.6998,619,16.5,4.5,6,1
27.8,0.8436,495,20.2,0.0,3,1
44.1,0.4985,541,21.2,1.9,1,1
30.9,0.6995,604,37.5,0.0,3,1
32.2,0.6778,629,17.8,4.9,4,1
45.9,0.6475,542,7.7,2.9,3,1
25.3,0.5456,591,33.6,3.0,1,1
33.9,0.4781,560,22.4,0.9,5,1
16.8,0.3582,631,29.8,2.2,2,1
38.8,0.3463,616,45.4,5.0,3,1
37.8,0.6125,554,30.9,5.6,1,1
44.5,0.5402,613,48.1,5.1,2,1
21.3,0.4752,551,29.2,0.0,0,1
32.7,0.6697,612,42.1,2.5,4,1
19.7,0.5139,613,23.4,3.6,0,1
32.0,0.3856,746,31.3,1.2,3,1
52.8,0.502,556,18.8,0.0,6,1
31.2,0.6977,570,20.2,0.0,1,1
18.6,0.3658,535,27.3,6.7,4,1
26.8,0.5877,508,14.1,0.0,2,1
15.7,0.54,548,31.9,3.1,2,1
19.5,0.4131,627,26.4,2.6,5,1
43.1,0.4972,632,32.8,2.6,1,1
17.6,0.2671,601,14.2,2.2,2,1
38.7,0.5697,559,38.4,5.0,5,1
35.3,0.3043,545,50.4,3.1,1,1
28.6,0.743,516,47.8,1.4,2,1
37.7,0.5334,541,52.8,3.1,4,1
23.7,0.4471,489,30.5,0.0,2,1
45.1,0.7589,675,25.8,4.2,4,1
26.6,0.3643,709,35.9,1.3,2,1
30.4,0.4154,444,27.1,1.4,1,1
28.9,0.2207,600,9.1,4.3,1,1
43.3,0.7857,599,39.8,2.0,0,1
41.5,0.8871,595,27.2,2.1,2,1
10.0,0.2488,539,12.4,5.9,1,1
38.1,0.4032,652,23.9,0.6,1,1
14.1,0.5626,609,27.5,4.2,1,1
30.9,0.4572,652,30.1,5.4,1,1
33.7,0.5444,528,30.3,5.9,6,1
30.8,0.5288,483,46.4,8.4,0,1
41.0,0.6234,610,14.5,1.4,4,1
43.6,0.377,513,28.2,0.8,5,1
25.7,0.5847,654,19.5,5.0,3,1
25.3,0.3491,431,45.1,5.4,3,1
34.6,0.4759,547,23.3,1.0,5,1
16.5,0.2374,537,25.9,4.2,4,1
29.3,0.4772,557,42.6,9.8,2,1
51.2,0.4469,598,45.9,3.3,2,1
16.9,0.7198,608,47.7,5.3,3,1
30.9,0.5393,625,10.3,6.9,0,1
27.9,0.5721,633,35.8,9.3,1,1
59.1,0.546,568,33.2,3.6,2,1
28.5,0.1668,728,29.4,6.1,3,1
29.2,0.1905,677,30.8,1.0,4,1
22.6,0.4926,558,45.4,3.1,3,1
35.1,0.6001,570,42.5,1.9,1,1
38.2,0.5077,557,40.8,0.0,2,1
24.4,0.3945,605,32.5,0.0,2,1
46.9,0.5067,512,57.2,4.1,4,1
38.3,0.4911,525,25.2,4.1,2,1
45.2,0.6902,428,10.6,0.4,5,1
31.1,0.6801,552,26.8,6.9,5,1
37.9,0.4504,655,30.7,0.2,0,1
32.4,0.541,569,45.6,3.6,2,1
52.5,0.5997,573,23.9,2.0,4,1
36.4,0.6264,599,35.9,3.3,4,1
35.1,0.8475,510,12.3,5.2,2,1
29.5,0.5449,582,43.0,4.9,5,1
28.8,0.7604,642,30.8,4.8,7,1
37.9,0.3412,601,26.6,4.5,8,1
44.8,0.4352,648,55.6,0.0,3,1
26.8,0.1656,668,42.8,5.8,1,1
36.5,0.5772,626,17.5,0.3,3,1
37.2,0.6666,530,28.7,2.7,2,1
39.3,0.09,556,62.8,2.1,3,1
14.5,0.5839,715,53.7,3.9,4,1
23.9,0.6588,602,41.1,1.8,3,1
18.6,0.6485,593,7.8,2.6,3,1
35.4,0.3347,520,46.0,7.0,1,1
24.2,0.6892,574,22.4,0.0,5,1
29.0,0.5517,630,45.9,3.0,1,1
20.7,0.6564,581,21.3,0.2,5,1
30.2,0.5273,544,35.9,4.7,3,1
21.5,0.6186,560,22.3,1.2,3,1
44.1,0.7497,663,25.6,3.1,1,1
40.8,0.5133,627,37.5,0.0,2,1
36.8,0.6011,617,14.2,6.2,5,1
31.4,0.775,611,58.5,3.2,2,1
10.5,0.526,497,17.7,3.3,6,1
29.5,0.3474,599,17.0,5.1,2,1
25.9,0.6717,655,37.5,0.0,3,1
38.0,0.8083,562,45.5,1.5,0,1
42.4,0.782,648,26.1,3.4,4,1
38.9,0.6787,618,17.1,0.0,1,1
50.2,0.1281,638,18.9,0.0,1,1
28.2,0.4356,584,17.6,0.9,3,1
27.7,0.4448,642,33.7,0.1,6,1
47.5,0.5581,477,29.2,2.1,2,1
37.0,0.8539,582,35.1,4.3,4,1
32.0,0.3555,630,34.4,4.9,2,1
57.2,0.9536,601,39.9,7.5,3,1
41.9,0.4812,657,25.1,2.9,5,1
32.7,0.412,569,21.1,3.4,1,1
26.8,0.7021,542,31.9,2.9,2,1
50.9,0.7164,465,29.3,3.8,2,1
37.5,0.667,561,33.0,4.0,3,1
35.3,0.4115,616,21.5,5.3,3,1
43.1,0.6404,633,37.7,5.3,1,1
45.6,0.364,482,15.9,4.3,1,1
41.6,0.4065,662,24.7,6.8,3,1
45.6,0.5329,512,43.5,3.1,2,1
40.4,0.4024,572,16.4,1.5,2,1
41.7,0.7395,540,42.6,1.9,2,1
26.2,0.4459,609,13.1,2.7,0,1
56.7,0.5103,587,11.0,0.3,2,1
20.2,0.3916,627,12.1,1.5,4,1
38.7,0.7368,709,31.4,0.2,2,1
19.0,0.4301,608,38.8,3.9,3,1
33.8,0.7556,540,45.5,3.9,2,1
28.1,0.7423,612,44.6,0.0,4,1
36.6,0.4697,716,40.4,1.4,1,1
39.1,0.5553,626,20.0,7.6,2,1
23.5,0.4647,646,19.9,4.6,4,1
34.6,0.6482,468,39.5,4.1,3,1
51.7,0.515,607,47.1,1.3,1,1
19.3,0.4749,561,17.6,3.7,6,1
24.8,0.5583,532,45.5,3.0,4,1
45.3,0.2652,578,7.0,1.0,2,1
35.9,0.5363,588,34.7,1.8,1,1
36.8,0.6669,536,28.8,1.8,1,1
47.3,0.5748,593,27.5,0.0,1,1
25.5,0.7213,568,30.4,0.0,3,1
28.8,0.4821,629,19.8,2.5,4,1
27.3,0.4673,596,35.4,0.9,1,1
30.8,0.3489,606,30.7,2.2,2,1
51.1,0.477,649,41.2,0.0,2,1
14.6,0.9039,619,49.1,5.0,7,1
20.7,0.5996,580,31.5,8.2,1,1
18.6,0.4446,434,20.2,5.6,5,1
51.8,0.3689,616,16.3,5.8,5,1
27.6,0.2623,516,50.4,4.6,2,1
31.1,0.4005,574,48.8,3.7,4,1
15.6,0.6867,606,40.6,3.2,3,1
31.9,0.4731,673,30.7,0.7,2,1
45.4,0.3775,709,39.8,4.7,4,1
38.0,0.3973,516,45.7,4.6,7,1
33.7,0.6669,488,22.6,1.8,4,1
16.2,0.5354,603,30.4,4.3,2,1
31.1,0.4371,597,16.7,1.3,3,1
36.8,0.4945,496,28.5,1.4,2,1
23.1,0.9471,579,48.5,4.9,5,1
42.9,0.7695,622,42.9,4.1,4,1
45.6,0.8144,494,31.6,2.4,4,1
28.7,0.2346,510,1.0,2.1,4,1
43.7,0.5228,535,22.1,3.4,3,1
33.7,0.4339,565,31.2,0.0,4,1
48.8,0.6479,629,27.4,1.1,5,1
59.4,0.7408,557,30.4,0.0,2,1
21.9,0.6088,584,32.9,3.0,2,1
44.2,0.393,737,23.6,5.7,2,1
50.7,0.431,513,29.9,4.2,2,1
23.4,0.6617,534,28.2,1.7,3,1
28.1,0.6796,627,21.6,1.2,3,1
28.0,0.5754,649,52.2,1.1,2,1
33.4,0.5734,609,24.3,8.0,3,1
