blue_ref,red_ref,nir_ref,swir_ref,ndvi,ndwi,texture_var,thermal_bt,land_cover
0.333,0.1041,0.3943,0.2776,0.5824,-0.2868,0.08952,305.38,0
0.0451,0.0285,0.7955,0.1527,0.9308,-0.9116,0.01477,296.11,1
0.2113,0.2261,0.3533,0.5125,0.2195,-0.2353,0.06994,297.34,1
0.0562,0.0624,0.7203,0.1116,0.8405,-0.8478,0.03477,293.42,1
0.1128,0.0165,0.0141,0.0047,-0.078,0.6424,0.02303,296.93,2
0.1391,0.3503,0.225,0.3786,-0.2178,0.042,0.04599,303.2,0
0.0607,0.0329,0.0156,0.0035,-0.3557,0.4993,0.01288,293.58,2
0.2918,0.2779,0.3152,0.3352,0.0629,-0.0507,0.14444,303.2,0
0.0601,0.0648,0.6646,0.1862,0.8223,-0.8282,0.03285,293.48,1
0.4405,0.2728,0.3034,0.3646,0.0531,0.0807,0.13735,310.75,0
0.2404,0.2643,0.1681,0.3052,-0.2226,0.2004,0.11088,290.15,0
0.2308,0.2997,0.1666,0.3806,-0.2855,0.2285,0.11166,303.81,0
0.2412,0.258,0.5706,0.4194,0.3773,-0.3914,0.01644,304.15,0
0.204,0.3202,0.2391,0.3768,-0.145,0.0459,0.07298,303.32,0
0.0719,0.0315,0.6466,0.2076,0.9071,-0.852,0.0458,291.46,1
0.3129,0.3788,0.2919,0.2535,-0.1296,0.0847,0.0356,308.76,0
0.0919,0.0564,0.6247,0.1242,0.8344,-0.7878,0.01567,290.59,1
0.1999,0.4801,0.2788,0.4428,-0.2652,0.0989,0.08622,298.48,0
0.2493,0.3407,0.2378,0.4854,-0.1778,0.1073,0.0709,300.56,0
0.1114,0.0236,0.01,0.0074,-0.4046,0.7418,0.0104,297.69,2
0.1954,0.1793,0.6217,0.3863,0.5524,-0.537,0.02306,302.22,0
0.062,0.0516,0.7691,0.1369,0.8743,-0.8625,0.03509,294.44,1
0.3048,0.2258,0.2414,0.3517,0.0333,0.0473,0.02243,304.05,0
0.2706,0.059,0.384,0.4176,0.7335,-0.3993,0.05089,304.71,0
0.1846,0.2721,0.2211,0.4717,-0.1034,0.0162,0.06106,303.0,0
0.3065,0.2586,0.1442,0.3881,-0.284,0.3242,0.03443,299.46,0
0.033,0.0865,0.7165,0.1387,0.7846,-0.8461,0.01736,297.1,1
0.0228,0.0764,0.4608,0.1967,0.7157,-0.8057,0.01846,296.69,1
0.0412,0.0542,0.7775,0.0894,0.8696,-0.8843,0.02459,295.98,1
0.1628,0.3462,0.2803,0.476,-0.1052,-0.0483,0.03314,310.03,0
0.2341,0.3683,0.2107,0.399,-0.2722,0.1768,0.07285,304.84,0
0.2157,0.2631,0.2672,0.3198,0.0079,-0.055,0.0588,306.19,0
0.0232,0.0475,0.3436,0.1345,0.7571,-0.8135,0.00958,302.07,2
0.0638,0.0458,0.2921,0.1242,0.729,-0.6841,0.00877,292.61,1
0.1878,0.1848,0.3846,0.3429,0.3509,-0.3474,0.03542,309.0,0
0.0938,0.0413,0.33,0.171,0.7775,-0.6601,0.02243,300.1,1
0.3364,0.331,0.3178,0.4214,-0.0203,0.0243,0.05742,299.69,0
0.0887,0.027,0.4154,0.1198,0.8779,-0.7554,0.00834,295.54,1
0.2685,0.34,0.3108,0.4102,-0.0448,-0.0107,0.09097,301.63,0
0.088,0.1851,0.1612,0.2926,-0.069,-0.0828,0.16535,305.07,0
0.0562,0.0503,0.8026,0.072,0.882,-0.8755,0.01098,294.38,1
0.1852,0.1028,0.0191,0.0103,-0.6862,0.7654,0.0073,293.0,1
0.2921,0.2367,0.2914,0.3352,0.1036,-0.0485,0.05531,299.85,0
0.171,0.0714,0.0174,0.0028,-0.6075,0.7486,0.00635,297.55,2
0.4088,0.2102,0.1237,0.4304,-0.2591,0.429,0.12843,308.55,2
0.1319,0.0164,0.0388,0.0111,0.4057,0.3129,0.00469,296.32,2
0.1458,0.4407,0.1439,0.4661,-0.5077,0.3416,0.1753,294.71,2
0.2943,0.3095,0.214,0.2913,-0.1825,0.1704,0.03863,306.35,0
0.0488,0.036,0.3944,0.2079,0.8328,-0.8059,0.01381,296.62,1
0.0642,0.0273,0.6786,0.1082,0.9228,-0.8737,0.04202,296.79,1
0.1696,0.1939,0.3207,0.3074,0.2463,-0.2765,0.02266,308.43,0
0.0368,0.0562,0.4106,0.1107,0.7591,-0.7965,0.01643,295.83,1
0.3272,0.1796,0.2645,0.3829,0.1913,-0.0215,0.10201,304.52,0
0.163,0.1102,0.2248,0.4935,0.3423,-0.2441,0.0542,295.73,0
0.1827,0.1778,0.2761,0.3712,0.2167,-0.2101,0.04275,308.59,0
0.0543,0.0215,0.0113,0.0037,-0.3127,0.5418,0.00731,295.46,2
0.0352,0.0612,0.6049,0.2625,0.8163,-0.8525,0.01991,293.82,1
0.0323,0.0477,0.7505,0.186,0.8805,-0.8988,0.02156,294.88,1
0.3049,0.2183,0.1964,0.4653,-0.0529,0.1424,0.04615,305.02,0
0.0446,0.0493,0.7221,0.0764,0.8721,-0.8778,0.0227,301.06,1
0.3268,0.0982,0.4697,0.3492,0.6543,-0.377,0.04763,301.27,0
0.3072,0.414,0.1607,0.5401,-0.4407,0.3834,0.03247,310.55,0
0.1592,0.2271,0.514,0.4651,0.3871,-0.4537,0.05116,308.77,0
0.2039,0.264,0.4469,0.3951,0.2572,-0.3127,0.1082,306.57,0
0.0533,0.0902,0.7229,0.1741,0.778,-0.8193,0.05191,288.32,1
0.1453,0.3849,0.1837,0.4408,-0.3539,0.1815,0.04856,310.51,0
0.2332,0.4997,0.1984,0.347,-0.4315,0.2974,0.04601,309.33,0
0.0425,0.0487,0.3828,0.1421,0.7743,-0.7871,0.00855,298.54,1
0.2077,0.2319,0.2088,0.4113,-0.0524,0.0256,0.08623,310.46,0
0.1795,0.3229,0.3542,0.2773,0.0462,-0.1701,0.08767,302.11,0
0.1647,0.347,0.1915,0.4288,-0.2887,0.1438,0.04561,305.0,0
0.1419,0.2292,0.3591,0.5419,0.2208,-0.3186,0.09671,300.6,0
0.0252,0.0223,0.7491,0.1653,0.9423,-0.9386,0.01704,290.25,1
0.0603,0.0821,0.2938,0.1768,0.5631,-0.6097,0.00764,287.67,1
0.254,0.311,0.3328,0.3996,0.0339,-0.0818,0.06981,300.23,0
0.0739,0.0421,0.3876,0.1849,0.8039,-0.7397,0.0218,295.24,1
0.2617,0.3876,0.3473,0.5361,-0.0548,-0.0337,0.07742,301.77,0
0.0289,0.0412,0.3842,0.0936,0.8062,-0.8328,0.01853,298.91,1
0.1538,0.0245,0.0152,0.0045,-0.236,0.7094,0.00478,293.06,2
0.239,0.107,0.0092,0.0064,-0.8408,0.8985,0.00922,297.25,2
0.1135,0.0758,0.0168,0.0113,-0.6369,0.6983,0.00259,297.71,2
0.1396,0.2282,0.3182,0.2909,0.1647,-0.2675,0.09217,301.34,0
0.3805,0.3794,0.3755,0.4011,-0.0051,0.0059,0.04536,303.4,0
0.0454,0.0736,0.795,0.1738,0.8305,-0.8607,0.00609,287.18,1
0.0241,0.0313,0.3395,0.1491,0.8314,-0.8492,0.02514,295.23,1
0.2588,0.1228,0.0165,0.0056,-0.7632,0.8409,0.00333,292.62,2
0.0718,0.0421,0.357,0.2152,0.7891,-0.7249,0.03932,298.59,1
0.039,0.0515,0.3898,0.2149,0.7667,-0.792,0.03535,293.44,1
0.0629,0.0268,0.7968,0.1758,0.935,-0.8935,0.04121,299.43,2
0.0465,0.037,0.7134,0.16,0.9013,-0.8894,0.02451,293.58,1
0.0523,0.0398,0.8076,0.1291,0.9061,-0.8921,0.06419,291.64,1
0.2034,0.3175,0.1383,0.2999,-0.3931,0.3062,0.05598,297.24,0
0.2596,0.4042,0.3261,0.3594,-0.107,0.0088,0.05798,304.38,0
0.0465,0.0462,0.4964,0.1765,0.8297,-0.8292,0.01372,298.46,1
0.041,0.0668,0.7243,0.2413,0.8312,-0.8615,0.02761,296.36,1
0.4172,0.2242,0.3931,0.2233,0.2737,-0.1015,0.05675,301.81,0
0.2561,0.1157,0.2448,0.4564,0.3581,-0.1367,0.07331,309.26,0
0.2111,0.1103,0.0246,0.0064,-0.6355,0.7346,0.00478,295.6,2
0.0294,0.0284,0.7508,0.1159,0.927,-0.9259,0.00451,296.79,1
0.1372,0.1857,0.1094,0.4869,-0.2586,0.1923,0.08569,303.94,0
0.1308,0.0853,0.0087,0.0041,-0.814,0.8502,0.00486,295.41,2
0.2342,0.2495,0.5942,0.4358,0.4086,-0.4214,0.04106,305.2,0
0.049,0.0365,0.3998,0.146,0.8325,-0.8068,0.02569,296.73,1
0.2049,0.0947,0.0328,0.0034,-0.4862,0.6412,0.00896,294.38,2
0.3265,0.3736,0.3156,0.4467,-0.0843,0.0519,0.08007,296.21,0
0.1094,0.0399,0.0066,0.0034,-0.716,0.8374,0.00245,292.44,2
0.1738,0.2891,0.3164,0.5185,0.0452,-0.1551,0.03797,303.5,2
0.0961,0.0844,0.7523,0.183,0.7983,-0.7857,0.07087,297.33,1
0.2236,0.2486,0.2761,0.2395,0.0525,-0.0781,0.02472,300.43,0
0.2617,0.3386,0.2475,0.3375,-0.1554,0.0961,0.0708,303.1,0
0.2618,0.2555,0.2355,0.5327,-0.0407,0.0469,0.01491,302.44,0
0.0435,0.0453,0.7992,0.244,0.8927,-0.8947,0.03802,291.5,1
0.2125,0.145,0.2071,0.4046,0.1762,-0.0734,0.04695,304.69,0
0.0748,0.0329,0.3956,0.1581,0.8465,-0.7605,0.00531,298.23,1
0.0483,0.0467,0.7098,0.0833,0.8764,-0.8745,0.01649,294.52,1
0.077,0.0179,0.0383,0.0093,0.3626,0.1071,0.02786,296.88,2
0.3826,0.2891,0.3951,0.49,0.155,-0.0811,0.0477,307.87,0
0.0437,0.0716,0.8099,0.1548,0.8376,-0.8671,0.01509,294.33,1
0.2839,0.1953,0.4387,0.1942,0.3839,-0.2936,0.14025,301.27,0
0.1519,0.256,0.1984,0.3819,-0.1268,0.0138,0.0833,295.71,0
0.2765,0.2776,0.2063,0.3837,-0.1473,0.1463,0.03055,303.37,0
0.1574,0.034,0.0217,0.0192,-0.2204,0.6298,0.01688,299.23,2
0.3138,0.2926,0.352,0.5024,0.0922,-0.0745,0.05879,295.19,0
0.289,0.0745,0.0272,0.0233,-0.4647,0.7395,0.00305,293.18,2
0.1408,0.0312,0.0222,0.0058,-0.1694,0.59,0.00222,295.75,2
0.2216,0.3162,0.237,0.3439,-0.1431,0.063,0.03642,306.82,0
0.0674,0.0266,0.4737,0.1388,0.8938,-0.8195,0.06606,294.53,1
0.2712,0.3389,0.2781,0.3844,-0.0986,0.0463,0.08413,302.62,0
0.142,0.2872,0.2346,0.4348,-0.1009,-0.0444,0.05034,302.42,0
0.277,0.3054,0.1993,0.371,-0.2102,0.1873,0.0614,301.0,0
0.0332,0.0242,0.8095,0.0589,0.942,-0.9316,0.01533,301.93,1
0.4369,0.0959,0.3042,0.3033,0.5205,-0.0662,0.09805,303.13,0
0.2818,0.3194,0.2831,0.4298,-0.0602,0.03,0.05537,310.39,0
0.1365,0.2025,0.2088,0.4389,0.0154,-0.104,0.017,299.7,0
0.3169,0.313,0.1938,0.3535,-0.2353,0.2382,0.0594,306.14,0
0.2142,0.3518,0.1724,0.4078,-0.3423,0.2429,0.04078,316.0,0
0.0334,0.0238,0.2985,0.1003,0.8522,-0.8251,0.0171,295.12,1
0.2655,0.1594,0.0142,0.007,-0.8366,0.8748,0.00752,295.74,2
0.2426,0.2059,0.5171,0.4745,0.4304,-0.395,0.071,307.17,0
0.1398,0.3782,0.5208,0.4051,0.1586,-0.3357,0.10028,313.93,0
0.0507,0.0734,0.7479,0.1775,0.8213,-0.8469,0.02276,294.38,1
0.0391,0.0427,0.5097,0.144,0.8455,-0.8514,0.05647,296.82,1
0.0688,0.0311,0.8047,0.1659,0.9257,-0.8832,0.0085,297.84,1
0.3004,0.1575,0.206,0.4794,0.1335,0.0527,0.07014,297.97,1
0.1839,0.3779,0.2633,0.5291,-0.1787,0.0322,0.07142,306.6,0
0.1369,0.2095,0.3466,0.4631,0.2464,-0.3334,0.12704,308.13,0
0.2653,0.1982,0.3079,0.4327,0.2168,-0.1412,0.02241,309.27,0
0.037,0.0533,0.6731,0.0915,0.8531,-0.8742,0.054,290.1,1
0.0492,0.0445,0.7182,0.2049,0.8834,-0.8776,0.03724,292.29,1
0.171,0.1663,0.38,0.3353,0.3913,-0.3853,0.05883,308.94,0
0.1593,0.4222,0.2344,0.2662,-0.286,0.1073,0.08265,306.03,0
0.3975,0.1565,0.2527,0.5129,0.2351,0.0459,0.10758,299.79,0
0.2988,0.1355,0.2372,0.483,0.2728,-0.0441,0.09399,304.84,0
0.1014,0.2851,0.262,0.4472,-0.0423,-0.151,0.12545,304.31,0
0.4192,0.2886,0.1683,0.3599,-0.2633,0.3555,0.09734,299.88,0
0.1631,0.3023,0.4025,0.2437,0.1422,-0.2673,0.11174,307.94,0
0.2833,0.3263,0.1893,0.5565,-0.2657,0.2338,0.05603,299.94,1
0.0673,0.0498,0.7521,0.0907,0.8759,-0.8556,0.01311,299.46,1
0.0775,0.0627,0.3135,0.1189,0.6665,-0.6344,0.01648,298.78,1
0.0784,0.0293,0.7562,0.1465,0.9255,-0.867,0.01276,293.7,1
0.2976,0.3182,0.3067,0.415,-0.0184,0.0019,0.0812,300.19,0
0.2307,0.336,0.2364,0.2797,-0.174,0.0903,0.09601,314.29,0
0.2804,0.2287,0.2917,0.3124,0.1212,-0.068,0.06011,309.12,0
0.1247,0.2127,0.2625,0.4995,0.1049,-0.2175,0.06421,308.4,0
0.0599,0.0305,0.7805,0.1364,0.9249,-0.8906,0.02473,293.1,1
0.0347,0.047,0.6284,0.1851,0.8607,-0.8778,0.03399,295.34,1
0.149,0.2031,0.2792,0.3519,0.1578,-0.2265,0.11954,305.8,0
0.052,0.0724,0.7893,0.208,0.832,-0.8539,0.02865,293.07,1
0.2781,0.2607,0.2274,0.3854,-0.0682,0.0845,0.04804,316.11,0
0.1185,0.2037,0.411,0.3632,0.3373,-0.4369,0.04866,304.98,0
0.1901,0.2334,0.3487,0.4406,0.1981,-0.2443,0.05087,305.91,0
0.0547,0.0432,0.7497,0.157,0.8909,-0.8773,0.0372,293.42,1
0.0629,0.0393,0.8143,0.2116,0.9079,-0.8819,0.02755,295.94,1
0.224,0.1926,0.3648,0.365,0.3089,-0.273,0.04279,308.22,0
0.0559,0.0408,0.3178,0.1961,0.7724,-0.736,0.00779,297.22,2
0.2289,0.1444,0.4498,0.483,0.5139,-0.4134,0.06438,302.57,0
0.066,0.0608,0.3399,0.1099,0.6964,-0.6856,0.06541,291.6,1
0.0506,0.03,0.7589,0.1323,0.9239,-0.8991,0.0157,295.17,1
0.092,0.3205,0.2876,0.4014,-0.0542,-0.1646,0.08393,305.23,0
0.0587,0.0399,0.2961,0.2277,0.7623,-0.7145,0.01203,298.42,1
0.2441,0.4534,0.2422,0.523,-0.3037,0.1804,0.05775,314.36,0
0.0396,0.0305,0.6456,0.1939,0.9098,-0.897,0.03164,294.9,1
0.0992,0.0213,0.0082,0.0047,-0.4437,0.7602,0.01108,295.38,2
0.2115,0.2577,0.1884,0.3748,-0.1553,0.1091,0.04979,302.44,0
0.24,0.3047,0.1955,0.4396,-0.2184,0.1644,0.05141,297.24,0
0.0437,0.0432,0.8018,0.2299,0.8977,-0.8971,0.01962,292.77,1
0.0666,0.0745,0.4111,0.1074,0.6932,-0.707,0.05288,300.91,1
0.0843,0.0508,0.6187,0.1332,0.8482,-0.8032,0.01864,291.82,1
0.0546,0.0475,0.6878,0.2347,0.8708,-0.8618,0.00611,299.19,1
0.1342,0.2189,0.2352,0.2795,0.036,-0.1424,0.02146,299.05,0
0.099,0.0172,0.0162,0.0058,-0.0319,0.5645,0.00597,296.35,2
0.1862,0.4704,0.304,0.3878,-0.2148,0.0384,0.07886,296.91,0
0.2668,0.3653,0.2561,0.4408,-0.1758,0.1048,0.04942,312.51,0
0.1502,0.347,0.2353,0.4413,-0.1918,0.0274,0.06342,305.18,0
0.1112,0.0478,0.024,0.0151,-0.3318,0.5363,0.0054,296.24,2
0.1344,0.3683,0.4295,0.3619,0.0767,-0.2617,0.0787,302.27,0
0.0282,0.0464,0.7191,0.1363,0.8788,-0.9013,0.0432,301.42,1
0.1653,0.3807,0.2136,0.4485,-0.281,0.1219,0.08117,307.66,0
0.0514,0.0368,0.4935,0.1772,0.861,-0.8358,0.00967,294.05,1
0.2753,0.2896,0.1639,0.3039,-0.2771,0.2655,0.04774,310.51,0
0.0299,0.0438,0.4182,0.1632,0.8105,-0.838,0.01303,291.72,1
0.2646,0.2224,0.4195,0.3812,0.307,-0.2654,0.06094,302.82,0
0.2612,0.3408,0.2221,0.3063,-0.211,0.1509,0.12403,306.53,0
0.0293,0.051,0.6579,0.079,0.856,-0.8849,0.04076,299.83,1
0.1362,0.3017,0.2306,0.5259,-0.1337,-0.0259,0.04096,297.84,0
0.086,0.0285,0.3699,0.0993,0.8571,-0.732,0.00868,294.67,1
0.1621,0.2498,0.2145,0.4048,-0.0761,-0.0203,0.08482,308.53,0
0.0959,0.1133,0.0139,0.0196,-0.7808,0.7647,0.01678,295.9,2
0.1324,0.2298,0.302,0.3427,0.1358,-0.2502,0.17012,311.0,0
0.0423,0.0609,0.7734,0.17,0.854,-0.8749,0.0108,296.97,1
0.2673,0.1116,0.0154,0.0135,-0.7579,0.8499,0.0028,296.47,2
0.2648,0.3188,0.2053,0.4633,-0.2166,0.174,0.13077,302.88,0
0.1905,0.2743,0.3143,0.5345,0.068,-0.1498,0.11056,299.5,0
0.0814,0.0395,0.7914,0.1386,0.905,-0.8581,0.05046,297.5,1
0.1276,0.0277,0.018,0.0161,-0.2123,0.6237,0.00694,290.03,2
0.1497,0.3049,0.1737,0.4863,-0.274,0.1336,0.02277,309.51,0
0.126,0.3597,0.2553,0.3817,-0.1697,-0.0251,0.05471,307.69,0
0.1803,0.0991,0.036,0.0065,-0.4674,0.5905,0.02269,294.64,2
0.0311,0.0445,0.2986,0.1685,0.7407,-0.7753,0.03652,292.45,2
0.3869,0.198,0.2545,0.3606,0.1251,0.0692,0.09342,303.88,0
0.3455,0.1807,0.1882,0.3045,0.0204,0.1659,0.0512,309.84,0
0.0586,0.0399,0.4542,0.1279,0.8384,-0.8044,0.01609,293.91,1
0.0353,0.0728,0.7087,0.1256,0.8137,-0.8583,0.03286,295.31,1
0.2629,0.2867,0.3178,0.4801,0.0514,-0.0725,0.04118,313.54,0
0.229,0.3537,0.2353,0.3445,-0.201,0.1064,0.04114,309.38,1
0.0348,0.0548,0.7083,0.1162,0.8563,-0.881,0.07023,299.02,1
0.0436,0.0768,0.4184,0.1409,0.6897,-0.7483,0.05291,292.5,1
0.2415,0.2951,0.2434,0.1991,-0.0959,0.0486,0.03388,301.27,0
0.211,0.1276,0.2008,0.3572,0.2229,-0.085,0.09256,303.54,0
0.2278,0.2174,0.3963,0.4677,0.2914,-0.2806,0.07428,308.05,0
0.3398,0.4499,0.3043,0.4013,-0.193,0.1295,0.07173,305.2,0
0.2362,0.1892,0.3764,0.3129,0.3311,-0.2779,0.07221,304.37,0
0.0436,0.0533,0.8049,0.1241,0.8757,-0.8864,0.04015,294.1,1
0.3888,0.3736,0.1388,0.3836,-0.4582,0.4661,0.10155,307.11,0
0.0858,0.0441,0.029,0.0028,-0.2059,0.3822,0.01429,290.74,2
0.041,0.0793,0.4172,0.1158,0.6805,-0.7479,0.02398,293.96,1
0.2492,0.0802,0.0069,0.0145,-0.8421,0.9199,0.00112,296.95,2
0.3225,0.3623,0.178,0.4255,-0.341,0.3159,0.06131,308.76,0
0.2589,0.482,0.1781,0.4379,-0.4604,0.3506,0.04659,298.03,0
0.3255,0.2839,0.1608,0.4676,-0.2769,0.3091,0.08885,307.67,0
0.0513,0.0137,0.0155,0.0064,0.0615,0.354,0.00227,296.26,1
0.2149,0.1219,0.4876,0.3135,0.6,-0.4866,0.03612,310.61,0
0.1664,0.074,0.4015,0.4219,0.6889,-0.5393,0.09104,310.77,0
0.0301,0.0607,0.4281,0.1107,0.7516,-0.8081,0.0438,300.76,1
0.0356,0.0781,0.3927,0.1869,0.6682,-0.7471,0.00392,290.28,1
0.1819,0.2395,0.3222,0.4994,0.1472,-0.2092,0.09586,301.92,0
0.127,0.4164,0.2448,0.281,-0.2595,0.052,0.09926,304.36,0
0.2477,0.2294,0.2053,0.2846,-0.0556,0.075,0.12003,301.5,0
0.158,0.3168,0.1659,0.4537,-0.3125,0.1772,0.06095,311.37,0
0.0545,0.086,0.7982,0.1507,0.8055,-0.8382,0.06209,297.51,1
0.2417,0.158,0.2752,0.3497,0.2706,-0.1587,0.02477,301.5,0
0.3604,0.1507,0.2964,0.2965,0.3258,-0.0739,0.18,308.63,0
0.296,0.2181,0.2386,0.4963,0.045,0.0371,0.06613,311.48,0
0.2378,0.2656,0.296,0.3367,0.0542,-0.0809,0.01607,299.96,0
0.2948,0.3376,0.2385,0.3586,-0.172,0.14,0.07993,303.12,0
0.1777,0.1041,0.009,0.0042,-0.8403,0.8795,0.0055,294.22,2
0.3767,0.253,0.1914,0.471,-0.1384,0.2437,0.05274,307.49,0
0.0596,0.0259,0.3361,0.1785,0.8569,-0.7743,0.00994,294.98,1
0.3427,0.3757,0.1582,0.4278,-0.4075,0.3886,0.04982,311.25,0
0.2856,0.3147,0.266,0.4727,-0.084,0.0604,0.0853,308.81,0
0.0258,0.0745,0.4378,0.1081,0.7092,-0.7945,0.02339,291.3,1
0.3632,0.178,0.1973,0.2773,0.0513,0.1568,0.07285,305.54,0
0.2407,0.2202,0.1971,0.5071,-0.0553,0.078,0.01175,308.44,0
0.214,0.226,0.1948,0.5093,-0.0741,0.0607,0.05198,311.33,0
0.0764,0.0861,0.7147,0.2552,0.7849,-0.7958,0.01818,292.97,1
0.0344,0.0663,0.8185,0.1596,0.8501,-0.8841,0.02206,298.15,1
0.0628,0.0461,0.4071,0.1191,0.7967,-0.7642,0.04682,296.93,1
0.1641,0.3411,0.2002,0.3186,-0.2602,0.1157,0.08799,297.2,0
0.3297,0.1707,0.2661,0.2732,0.2185,-0.0309,0.03132,302.36,0
0.3571,0.2794,0.2717,0.3896,-0.0139,0.0788,0.07398,303.14,0
0.2518,0.3647,0.1255,0.4676,-0.4879,0.4213,0.07045,308.83,0
0.0438,0.0323,0.6742,0.114,0.9086,-0.8932,0.01856,302.74,1
0.0839,0.0195,0.0121,0.0037,-0.2332,0.6199,0.00183,297.54,2
0.2415,0.1781,0.3472,0.337,0.3219,-0.2467,0.06004,315.03,0
0.052,0.041,0.8055,0.1562,0.9031,-0.8909,0.03565,295.08,1
0.2025,0.2281,0.2584,0.4515,0.0622,-0.0909,0.05547,305.07,0
0.2492,0.2416,0.2062,0.4261,-0.0791,0.0868,0.0584,305.61,0
0.2044,0.2638,0.2832,0.3861,0.0355,-0.0949,0.08472,311.94,0
0.2639,0.2808,0.2654,0.4229,-0.0282,0.0129,0.04579,304.4,0
0.1849,0.2989,0.2214,0.4702,-0.1488,0.0441,0.02743,303.77,0
0.2446,0.1747,0.3539,0.415,0.3392,-0.256,0.02089,310.36,0
0.2043,0.2117,0.4534,0.3669,0.3634,-0.371,0.06342,303.0,0
0.1276,0.2227,0.5058,0.4887,0.3887,-0.4856,0.07556,303.46,0
0.0303,0.0307,0.8018,0.0986,0.9262,-0.9266,0.02869,290.93,0
0.0369,0.0593,0.7198,0.2097,0.8477,-0.8747,0.04216,293.02,1
0.3358,0.4221,0.248,0.3462,-0.2599,0.209,0.05816,301.96,0
0.0645,0.0825,0.3028,0.1208,0.5719,-0.6093,0.03053,285.49,1
0.2316,0.3712,0.2185,0.4963,-0.259,0.1595,0.11874,302.72,0
0.286,0.0229,0.4878,0.3238,0.9103,-0.519,0.08034,304.38,0
0.0464,0.0433,0.8157,0.2076,0.8991,-0.8957,0.02015,297.0,1
0.0698,0.0165,0.0133,0.0225,-0.1083,0.529,0.01539,296.39,2
0.0674,0.0954,0.7645,0.1407,0.7781,-0.8076,0.00879,295.88,1
0.1466,0.1625,0.3755,0.4452,0.396,-0.4169,0.0342,311.83,0
0.2989,0.3878,0.1449,0.5361,-0.4559,0.4064,0.11198,299.7,0
0.2254,0.3482,0.4716,0.3984,0.1505,-0.2437,0.03229,297.21,0
0.2819,0.278,0.3097,0.4643,0.0538,-0.0504,0.09058,310.52,0
0.1754,0.2752,0.4146,0.3621,0.2021,-0.2959,0.07471,300.97,0
0.0801,0.0744,0.6652,0.1477,0.7987,-0.7918,0.02149,289.66,1
0.1868,0.0862,0.0143,0.0074,-0.7159,0.8107,0.00111,298.12,2
0.0539,0.0938,0.7085,0.1801,0.7662,-0.8112,0.00911,296.63,2
0.2651,0.3765,0.2297,0.2964,-0.2422,0.1655,0.02476,306.39,0
0.1794,0.3305,0.3624,0.4763,0.0459,-0.174,0.02996,306.16,0
0.1794,0.1775,0.2643,0.4373,0.1965,-0.1939,0.10915,300.81,0
0.293,0.3108,0.223,0.287,-0.1644,0.1502,0.05271,310.57,0
0.2498,0.1592,0.2576,0.3366,0.236,-0.1148,0.03124,308.05,0
0.0934,0.0514,0.4368,0.1922,0.7896,-0.7156,0.03476,306.43,0
0.0949,0.0152,0.0259,0.0077,0.2603,0.3599,0.00212,294.27,2
0.062,0.0452,0.8335,0.1243,0.8971,-0.8792,0.02161,292.0,1
0.221,0.3979,0.1623,0.4419,-0.4206,0.312,0.07172,294.8,0
0.1612,0.4519,0.1473,0.3392,-0.5082,0.3508,0.03755,305.93,0
0.2014,0.2677,0.2352,0.3044,-0.0646,-0.0014,0.05444,309.4,0
0.0873,0.0987,0.7443,0.1796,0.7659,-0.7778,0.05536,296.73,1
0.3311,0.3624,0.186,0.4116,-0.3217,0.3017,0.04534,299.84,0
0.324,0.3832,0.2666,0.3758,-0.1795,0.1404,0.10036,307.59,0
0.2163,0.1564,0.2216,0.3257,0.1726,-0.0865,0.08992,299.37,0
0.3038,0.3385,0.24,0.3581,-0.1702,0.1446,0.02887,303.3,0
0.1869,0.1584,0.1673,0.4546,0.0274,0.0157,0.02756,306.12,0
0.1556,0.2586,0.1928,0.2961,-0.1459,0.0358,0.04079,298.25,0
0.2061,0.1674,0.3508,0.4117,0.3539,-0.3052,0.07105,302.72,0
0.2775,0.2707,0.2381,0.3292,-0.0641,0.0703,0.08197,298.86,0
0.3252,0.184,0.2839,0.4206,0.2134,-0.0544,0.06961,312.08,0
0.2503,0.1409,0.0275,0.0057,-0.6733,0.7534,0.01555,293.35,2
0.2349,0.2209,0.2147,0.393,-0.0142,0.0298,0.08691,296.29,2
0.0754,0.0807,0.4169,0.1457,0.6755,-0.6845,0.01351,290.78,1
0.0721,0.0205,0.0123,0.006,-0.2519,0.5813,0.00572,293.27,2
0.3565,0.2716,0.2325,0.4897,-0.0776,0.1492,0.10306,304.0,0
0.0779,0.0681,0.4219,0.2077,0.7219,-0.705,0.06701,300.78,1
0.0545,0.0457,0.439,0.2167,0.8113,-0.7951,0.04241,299.39,1
0.0614,0.0615,0.479,0.1544,0.7724,-0.7726,0.02463,292.12,1
0.3012,0.3478,0.3685,0.3832,0.029,-0.0636,0.02177,302.65,0
0.1858,0.2198,0.2619,0.352,0.0873,-0.1272,0.07686,303.94,0
0.3689,0.2164,0.2394,0.4067,0.0505,0.1001,0.05304,297.86,0
0.2152,0.3772,0.2213,0.2884,-0.2605,0.1447,0.05615,299.66,0
0.1892,0.1697,0.1411,0.2193,-0.092,0.1196,0.0368,305.37,0
0.273,0.44,0.4435,0.5455,0.0039,-0.1088,0.04537,307.51,0
0.1346,0.2661,0.1424,0.4694,-0.3028,0.1691,0.02858,308.53,0
0.0983,0.4442,0.1372,0.3723,-0.5279,0.3281,0.13704,313.09,0
