altitude_km,vertical_extent_km,temperature_c,optical_thickness,droplet_radius_um,liquid_water_path,wind_shear,humidity_pct,albedo,pressure_hpa,cloud_type
9.4017,0.554,-49.5254,0.1112,19.3215,1.5234,8.5384,34.4344,0.0282,333.016,Cirrus
10.0585,0.3569,-34.6395,1.9436,21.0536,0.0,11.743,30.6295,0.0213,311.079,Cirrus
7.5263,0.6213,-44.4059,1.4962,26.7018,5.6372,16.6474,18.8747,0.2323,406.4744,Cirrus
8.8467,0.2207,-35.8697,1.0676,21.7652,0.0,7.4226,13.5845,0.0315,356.3704,Cirrus
10.7349,0.05,-31.9351,0.0,34.6767,0.0,19.1671,7.5819,0.0225,282.4537,Cirrus
10.7295,0.2872,-42.4153,0.0,33.2616,0.0,14.6584,30.5058,0.0199,278.2579,Cirrus
9.1516,0.5228,-35.8953,1.2906,19.6707,3.9224,5.7198,38.7956,0.0367,344.5868,Cirrus
8.0896,0.4957,-37.5877,0.1202,22.3933,6.2103,9.3908,22.1614,0.0879,380.1997,Cirrus
9.7586,0.4042,-40.7204,1.5767,19.7921,4.0484,10.4234,6.1791,0.258,325.8387,Cirrus
10.5002,0.2471,-37.781,1.6108,27.1539,2.6233,14.4028,44.4101,0.0219,300.7008,Cirrus
9.7179,0.367,-43.9591,0.2797,20.8584,3.0908,7.9512,46.0213,0.0257,324.7873,Cirrus
11.1865,0.7704,-30.5067,1.2338,37.1161,5.2493,25.1636,16.2625,0.0919,284.388,Cirrus
9.1763,1.038,-41.41,0.5427,20.1806,11.7982,7.4148,18.6952,0.0851,363.1043,Cirrus
7.9184,0.5064,-47.1124,1.859,23.0563,4.9216,14.2378,42.4218,0.2847,404.0231,Cirrus
8.7862,0.6563,-45.038,3.5035,20.6578,0.0,9.4713,9.8005,0.193,358.1985,Cirrus
9.5018,0.2182,-35.7875,1.1168,18.9482,3.8556,10.2374,16.55,0.0922,336.9783,Cirrus
8.6559,0.7383,-48.4428,2.2344,21.2035,5.9473,9.9422,50.602,0.376,348.3285,Cirrus
8.8765,0.3127,-28.756,1.9195,21.0663,3.6168,6.7803,26.7208,0.1607,373.2211,Cirrus
10.6541,0.0833,-32.8607,1.1457,29.8981,0.0,15.1692,33.5784,0.01,292.0206,Cirrus
8.5252,0.6881,-50.6182,1.5724,23.4841,4.3671,9.7138,18.9111,0.1624,372.928,Cirrus
7.9003,0.4224,-36.5867,0.3141,23.5604,1.5351,10.9238,46.8744,0.01,387.2756,Cirrus
10.472,0.7484,-48.7744,1.2964,28.4916,1.9765,16.2868,32.0887,0.0907,302.4506,Cirrus
10.2745,0.6066,-47.8348,0.99,22.6366,6.5999,14.218,45.2643,0.2198,302.8365,Cirrus
8.2554,0.0766,-45.2826,2.1517,20.5718,0.0,8.9992,26.6895,0.0153,387.521,Cirrus
10.3489,0.4462,-47.1964,0.7614,25.7047,10.125,11.8367,19.2428,0.1521,295.1139,Cirrus
8.1433,0.1758,-36.9219,0.462,23.7864,0.0,9.9208,31.5323,0.0682,384.9444,Cirrus
8.6318,0.7159,-40.2248,0.489,22.3099,6.9011,10.1803,22.7832,0.0795,359.3675,Cirrus
8.1747,0.4216,-39.0414,1.799,22.7035,2.8677,8.421,26.6857,0.1895,371.5679,Cirrus
8.9499,0.2354,-41.9789,1.0712,19.9529,5.6618,10.3606,22.6974,0.1327,357.2301,Cirrus
10.1769,0.05,-45.6951,0.0213,27.021,5.2315,9.7549,17.6519,0.01,319.0279,Cirrus
9.8238,0.6915,-45.6445,1.9102,21.8992,2.3642,12.3859,42.215,0.1643,323.6054,Cirrus
8.5235,0.3143,-34.2605,0.1426,17.5467,1.5916,8.9526,38.5878,0.0188,369.4174,Cirrus
9.7273,0.3345,-44.4418,0.8161,22.5913,0.0,10.1589,20.8198,0.0666,325.6422,Cirrus
9.9585,0.521,-32.2303,1.0525,25.6103,0.4966,12.0789,54.2867,0.0138,293.6357,Cirrus
10.6465,0.1789,-46.4482,0.433,30.328,1.5556,12.0998,23.9848,0.0733,302.3398,Cirrus
9.9311,0.05,-41.6781,0.0122,24.3587,0.0518,10.2004,42.9834,0.0378,310.7741,Cirrus
10.3852,0.4483,-39.8343,1.7694,30.2086,2.0137,13.3334,5.0,0.1132,303.2872,Cumulus
9.5778,0.1672,-33.7264,1.6563,21.348,0.0,10.5808,29.3579,0.01,329.0203,Cirrus
8.5222,0.3808,-35.2145,1.2377,19.034,3.8695,7.5811,10.571,0.1703,377.0503,Cirrus
9.6942,0.1837,-39.8482,1.4557,19.4187,3.8933,11.5656,22.4555,0.1484,338.7528,Cirrus
10.9587,0.0602,-41.4773,0.0092,35.5666,0.0,21.9659,37.8092,0.0886,265.6069,Cirrus
11.0214,0.05,-48.361,1.5654,36.4997,2.1105,21.2636,36.42,0.106,279.2873,Cirrus
6.4022,0.4253,-43.3471,1.4895,47.2436,8.2304,29.9188,23.6815,0.3072,483.0686,Cirrus
10.2547,0.6741,-26.161,1.5096,29.196,0.0,11.2688,33.4129,0.0996,298.1483,Cirrus
8.9069,0.6445,-48.7094,1.5072,21.5007,3.9976,9.2047,36.5383,0.1804,348.1147,Cumulus
9.9807,0.4062,-45.9378,1.896,23.3847,2.9073,10.0787,25.2235,0.1292,320.2407,Cirrus
7.8609,0.7562,-51.6749,1.1188,23.4375,6.9329,14.0872,41.0037,0.1577,400.4954,Cirrus
8.9838,0.2661,-47.2309,1.2441,21.6363,5.5024,5.7825,34.5459,0.161,352.9063,Cirrus
7.575,0.6047,-50.282,0.2656,28.957,6.7069,12.7399,26.3915,0.01,415.7132,Cirrus
8.9808,0.277,-50.5808,1.68,19.8419,1.3007,9.0178,54.8289,0.05,354.193,Cirrus
10.2291,0.2185,-39.7402,0.7319,20.3383,0.0,15.3609,28.1028,0.0564,307.8312,Cirrus
10.0341,0.6024,-36.8869,0.7823,22.7442,3.2562,12.026,20.0207,0.046,314.2351,Cirrus
12.0751,0.5082,-39.5313,0.9137,60.0499,7.3724,37.9,44.7339,0.2731,240.339,Cirrus
8.882,0.5574,-49.1518,0.4494,16.2834,2.0346,8.9522,40.3996,0.01,351.3289,Cirrus
8.446,0.05,-53.7884,1.1254,22.6126,2.9686,12.2151,8.5255,0.1164,384.7928,Cirrus
11.1631,0.6573,-56.3147,1.7769,39.1867,5.6926,22.0431,9.1566,0.2665,285.3152,Cirrus
7.4404,0.5693,-50.5328,0.4217,27.4838,5.2773,16.6099,38.6168,0.0637,434.544,Cirrus
9.7318,0.2993,-49.1818,1.1884,24.1299,5.6149,9.255,24.4246,0.1766,328.479,Cirrus
10.1034,0.5457,-45.2119,1.6665,24.7848,2.5755,10.9081,36.536,0.1993,310.822,Cirrus
6.7278,0.674,-40.1642,0.0,40.2152,4.8667,23.6658,28.119,0.01,470.1392,Cirrus
8.1916,0.216,-44.7074,2.498,20.7113,4.3902,10.1975,39.2421,0.3249,386.5199,Cirrus
7.8617,0.2177,-30.9089,0.8766,27.8857,7.0538,12.6538,41.9657,0.1396,396.495,Cirrus
10.4998,0.3279,-25.8529,0.5455,26.1584,5.6363,10.9061,10.3486,0.1092,294.7555,Cirrus
8.729,0.05,-42.745,1.2571,18.5459,1.8828,6.8067,20.8111,0.0937,359.8439,Cirrus
9.1876,0.4825,-55.3986,0.7276,21.0624,0.816,6.985,52.0467,0.061,352.1437,Cirrus
7.5637,0.6277,-45.7581,1.1505,26.2987,5.0803,12.1397,38.1828,0.1122,424.576,Cirrus
8.5281,0.5425,-43.8675,0.6757,24.6915,3.3912,7.4035,41.2485,0.0656,371.0452,Cirrus
8.5519,0.5198,-37.1982,1.9888,18.3644,5.7692,10.37,60.7761,0.3335,369.9087,Cirrus
9.2382,0.6559,-51.3527,3.0787,22.8171,6.1174,7.9382,47.1665,0.496,335.5861,Cirrus
9.1329,0.3749,-53.3615,1.7061,23.246,4.4039,10.1083,34.3335,0.193,345.2482,Cirrus
11.2642,0.05,-40.1657,1.3397,42.0258,0.0,25.3347,19.4164,0.01,264.2451,Cirrus
10.33,0.4324,-45.8278,0.8136,25.8187,0.0,14.6258,49.3858,0.01,304.9568,Cirrus
7.3683,0.7253,-45.9383,1.9429,29.679,8.1988,15.9612,49.7097,0.3868,429.5963,Cirrus
10.721,0.4903,-48.158,0.6622,34.009,3.1659,19.1329,36.5907,0.1188,278.7359,Cirrus
10.5561,0.307,-44.8265,1.423,28.0083,4.8637,14.9389,57.2763,0.1631,286.8385,Cirrus
9.5818,0.596,-40.6064,0.8359,21.8708,3.594,10.1136,38.3956,0.1024,331.14,Cirrus
10.6829,0.4965,-58.8219,0.3205,31.4128,8.704,17.6914,35.7876,0.01,293.24,Cirrus
10.9431,0.3461,-41.8855,1.0509,38.6124,0.0,20.5735,49.4076,0.01,271.9349,Cirrus
8.917,0.4298,-37.1868,0.5103,20.289,1.8488,8.095,40.9346,0.0487,342.5752,Cirrus
8.0363,0.3207,-38.8699,2.2329,23.5688,1.6376,9.8492,44.1548,0.1347,380.5149,Cirrus
10.1778,0.5537,-27.2494,0.6721,26.2235,0.0,11.4972,9.1939,0.0517,307.9236,Cirrus
8.5214,0.175,-45.0625,1.1089,18.3332,1.8125,6.2501,39.3096,0.01,375.3726,Cirrus
9.8172,0.4825,-42.6504,0.7453,21.2541,5.6568,11.4512,28.9976,0.1555,315.9417,Cirrus
8.2544,0.6173,-33.0851,0.3353,22.6028,5.9293,8.6135,28.211,0.0331,375.737,Cirrus
10.6688,0.4595,-41.6217,1.6791,29.5996,9.7211,16.2932,32.1473,0.346,281.334,Cirrus
8.5887,0.4623,-31.4616,1.1338,20.0372,1.6305,5.6632,26.6383,0.0813,358.2193,Cirrus
9.2469,0.4175,-36.2821,2.8403,24.4054,0.0,6.2827,43.6017,0.0849,333.6473,Cirrus
9.1698,0.5336,-40.9931,1.9332,24.3459,0.1542,12.96,20.463,0.1234,333.319,Cirrus
7.8005,0.3102,-42.0803,1.249,20.8454,2.3559,11.6108,13.2274,0.1129,406.1783,Cirrus
10.7954,0.3674,-43.643,1.4569,32.8174,5.8213,19.3294,33.1594,0.2924,288.1528,Cirrus
11.0421,0.1748,-42.243,1.137,34.1557,0.0,18.5639,50.9496,0.0237,267.9476,Cirrus
9.3279,0.3325,-47.9187,0.4809,22.9426,0.1597,6.0324,28.6162,0.0674,331.7986,Cirrus
8.5885,0.05,-37.2582,0.1941,21.8798,2.4408,8.1158,31.737,0.01,365.9836,Cirrus
9.2192,0.4071,-28.5999,0.4611,23.1975,1.5758,7.7263,31.4569,0.01,336.5913,Cirrus
8.8928,0.554,-54.6828,2.1362,18.4486,0.0,6.9936,65.141,0.01,361.0105,Cirrus
9.4727,0.3833,-33.7481,1.38,19.3328,7.2802,7.9931,46.2537,0.2708,340.4211,Cirrus
9.1259,0.6303,-40.3059,1.576,18.5604,6.5619,7.3022,27.7577,0.2742,341.4717,Cirrus
8.4114,0.7338,-34.689,1.751,19.3334,4.5327,10.5691,32.4691,0.2398,363.8953,Cirrus
10.8577,0.396,-46.1092,1.0599,33.7499,7.3388,21.7673,25.5103,0.2236,282.9848,Cirrus
9.2431,0.1509,-43.2695,0.7761,22.0366,0.8667,9.3816,57.3113,0.01,338.8295,Cirrus
11.818,0.6729,-33.1413,2.6138,52.5403,5.2002,29.9598,16.5017,0.3075,254.1781,Cirrus
9.6251,0.6223,-42.3451,1.5716,20.962,0.9755,9.2205,23.2127,0.0466,345.8657,Cirrus
9.0142,0.5122,-36.225,0.035,21.5563,0.4755,6.8514,45.611,0.01,341.7192,Cirrus
9.1614,0.2689,-46.1191,0.0,16.8331,0.3923,6.9811,55.384,0.0457,340.8376,Cumulus
9.0593,0.4945,-43.3882,1.725,14.8397,5.2759,9.1971,34.7583,0.2235,354.4676,Cirrus
9.3726,0.3221,-38.4348,0.5816,23.0999,0.4015,8.0215,31.6561,0.0457,343.6665,Cirrus
9.7688,0.2166,-39.1673,1.1088,21.4519,1.6424,10.606,35.4118,0.0199,335.025,Cirrus
8.1536,0.4898,-36.2118,0.0,26.0525,2.9861,10.2163,35.8816,0.01,382.9758,Cirrus
8.2744,0.1567,-44.3867,0.8758,21.772,0.7711,8.2081,60.1839,0.0286,376.1444,Cirrus
10.4362,0.589,-42.0001,1.8386,28.0773,1.1998,12.0143,40.2335,0.1061,291.1701,Cirrus
10.1152,0.4704,-35.2159,0.8253,26.3836,2.8408,11.4493,30.552,0.1337,303.3975,Cirrus
7.6099,0.3721,-31.9017,0.3809,29.115,0.0,14.002,39.7691,0.0375,411.3415,Cirrus
10.1271,0.3896,-47.873,1.029,23.6118,0.0,12.0151,46.2326,0.1148,310.4889,Stratus
10.5085,0.1317,-33.6838,1.2243,29.119,0.0,15.8869,23.6331,0.0144,297.0554,Cirrus
9.8029,0.1467,-47.3808,0.9533,23.0944,0.0,9.552,38.059,0.0448,309.4495,Cirrus
7.5151,0.8332,-40.5455,0.0951,31.3049,7.7389,14.7351,35.28,0.0113,407.6565,Cirrus
7.8955,0.3623,-40.0247,1.4754,25.3541,7.6208,12.6094,21.1886,0.2585,399.2538,Cumulus
9.4436,0.05,-45.4111,0.7983,19.6511,0.0,8.3928,29.9068,0.0773,328.1568,Cirrus
11.7588,0.6296,-43.2429,1.322,49.296,3.294,32.0086,29.2058,0.1072,247.6567,Cirrus
8.8539,0.1439,-54.3843,0.5165,16.8949,0.0,8.3568,29.0249,0.01,365.4477,Cirrus
10.2266,0.5442,-36.9266,2.0721,26.943,5.2652,11.6273,57.4539,0.24,312.6866,Cirrus
8.7272,0.7685,-43.9431,1.6988,20.5906,7.9986,5.8144,35.232,0.4026,360.7883,Cirrus
11.5399,0.3457,-42.2931,0.9482,43.781,0.0,27.0244,39.1657,0.01,269.7522,Stratus
9.5498,0.6894,-46.0065,1.413,22.3856,6.8267,10.2678,42.8781,0.2437,335.8982,Cirrus
8.0448,0.5835,-36.9037,2.345,23.3364,8.0682,8.5391,34.2089,0.4498,404.9166,Cirrus
8.5213,0.7933,-40.7029,2.0225,20.3904,6.5676,10.6013,29.664,0.3891,379.2567,Cumulus
8.4245,0.5455,-50.0441,2.2565,22.8021,3.6924,7.6379,52.8826,0.1716,375.9161,Stratus
9.6396,0.2678,-42.7871,1.6236,22.7243,2.9859,7.0582,52.9731,0.1472,338.2279,Cirrus
8.6644,0.05,-49.2454,0.8206,23.6558,0.0,7.1285,45.8829,0.0558,361.8044,Cirrus
8.9058,0.202,-41.8575,1.6119,25.5315,5.3004,4.2735,33.6689,0.2275,364.4278,Stratus
11.8356,0.2744,-37.2206,2.3895,54.0339,2.6723,29.7223,39.21,0.1495,252.1016,Stratus
8.7963,0.6482,-40.6513,1.624,16.1193,2.017,7.976,25.2376,0.0758,358.0708,Cirrus
9.7117,0.7035,-38.9595,0.621,20.7449,0.0,7.4152,36.1889,0.0381,316.2456,Cirrus
9.1724,0.126,-34.6002,1.2464,23.2613,0.0175,5.5182,20.8752,0.0585,334.4078,Cirrus
9.441,0.7057,-47.7306,1.7323,21.0718,0.2524,8.6177,44.5662,0.068,338.2433,Cumulus
10.3002,0.2066,-45.0705,1.3204,25.7765,0.0,13.4727,54.7483,0.01,308.7071,Stratus
6.8622,0.1917,-54.5987,1.7343,38.7406,0.0,22.2499,21.4622,0.087,436.9682,Cirrus
9.6804,0.0541,-44.6564,0.7664,21.9495,0.0,9.1681,56.0533,0.01,332.4284,Cirrus
9.0486,0.4844,-46.2931,1.0495,22.8744,0.0,7.7235,42.5171,0.01,358.8532,Cirrus
9.7106,0.2536,-37.4219,1.4388,21.5548,0.0,9.9213,25.6653,0.0363,330.8535,Cirrus
9.2559,0.7283,-38.7706,1.472,25.0889,2.8036,9.3335,38.0679,0.1513,347.9637,Cirrus
9.2667,0.173,-31.4939,0.757,19.1215,0.0,8.3093,53.4627,0.01,334.5946,Cirrus
9.8547,0.5831,-45.5099,0.0,22.375,3.1193,10.9526,49.8684,0.01,307.1522,Cirrus
8.8398,0.0969,-39.2238,0.0,18.7535,0.0,4.5589,49.4988,0.0102,346.4771,Cirrus
11.8605,0.658,-36.8178,1.1673,50.8319,2.4213,31.534,30.5333,0.0809,263.5391,Cumulus
8.3455,0.4293,-25.9608,1.3281,23.0192,5.0628,11.4301,23.7462,0.2293,391.0829,Cirrus
11.227,0.4732,-38.9511,1.0551,38.8285,3.0833,22.6482,34.9761,0.0167,259.7088,Cirrus
8.0105,0.3104,-42.3364,1.2246,21.0415,6.7127,11.8348,36.4447,0.1697,386.903,Cirrus
9.1837,0.2962,-41.1206,2.3207,20.0471,3.8598,8.8726,32.4209,0.272,337.4556,Cirrus
9.8729,0.5242,-38.7429,0.8525,17.9633,2.8711,9.3128,27.6735,0.0755,301.2541,Cirrus
8.3806,0.8521,-32.3863,1.4555,18.7717,2.8758,10.1874,22.8871,0.0976,374.3585,Cirrus
8.2979,0.1376,-44.9785,2.3787,22.5502,0.7889,8.7072,43.5416,0.1029,385.2732,Cirrus
9.163,0.3148,-46.9765,0.4746,20.8533,0.5267,6.705,26.518,0.0276,321.0632,Cirrus
10.5749,0.2468,-23.6466,2.4392,28.9108,0.0,14.975,44.6635,0.0513,292.6711,Cirrus
9.5984,0.05,-49.8877,1.8798,21.8627,4.7167,7.933,31.4062,0.2071,337.9182,Cirrus
11.7737,0.05,-36.0106,0.9828,48.0125,0.0,29.5895,33.8426,0.01,260.529,Cirrus
10.1776,0.2169,-39.0863,0.0,29.5345,0.0,10.9975,20.8561,0.043,306.2913,Cirrus
8.9512,0.301,-39.7462,2.1734,21.71,1.53,8.8026,39.8112,0.1203,351.1748,Cirrus
6.2671,0.754,-50.5934,2.4392,48.3802,8.5619,30.1911,31.6816,0.5282,489.6093,Cirrus
7.639,0.6473,-23.0365,0.7137,27.5443,3.076,12.6005,22.0775,0.0161,417.2985,Cirrus
9.1816,0.1949,-40.7647,2.4832,17.0352,0.0,12.5853,32.2512,0.0733,341.0005,Cirrus
7.6221,0.5932,-45.606,0.0166,29.3184,6.3423,15.3942,24.6477,0.01,417.8706,Cirrus
9.2689,0.2002,-51.3078,1.4042,17.1831,0.0,5.6461,16.0889,0.1172,328.5944,Cirrus
9.768,0.378,-56.0759,1.0757,21.269,0.0,9.7592,44.0522,0.1576,324.8194,Cirrus
9.1488,0.4809,-37.071,0.264,19.4236,5.5549,8.713,21.2223,0.1087,350.0975,Cirrus
9.1744,0.9275,-47.8633,1.0251,17.0341,7.474,13.2663,40.4473,0.1226,348.2062,Cirrus
11.8492,0.4672,-43.8768,1.1784,50.0477,4.5162,34.0717,62.4295,0.0812,255.2381,Cirrus
9.5789,0.05,-46.2168,0.3672,22.3188,0.0,11.7004,23.7245,0.032,341.3266,Cirrus
9.3347,0.586,-38.2353,1.6726,20.2472,6.3377,8.4363,40.5943,0.2716,346.0464,Cirrus
8.3068,0.6843,-39.2732,0.7229,24.7164,4.247,8.0922,30.1243,0.1042,387.877,Cirrus
9.4961,0.6221,-36.7355,0.9485,22.014,4.9426,6.8982,37.9897,0.1432,331.847,Cirrus
8.9258,0.1514,-36.4684,2.2128,19.3795,0.0,8.9618,13.7421,0.0493,366.8486,Cirrus
11.6621,0.4311,-47.0119,0.7419,46.7786,6.3633,27.9391,39.906,0.1137,260.9091,Cirrus
10.1832,0.3955,-51.4266,0.0,24.7835,0.0,10.8354,36.2558,0.01,307.2679,Cirrus
11.2045,0.8424,-43.0393,1.0239,39.2583,6.1829,23.2459,63.9289,0.1941,272.8965,Cirrus
9.7502,0.5542,-38.3786,1.2763,25.5321,7.4848,8.6303,10.4787,0.1423,319.3927,Cirrus
10.995,0.8292,-41.2421,1.031,37.1512,6.7159,19.269,29.1991,0.2026,283.1432,Cirrus
8.2992,0.2227,-55.0851,1.8022,18.0314,1.6624,7.4852,40.4814,0.094,366.6958,Cirrus
9.7995,0.3458,-41.5976,1.4801,21.1378,3.957,6.9285,45.5654,0.154,315.7159,Cirrus
8.4569,0.2656,-49.004,0.7804,20.1336,0.0,10.9222,33.5151,0.0568,373.5198,Cirrus
8.9724,0.6447,-41.8451,1.6875,21.5336,7.4309,9.6612,50.1729,0.3467,369.301,Cirrus
9.55,0.6849,-35.2483,1.5245,24.6753,7.1328,9.7106,35.7721,0.278,327.1795,Cirrus
8.3514,0.4977,-59.4533,1.5033,23.3977,2.6259,8.3723,36.6291,0.1864,378.2113,Cirrus
7.7454,0.4237,-31.4502,1.0882,25.9368,0.0,11.436,14.2153,0.013,393.7498,Cirrus
10.6804,0.5045,-49.3223,1.3998,29.8109,5.4349,15.6806,42.0179,0.1838,303.7274,Cirrus
7.4833,0.0544,-35.0286,1.2764,31.5931,0.0,18.5523,53.2011,0.0357,416.7341,Cirrus
11.5281,0.2972,-36.1128,0.9898,44.3,3.9625,29.5061,23.1126,0.1607,271.8958,Stratus
8.5212,0.3173,-44.1083,1.5354,17.7768,0.0,8.8036,29.7014,0.0785,364.0701,Cirrus
10.1798,0.3966,-38.8188,1.5897,25.7322,3.9483,9.4413,17.9999,0.0901,298.3782,Cirrus
10.2501,0.237,-46.9103,1.59,23.6577,0.0,13.3853,40.5739,0.0217,316.1053,Cirrus
8.1732,0.1877,-54.0813,1.6319,24.5225,0.8194,9.3223,33.0475,0.0461,377.0953,Cirrus
10.0521,0.05,-34.0358,0.0,22.8375,0.0,10.0926,44.7316,0.0702,313.601,Cirrus
9.706,0.508,-46.7822,1.833,21.1338,1.9367,9.8259,34.0743,0.0463,322.1971,Cirrus
10.2575,0.0571,-29.3946,0.5251,22.1365,0.0,15.5258,33.8389,0.0205,325.441,Cirrus
10.9515,0.6499,-35.8189,1.9841,36.3115,5.8891,19.0886,34.2589,0.2412,292.2359,Cumulus
10.4764,0.481,-47.9122,0.2477,25.6909,2.3824,15.2673,37.0317,0.0212,306.209,Cirrus
8.458,0.6216,-37.8801,2.3074,19.9119,5.2519,9.6429,35.2729,0.3647,392.2964,Cirrus
9.3368,0.1771,-38.3049,0.0,19.8731,0.0,8.7905,40.1006,0.01,329.0435,Cirrus
8.5112,0.8659,-29.9422,1.4263,20.5855,9.525,9.7919,52.1338,0.3743,378.9195,Cirrus
8.809,0.9549,-45.4226,0.944,25.7422,6.8069,8.6242,46.6988,0.1587,344.5325,Cumulus
10.0855,0.4075,-43.6259,1.5244,20.8883,5.5034,9.8642,56.0715,0.2304,316.5028,Cirrus
10.2261,0.4984,-38.967,2.4078,24.7099,0.0,14.8887,20.9688,0.0752,306.8437,Cirrus
10.1984,0.3968,-41.8729,1.3656,26.3404,3.117,9.268,25.9241,0.0717,295.2095,Cirrus
9.8454,0.6518,-51.7318,1.8577,21.4439,4.8579,11.3111,48.3088,0.2298,317.1979,Stratus
10.0288,0.5982,-34.8961,2.2742,24.0825,8.9494,13.9327,22.8625,0.4279,311.12,Cumulus
8.9543,0.05,-30.8127,0.7667,26.4587,6.6001,9.6273,54.4388,0.2258,349.7506,Cirrus
11.1214,0.1933,-40.9267,1.4534,38.0205,0.0,22.04,28.8781,0.0832,284.7996,Cirrus
10.3017,0.4982,-50.9086,2.1576,29.495,1.8076,13.4084,33.2646,0.1524,292.8549,Cirrus
9.4748,0.5934,-42.7918,1.4469,22.1717,0.0,11.0749,30.5377,0.0777,326.7883,Cirrus
10.8515,0.4373,-48.3652,0.7895,34.6638,6.794,20.4374,35.1466,0.1762,260.9449,Cirrus
8.8818,0.05,-43.8139,1.5605,18.2428,2.7735,6.4572,54.8954,0.0629,360.5642,Cirrus
9.6435,0.5391,-40.7019,1.2804,19.2642,5.4855,10.6658,50.8184,0.1549,329.7408,Cirrus
10.5739,0.8562,-37.4077,1.5565,32.4457,4.5208,14.7837,58.4893,0.1916,298.2941,Cirrus
8.0383,0.05,-32.1639,0.8301,25.4792,0.4067,9.1786,62.3815,0.0357,387.8874,Cirrus
12.1672,0.6348,-37.6102,1.3695,61.3372,6.4978,35.2323,29.5005,0.179,236.5962,Cirrus
8.7934,0.858,-49.4059,1.1023,20.5661,1.8037,8.2812,22.8591,0.0141,351.842,Cirrus
8.957,0.6359,-37.227,0.8537,17.785,0.0,6.3267,36.9675,0.01,360.8422,Cirrus
9.5241,0.3798,-44.0002,2.1168,23.7745,1.2853,8.974,38.9104,0.0587,324.4297,Cirrus
10.388,0.6242,-43.2106,0.8404,28.6696,3.335,13.7343,17.3251,0.0427,282.3382,Cirrus
10.5027,0.3783,-42.0982,0.6713,26.1663,3.5829,14.8113,44.5283,0.1152,301.0763,Cirrus
11.299,0.5355,-41.0545,0.3695,41.284,1.9877,25.2827,22.5103,0.01,264.7396,Cirrus
9.4234,0.4208,-34.9118,1.1547,20.3592,0.0,10.3773,30.0936,0.0622,333.9682,Cirrus
9.8961,0.4278,-38.5222,1.0934,18.0947,1.7727,12.7431,43.9216,0.0603,286.2758,Cirrus
7.6542,0.2095,-50.2986,1.7055,24.8619,2.8954,16.5433,40.6963,0.1219,409.8542,Cirrus
8.2151,0.2842,-52.5147,0.3381,27.3004,3.6043,9.5175,35.9003,0.0305,385.8017,Cirrus
9.3904,0.8062,-37.4486,0.0209,15.5869,7.8808,7.5555,37.9094,0.01,351.3675,Cirrus
9.9294,0.245,-38.2291,0.0,21.6469,1.0885,10.7275,42.8771,0.01,315.0433,Cirrus
9.4446,0.05,-33.1721,1.5192,16.2328,0.0,8.726,27.7682,0.0381,307.329,Cirrus
10.1291,1.2788,-42.6893,1.9242,22.8373,7.9812,9.222,38.9373,0.382,309.0331,Cirrus
9.4319,0.2909,-40.04,1.8672,17.3622,5.5842,7.9183,34.9494,0.3143,334.8532,Cirrus
9.2192,0.3329,-38.658,0.8489,17.6954,0.0,8.5546,36.662,0.1308,353.9134,Cirrus
12.3803,0.2995,-52.8807,1.2911,69.907,0.0,43.8117,48.8946,0.0884,235.551,Cirrus
9.1842,0.404,-53.2858,0.0,21.201,3.0662,7.7866,38.4493,0.01,334.3489,Cirrus
10.7149,0.2102,-36.8488,2.3325,31.0713,3.7736,18.0501,52.089,0.1645,289.2699,Cirrus
7.9331,0.7724,-39.4154,2.0098,27.3323,2.3066,11.6122,29.0619,0.1954,422.6642,Cirrus
9.6479,0.3501,-32.5729,1.8328,20.0546,5.3216,5.9123,33.8892,0.2667,327.3284,Cirrus
8.6906,0.1386,-29.0938,0.5716,17.8202,0.0,6.2438,16.7422,0.01,366.948,Cirrus
11.876,0.05,-44.1028,0.9455,51.8229,0.0,33.5709,23.4505,0.0769,258.9759,Cirrus
8.8309,0.6737,-44.4674,1.0669,17.0615,6.1106,6.1681,30.5127,0.1629,347.9839,Cirrus
9.4629,0.2898,-51.496,2.3902,16.8746,4.6336,6.8021,40.6887,0.2725,324.0806,Cirrus
8.5118,0.4939,-38.3734,1.9,22.4287,2.3604,5.8281,29.0004,0.0975,366.0173,Cumulus
8.4396,0.1677,-56.4078,1.0691,22.0521,5.5165,8.2696,21.9223,0.0807,356.5382,Cirrus
9.4086,0.4235,-48.7923,1.6092,16.6912,3.3284,8.4648,39.1345,0.1087,342.1059,Cirrus
9.9351,0.3932,-39.8394,0.5618,24.5249,2.7161,8.6952,15.0069,0.01,307.7718,Cirrus
10.7691,0.6302,-46.6121,0.2306,33.0841,6.5631,18.2946,15.4466,0.01,287.7228,Cirrus
8.8051,0.4414,-42.3308,1.1518,17.9576,1.3929,7.6637,25.1676,0.0533,350.3091,Cirrus
8.7851,0.1193,-43.4491,0.4039,18.4149,3.6006,5.6396,39.7422,0.0713,361.193,Cirrus
11.0421,1.0006,-49.7839,0.0157,38.3028,8.5305,20.3088,24.5435,0.0333,289.5329,Cirrus
11.4127,0.5086,-56.461,1.2233,44.2679,6.1366,24.0496,36.1646,0.1708,263.6675,Cirrus
9.399,0.1638,-37.0994,1.0147,24.5329,3.5711,6.9758,43.9988,0.0263,332.763,Cirrus
10.0588,0.4473,-43.2449,0.4939,24.9477,2.34,9.8538,40.6556,0.0145,294.8729,Cirrus
