momentum_gev,track_chi2,ecal_energy,hcal_energy,ecal_hcal_ratio,dE_dx,isolation_score,n_hits,particle_type
11.1819,1.3533,0.3741,0.059,0.8638,0.6395,0.2287,24.42,1
1.6284,1.2186,1.4571,0.1708,0.8951,1.4544,0.1129,21.42,0
10.9277,1.4554,0.6921,0.6416,0.5189,0.827,0.047,20.03,1
7.6865,3.7732,2.1919,4.7914,0.3139,1.58,0.4574,13.68,2
47.9863,0.6966,0.4577,0.8086,0.3614,0.3667,0.1077,17.64,1
20.1108,0.8339,0.084,1.1262,0.0694,0.5351,0.1998,19.78,1
10.3114,0.6823,0.019,0.1527,0.1105,0.6255,0.3171,20.75,1
11.2221,3.9496,2.0642,7.1861,0.2232,1.2735,0.3933,17.63,2
9.8475,1.5666,9.3274,0.0309,0.9967,1.1692,0.0497,13.77,0
14.54,1.3063,0.2756,0.2194,0.5568,0.7304,0.1319,21.0,1
5.1126,1.7163,1.043,2.2874,0.3132,1.3892,0.6127,13.3,2
3.7509,0.8097,0.1598,0.4429,0.2651,1.0344,0.0884,21.94,1
4.1535,0.6428,0.05,0.8142,0.0578,1.0802,0.3107,25.29,1
6.0526,0.7368,0.5793,0.0362,0.9411,0.7618,0.3793,18.68,1
16.3311,0.7265,0.2347,1.0948,0.1765,0.4716,0.3243,18.87,1
30.69,0.6869,0.0749,0.2137,0.2596,0.3233,0.1128,23.55,1
3.6195,0.9833,0.4726,0.5798,0.4491,0.9635,0.273,22.63,1
7.7399,1.4086,1.7822,4.1774,0.2991,1.5495,0.5628,9.87,2
8.0161,0.7152,0.5059,0.303,0.6255,0.6439,0.1933,17.91,1
5.2447,0.9088,4.657,0.549,0.8945,1.222,0.3456,18.65,0
8.1134,1.5823,2.0327,4.3842,0.3168,1.9645,0.8193,17.03,2
9.3842,0.5113,0.7735,0.7966,0.4926,0.7103,0.2014,19.87,1
3.653,2.9139,1.4531,1.9574,0.4261,1.6996,0.4419,19.16,2
11.3683,0.6092,0.0233,0.533,0.0419,0.73,0.073,25.06,1
12.3597,1.2823,3.1479,9.6579,0.2458,1.2285,0.6305,10.0,2
13.0358,0.6694,0.4103,0.2184,0.6526,0.3,0.1055,19.01,1
4.3018,1.7568,1.8058,2.0047,0.4739,1.7469,0.2314,12.46,2
10.9035,0.7453,0.2065,0.9424,0.1798,0.8045,0.1228,17.94,1
5.1932,5.2176,1.4745,2.7157,0.3519,1.2812,0.2116,14.08,2
4.4788,1.7367,1.1081,1.6078,0.408,1.7462,0.4353,10.75,2
1.9047,3.3802,0.5009,1.0733,0.3182,2.2473,0.3355,18.29,2
23.7186,1.0674,0.205,0.7297,0.2193,0.389,0.1039,20.17,1
4.1357,0.7324,0.8878,1.8652,0.3225,1.5105,0.3863,13.57,2
7.7876,2.4172,1.0956,6.0124,0.1541,1.6917,0.7434,17.29,2
5.5021,3.8453,1.1809,2.2196,0.3473,1.4238,0.4123,11.27,2
14.7815,0.6962,1.1057,0.0653,0.9442,0.6222,0.2897,24.97,1
5.7446,0.7757,0.3108,0.9686,0.2429,0.9282,0.1369,18.91,1
6.5427,1.2318,0.717,0.5748,0.5551,0.8557,0.1815,18.87,1
4.5125,1.9442,4.4127,0.0095,0.9978,1.0244,0.1958,20.16,0
2.9851,1.4352,2.6416,0.0882,0.9677,1.3239,0.1234,14.46,0
10.9592,1.0414,0.0326,0.211,0.1338,0.8085,0.6019,23.78,1
6.9363,1.3987,2.9032,4.7629,0.3787,1.6884,0.5916,16.65,2
3.1919,1.672,3.0088,0.3256,0.9024,1.3348,0.0865,17.01,0
25.8173,0.6617,0.0439,0.241,0.1541,0.5225,0.1315,23.71,0
6.5987,3.3995,1.0262,4.2885,0.1931,1.3089,0.5243,14.0,2
10.3606,0.5449,0.1047,0.0116,0.9001,0.699,0.2967,21.0,1
9.5264,1.914,0.0047,0.5652,0.0082,0.7481,0.0562,19.84,1
6.9376,4.5292,1.2843,3.937,0.246,1.4932,0.3589,12.84,2
6.0879,0.9799,0.2153,0.3357,0.3907,0.7391,0.1765,20.59,1
15.2688,0.8468,0.647,0.7353,0.4681,0.5584,0.2454,20.58,1
21.3316,0.7117,0.4914,0.1837,0.7279,0.5938,0.1549,23.59,1
8.3573,0.5585,0.4939,0.3068,0.6168,0.6399,0.3237,17.51,1
16.7882,0.8611,0.0213,0.4365,0.0464,0.6161,0.2928,22.03,1
21.6954,3.4149,1.4801,13.9195,0.0961,1.1683,0.2381,16.79,2
12.1453,1.1786,2.5459,10.9779,0.1883,1.3051,0.6605,9.42,2
28.2529,1.1239,0.1036,0.1533,0.4032,0.3902,0.0941,20.96,0
1.1226,1.7597,0.3621,0.7006,0.3407,2.2037,0.627,17.06,2
4.421,3.0608,0.3825,2.3867,0.1381,1.8858,0.5732,18.68,2
6.6509,4.8987,0.5363,4.3818,0.109,1.3617,0.1851,14.47,2
7.4722,3.1434,1.5697,4.5184,0.2578,1.2986,0.6137,17.2,2
8.7886,0.826,0.329,1.0109,0.2455,0.9052,0.2466,22.18,1
1.4264,1.625,1.3584,0.7898,0.6323,1.4687,0.2721,18.74,0
8.888,2.6406,2.3752,5.5029,0.3015,1.3657,0.5929,14.76,2
13.7995,2.7959,2.0276,6.3626,0.2417,1.3914,0.7569,9.99,2
13.5694,1.3688,2.2385,8.2189,0.2141,1.2762,0.4106,12.87,2
5.6651,1.8268,4.405,1.2331,0.7813,1.2195,0.2565,14.9,0
6.8569,2.886,0.062,0.3273,0.1592,0.7881,0.1989,18.58,1
2.7308,2.1569,0.5052,1.8066,0.2185,1.9499,0.5079,18.1,2
19.5824,2.2872,8.3283,12.465,0.4005,1.1177,0.2613,10.39,2
14.7668,3.527,3.7605,9.91,0.2751,1.26,0.3679,13.84,2
6.8346,1.2007,2.6928,5.4791,0.3295,1.5815,0.8223,12.07,2
4.6713,0.5429,0.6874,0.0757,0.9009,0.9269,0.2291,18.58,1
14.0234,3.7379,2.8615,9.3643,0.2341,1.1655,0.7178,19.45,2
1.4403,1.2841,1.2039,0.7222,0.6251,1.3217,0.0444,17.27,0
34.4784,0.9084,0.0194,0.1343,0.126,0.4639,0.1599,25.83,1
6.8899,1.7276,0.4477,0.2985,0.6,0.7449,0.2999,24.14,1
5.6355,2.2451,0.8424,3.7984,0.1815,1.617,0.3849,16.74,2
2.0077,1.0358,1.7135,0.4015,0.8102,1.5095,0.1779,17.86,0
22.3323,0.6107,0.6364,0.8783,0.4202,0.3671,0.463,19.35,1
24.3517,0.9402,0.3569,0.9554,0.272,0.3,0.0749,18.3,1
14.0558,2.2722,13.0092,0.4024,0.97,0.9789,0.069,15.92,0
3.0219,2.0806,0.3347,1.617,0.1715,1.6882,0.2824,10.75,2
2.2394,1.2624,2.0869,0.242,0.8961,1.3195,0.2174,15.25,0
1.3098,1.3542,1.1608,0.1911,0.8587,1.5853,0.0568,19.38,0
6.0607,1.7159,6.0047,0.449,0.9304,0.949,0.1903,19.68,0
45.6092,0.8555,0.1963,0.2232,0.468,0.5943,0.4588,22.64,1
12.1973,0.7225,0.9624,0.5376,0.6416,0.5348,0.1055,23.1,1
2.1321,3.8423,0.3011,1.4501,0.1719,2.2386,0.5323,13.6,2
15.4279,0.9882,15.7887,1.1213,0.9337,0.5,0.0945,16.14,0
20.6889,1.4613,17.6853,0.0263,0.9985,0.7428,0.1903,16.25,0
11.7405,1.1857,1.2803,6.7947,0.1586,1.6039,0.2378,18.37,2
4.5234,2.0595,1.1286,2.8077,0.2867,1.9772,0.8427,15.21,2
2.0053,2.2226,1.9083,0.1177,0.9419,1.3764,0.1729,14.84,0
16.0721,2.1689,15.6581,0.0198,0.9987,0.5371,0.2579,16.79,0
7.1673,1.3869,0.1259,1.4812,0.0783,0.7703,0.3226,25.44,1
3.259,1.7054,3.0122,0.2062,0.9359,1.405,0.1864,14.07,0
8.1798,2.1662,2.8114,4.2994,0.3954,1.596,0.5245,17.81,2
2.0511,4.23,0.4328,1.1781,0.2686,2.076,0.6131,16.56,2
13.5969,1.2486,0.2406,0.089,0.7301,0.6217,0.237,19.77,1
1.3838,1.9837,1.3406,0.0748,0.9471,1.974,0.2379,20.23,0
2.5667,3.9445,2.5095,0.005,0.998,1.3391,0.1021,20.98,0
3.0592,2.1163,0.4375,2.1609,0.1684,1.7705,0.2184,15.83,2
14.9081,0.907,0.1279,0.3653,0.2593,0.6126,0.259,24.96,1
4.5517,0.732,0.549,1.322,0.2934,0.6781,0.3205,18.36,1
18.9236,0.8507,0.1976,1.4952,0.1167,0.7402,0.2865,22.47,1
14.2427,0.8966,0.7755,1.6078,0.3254,0.6738,0.1072,21.47,1
4.7436,3.9168,0.8946,2.2356,0.2858,1.809,0.5699,11.43,2
3.6446,8.7522,1.1915,3.1131,0.2768,1.6017,0.6512,12.17,2
11.3004,3.5253,5.0944,8.1476,0.3847,1.3289,0.7801,9.63,2
22.4881,4.2495,4.2293,17.1177,0.1981,1.3337,0.3526,13.77,2
2.175,0.9821,0.3401,1.7487,0.1628,2.1748,0.3389,12.15,2
24.2116,0.519,0.2362,0.0199,0.9223,0.5124,0.3634,23.24,1
2.3379,1.4654,2.1674,0.5876,0.7867,1.3533,0.3643,20.43,0
21.6176,0.5915,2.0329,0.1741,0.9211,0.6238,0.4622,20.72,1
21.7382,1.0314,0.1999,0.0275,0.879,0.6582,0.086,18.03,1
4.1782,2.6785,0.8624,2.9918,0.2238,1.5865,0.2669,14.76,2
0.9604,1.8908,0.2702,0.4896,0.3557,2.5384,0.3705,16.55,2
5.9046,1.3727,2.1514,2.7838,0.4359,1.2332,0.7056,18.99,2
10.6228,1.7281,2.8237,6.7291,0.2956,1.042,0.675,11.94,2
1.0377,1.4483,0.2451,0.4136,0.3721,2.7689,0.5454,17.9,2
9.3655,0.5284,1.0042,0.0781,0.9278,0.7832,0.17,20.31,1
9.6812,0.719,0.4605,1.3242,0.258,0.6278,0.4328,18.69,1
7.9262,1.8486,1.0549,0.1987,0.8415,0.7706,0.0737,22.58,1
4.7391,2.933,1.0723,2.7143,0.2832,1.4796,0.4887,19.1,1
15.6709,2.7705,3.0358,10.661,0.2216,1.5418,0.3259,18.7,2
15.653,1.4976,0.1042,0.7789,0.118,0.661,0.2342,20.1,1
7.4391,1.6458,1.2236,4.7145,0.2061,1.5134,0.6606,10.31,1
4.0406,3.2332,0.1387,1.8887,0.0684,1.7838,0.5304,18.2,2
7.0727,1.8746,1.0963,5.0601,0.1781,2.041,0.6223,16.88,2
21.5678,0.7101,0.0744,0.3936,0.159,0.6656,0.1666,20.27,1
6.5145,1.8035,0.0117,0.1836,0.0601,0.698,0.2661,18.53,1
7.8389,1.3217,1.9843,3.1888,0.3836,1.4565,0.4679,13.39,2
18.9846,1.535,5.443,10.7558,0.336,1.0432,0.5824,11.11,2
14.7052,0.6426,0.3595,0.4879,0.4242,0.6188,0.0356,18.08,1
2.595,0.8915,1.0411,0.6426,0.6184,1.1232,0.1235,21.34,1
6.9097,3.9809,2.5407,4.245,0.3744,1.6295,0.7416,18.41,2
5.0634,1.768,4.8533,0.378,0.9278,1.3074,0.4033,18.66,0
3.1395,1.3422,2.7515,0.0445,0.9841,1.2858,0.3842,19.79,0
6.814,0.8508,0.0428,1.3453,0.0308,0.6877,0.4878,21.0,1
25.8713,0.582,0.9153,0.298,0.7544,0.5169,0.1204,18.02,1
6.8378,3.0823,0.1571,0.2078,0.4304,0.7539,0.16,20.83,1
3.2132,2.3788,2.9292,0.1069,0.9648,1.3657,0.4676,13.61,0
36.8522,1.3078,0.7794,0.1909,0.8032,0.5689,0.1055,19.43,1
10.5599,2.5894,0.0768,0.6553,0.1049,0.8036,0.083,19.34,1
2.6088,0.8423,0.6368,0.6755,0.4853,1.1118,0.4836,19.38,1
26.0891,0.7072,0.0865,0.2312,0.2722,0.5673,0.3549,17.66,1
5.2595,1.2801,5.0056,0.0293,0.9942,1.1739,0.1236,17.28,0
3.0253,1.7736,0.8762,1.9962,0.305,1.8423,0.4693,11.18,2
16.3655,1.4675,0.1294,0.3711,0.2586,0.5101,0.1681,20.16,1
3.3517,4.0545,1.2605,2.5733,0.3288,1.8529,0.3756,10.91,2
23.8578,0.669,0.2841,0.4283,0.3988,0.4316,0.0826,17.45,1
8.6913,0.9809,0.0585,0.1274,0.3148,0.4448,0.2358,24.45,1
3.9166,4.3345,1.5082,2.275,0.3987,1.6411,0.4705,9.73,2
9.4115,0.5355,0.2224,0.6289,0.2612,0.9578,0.1519,20.07,1
1.8275,1.7579,1.6884,0.0717,0.9593,1.4182,0.1234,18.51,0
18.6813,0.9988,0.798,0.6285,0.5594,0.637,0.0573,24.13,1
3.6849,1.0773,3.0846,0.0229,0.9926,1.0971,0.294,15.25,0
7.9742,0.9418,0.1941,0.0428,0.8193,0.7028,0.1658,17.93,1
7.2698,1.4638,0.7677,0.8985,0.4607,0.7118,0.4412,19.66,1
8.5151,1.1092,0.1237,0.5719,0.1778,0.597,0.4364,20.85,1
5.3916,2.3718,1.461,2.5477,0.3645,1.7333,0.6435,13.09,2
33.1381,0.5382,1.9793,0.1918,0.9116,0.5835,0.1848,17.97,1
10.54,1.5956,3.7383,6.7682,0.3558,1.5948,0.6014,12.12,2
11.5149,1.1897,0.4084,1.5447,0.2091,0.4745,0.3913,25.23,1
3.8547,3.8814,0.3425,2.5344,0.119,1.7716,0.2734,14.71,2
6.1598,3.6346,5.659,0.0847,0.9853,1.4338,0.0301,17.64,0
8.9093,1.0825,0.3252,0.0784,0.8056,0.6642,0.2441,19.12,1
55.9,0.5496,0.2825,0.4478,0.3868,0.3,0.2647,25.29,1
15.6511,0.6028,0.1046,0.0271,0.794,0.5992,0.1351,20.85,1
12.4575,1.8559,3.2334,8.7798,0.2692,1.5572,0.5003,13.37,2
7.2247,2.722,6.1989,0.0838,0.9867,0.9628,0.2036,13.24,0
11.4108,2.4671,2.0567,8.7677,0.19,1.0532,0.5267,19.1,2
3.0276,1.1338,0.0258,0.3005,0.079,0.9739,0.1185,22.06,1
22.8043,1.4205,0.4048,0.3923,0.5078,0.5404,0.1086,19.0,1
5.1128,1.5109,4.5851,0.3686,0.9256,1.4522,0.0827,20.04,0
5.5729,1.5852,1.8007,3.1584,0.3631,1.7909,0.7762,18.43,2
6.5001,1.2512,5.0914,0.3678,0.9326,1.2413,0.0631,14.49,0
39.9765,1.0533,0.0064,1.5072,0.0042,0.4542,0.0622,17.93,1
5.3429,1.6864,4.9407,0.3784,0.9289,0.9975,0.1776,18.55,0
20.5248,1.2377,4.2081,13.1948,0.2418,1.2497,0.578,18.58,2
3.6563,0.9454,3.2967,0.6705,0.831,1.0257,0.1068,19.8,0
44.0574,0.8523,0.0074,0.8007,0.0091,0.3223,0.2359,19.53,1
12.1913,0.8923,4.1578,6.3783,0.3946,0.9641,0.4732,16.45,2
9.6189,1.3785,8.1785,0.3004,0.9646,1.1996,0.2038,16.18,0
4.8762,1.7969,1.2168,2.662,0.3137,1.6431,0.5164,13.67,2
3.6033,1.332,3.3397,0.2806,0.9225,1.18,0.0633,20.38,0
6.9383,0.5008,0.5208,0.8342,0.3844,0.6726,0.0325,19.11,1
2.923,1.6467,2.8875,0.5291,0.8451,1.2031,0.2652,15.89,0
29.6544,2.3627,0.0546,0.2284,0.193,0.3,0.4014,20.95,1
5.0152,2.4362,2.1362,1.7993,0.5428,1.4496,0.5516,9.76,2
11.6195,0.7355,0.0712,0.4213,0.1445,0.7218,0.2028,20.97,1
5.3065,1.6576,1.1489,3.696,0.2371,1.1642,0.3917,16.29,2
5.9585,0.9721,5.4717,0.0142,0.9974,1.0277,0.0988,17.88,0
8.2613,1.4392,1.6762,6.4388,0.2066,1.5448,0.5964,14.34,2
3.5108,1.0616,3.4502,0.3623,0.905,1.015,0.2113,19.99,0
9.5928,0.7391,0.5757,0.1879,0.754,0.5564,0.1853,21.86,1
35.0621,0.5127,0.5241,0.1607,0.7653,0.3198,0.219,20.35,1
5.5138,0.6352,0.1284,1.1176,0.103,0.8997,0.0577,21.13,1
18.8263,1.2178,0.4209,0.5381,0.4389,0.5873,0.1651,20.85,1
2.7299,0.9625,2.488,0.2253,0.917,1.5415,0.2011,14.63,0
19.9951,0.7862,0.0476,0.203,0.19,0.6329,0.1789,21.61,1
2.9698,1.5285,2.5707,0.2741,0.9036,1.2381,0.3865,13.83,0
1.4848,1.5227,0.3318,0.6509,0.3376,2.4063,0.6517,13.84,2
6.7699,1.0728,1.1641,1.5419,0.4302,0.8851,0.31,18.58,1
4.3015,0.6396,0.9,0.4476,0.6679,0.8924,0.2565,25.06,1
2.1088,0.8995,0.1958,1.2403,0.1363,2.3845,0.3555,13.46,2
26.1561,1.1415,0.0406,0.0111,0.786,0.3686,0.2211,17.36,1
2.8995,0.8467,0.2575,0.8607,0.2303,0.9642,0.3827,18.66,1
8.1268,1.3265,0.3399,0.3287,0.5084,0.8424,0.2048,22.8,1
12.4947,0.5175,0.0091,0.3084,0.0288,0.6725,0.1366,21.58,1
14.2761,1.2777,0.6473,1.2004,0.3503,0.4138,0.0891,24.9,1
32.2911,2.021,0.2011,0.5293,0.2753,0.3,0.1288,19.9,1
18.8039,0.8652,0.0126,0.0516,0.1964,0.3999,0.2366,22.48,1
2.8588,2.7003,0.6299,1.7838,0.261,1.8578,0.3035,12.5,2
6.7124,0.7601,1.5252,4.4281,0.2562,1.5646,0.7417,10.64,2
5.5514,0.6405,0.0944,0.2054,0.3148,0.8647,0.0356,20.24,1
19.6945,0.6303,0.109,0.1241,0.4678,0.3972,0.2229,25.49,1
10.728,1.0545,0.2074,0.2663,0.4378,0.7751,0.2058,21.28,1
23.0248,0.7162,0.3096,0.2155,0.5896,0.6554,0.3316,24.87,1
2.1465,0.9976,0.2948,1.662,0.1506,1.1309,0.1328,24.51,1
13.1086,0.7645,0.0192,0.7849,0.0238,0.7265,0.4243,20.0,1
7.0577,0.5754,0.7478,0.3781,0.6642,0.8043,0.392,18.79,2
13.3217,3.5462,2.1654,9.1024,0.1922,1.5646,0.6115,12.17,2
10.9331,0.8827,0.1388,0.0064,0.9558,0.442,0.234,24.77,1
4.1107,3.7701,0.8363,2.4524,0.2543,1.9938,0.5599,15.62,2
4.3275,4.7029,0.3654,2.5034,0.1274,1.9573,0.5466,16.58,2
4.6632,1.5411,0.261,0.0921,0.7392,0.6463,0.0235,21.03,1
5.9694,0.5751,0.1305,0.6406,0.1693,1.0075,0.0449,18.02,1
19.6423,0.7501,0.0158,0.5765,0.0267,0.6061,0.4648,22.66,1
3.3162,1.4196,1.0657,2.0085,0.3466,2.0661,0.3753,12.75,2
1.6895,0.8372,0.2982,0.9643,0.2362,2.0883,0.3289,12.56,2
21.5434,0.8594,0.2782,0.2259,0.5519,0.4127,0.4665,20.71,1
5.1875,1.7135,4.5326,0.0597,0.987,0.8916,0.3278,16.9,0
8.705,0.5409,0.6686,0.2056,0.7649,0.6508,0.1697,24.83,1
23.1957,2.0329,1.1666,17.375,0.0629,0.9369,0.7526,18.12,2
1.6789,4.278,0.4366,1.0911,0.2858,2.4063,0.5072,13.93,2
8.9015,0.5497,0.0968,0.5533,0.1489,0.7363,0.4059,22.27,1
3.4395,0.5668,0.1537,0.0865,0.6398,1.0017,0.31,19.65,1
23.3597,0.5074,0.0272,0.5894,0.0441,0.3765,0.396,25.22,1
15.8998,0.7948,0.0628,0.0772,0.4489,0.5318,0.1889,19.23,1
14.2868,1.2763,0.1422,0.6879,0.1713,0.5406,0.3012,20.1,1
3.7571,2.8413,1.0291,3.4336,0.2306,1.8199,0.5229,10.87,2
3.1024,2.6011,0.8733,2.1198,0.2918,1.7342,0.7854,11.43,2
1.8133,1.4626,0.1543,1.2006,0.1139,2.0279,0.5071,12.44,2
8.7397,3.5816,2.4886,3.7935,0.3961,1.4167,0.4464,19.15,2
20.2972,2.1192,19.4315,0.0307,0.9984,0.879,0.1606,14.82,0
1.6602,0.8051,1.5683,0.8279,0.6545,1.7091,0.2988,14.63,0
22.3124,1.0078,0.0617,0.0419,0.5956,0.7547,0.1116,22.88,1
6.955,2.0747,6.4596,0.0495,0.9924,1.0484,0.2227,16.37,0
4.7643,1.0285,4.4917,0.0587,0.9871,1.316,0.2035,17.98,0
7.6524,0.6148,0.5373,0.3371,0.6144,0.6034,0.2856,21.58,1
3.1633,1.1226,2.9768,1.0902,0.7319,1.2048,0.0476,20.15,0
15.6913,0.7308,0.4233,1.5335,0.2163,0.433,0.1811,19.99,1
2.5139,0.9552,2.4032,0.1585,0.9381,1.1657,0.0961,18.04,0
4.0128,1.3439,3.646,0.2924,0.9258,0.7326,0.1375,19.99,0
9.577,1.198,3.2452,7.0549,0.3151,1.3954,0.477,14.42,2
13.7801,0.883,0.2936,0.0331,0.8987,0.6503,0.2018,21.75,1
1.7653,3.2484,0.4036,1.2261,0.2477,2.3696,0.4459,12.27,2
10.4291,0.8376,0.1597,1.0047,0.1371,0.5612,0.0763,18.19,1
2.2868,1.369,2.2673,0.0794,0.9662,1.5465,0.2751,14.79,0
3.9573,1.0027,0.294,2.235,0.1162,1.6977,0.5227,17.43,2
12.0446,1.2832,0.0323,0.4015,0.0745,0.6733,0.0655,22.12,1
13.3474,1.6268,3.7307,7.3673,0.3362,1.361,0.3626,10.64,2
2.9686,2.1901,0.7215,1.514,0.3227,1.954,0.6983,11.63,2
3.0617,2.4875,0.9393,2.023,0.3171,1.9347,0.4643,11.03,2
5.9615,1.3073,0.9567,0.3121,0.754,0.6812,0.0672,18.45,1
4.9754,2.3204,1.1649,3.5636,0.2464,1.877,0.7583,13.66,2
3.207,2.3798,2.8452,0.1106,0.9626,1.2716,0.0839,20.65,0
33.1476,0.8465,0.2563,1.0137,0.2018,0.3798,0.1754,24.57,1
9.0583,1.3789,0.111,0.9364,0.106,0.7898,0.0342,19.73,1
4.9935,1.3991,0.5012,2.707,0.1562,1.6692,0.4392,14.62,2
28.9743,2.3174,1.1125,0.158,0.8756,0.3661,0.2203,20.49,1
5.8322,1.0893,5.9293,0.4058,0.9359,0.8569,0.0619,21.27,0
4.8587,0.6509,0.8543,1.9121,0.3088,0.8398,0.5068,19.79,1
5.274,0.8096,0.1464,0.3437,0.2987,0.9498,0.3714,22.64,1
7.8748,0.5499,0.0153,0.4981,0.0298,0.817,0.5303,21.19,1
17.4856,1.3705,0.1611,1.4386,0.1007,0.5318,0.1472,20.49,1
12.8749,0.8925,0.8545,0.1866,0.8208,0.7097,0.3688,19.48,1
7.6441,0.6197,0.15,0.0541,0.7349,0.6635,0.1204,19.33,1
12.2173,0.584,0.5404,0.4895,0.5247,0.6215,0.3042,23.04,1
6.3631,0.527,0.188,0.2379,0.4414,0.5841,0.1995,25.97,0
5.1335,1.311,1.308,2.753,0.3221,1.8287,0.7711,13.58,2
20.0273,1.4739,1.0343,0.7929,0.566,0.5274,0.2708,17.69,1
8.0266,4.8941,0.9622,3.511,0.2151,1.2317,0.6915,12.41,2
25.1135,1.4581,0.1132,0.3907,0.2246,0.6316,0.5143,18.43,1
6.0298,2.3547,2.2405,3.726,0.3755,1.9398,0.7688,19.45,2
27.7347,1.7448,0.0173,0.0354,0.3283,0.3866,0.2494,24.77,1
13.9728,1.2781,0.3881,0.87,0.3085,0.6308,0.0993,22.51,1
6.6379,1.9787,5.9506,0.1376,0.9774,1.1421,0.2417,19.62,0
4.9919,1.3437,1.0054,3.3032,0.2333,1.9653,0.3954,11.82,2
18.1265,1.4592,0.2171,0.133,0.6201,0.5811,0.0755,24.77,1
2.9299,5.3822,0.7107,1.6969,0.2952,2.1677,0.7176,10.61,2
8.1866,0.9598,0.2017,0.6405,0.2395,0.5238,0.168,19.66,1
2.959,4.5139,2.6758,0.3602,0.8813,1.1649,0.0665,13.9,0
13.0511,4.0453,2.7728,9.3785,0.2282,1.1296,0.433,15.75,2
24.2599,2.5451,1.2473,0.1303,0.9054,0.4583,0.1206,22.86,1
6.7751,3.909,1.8099,4.533,0.2853,1.3767,0.4647,18.74,2
10.3621,1.4926,4.2409,4.4701,0.4868,1.122,0.5348,13.07,2
8.7474,1.3168,8.1332,0.1601,0.9807,0.7037,0.1757,18.03,0
8.7984,1.8727,1.9947,4.1693,0.3236,1.4194,0.713,11.11,2
4.6473,1.2556,3.9325,0.6556,0.8571,1.0922,0.0149,15.31,0
14.4867,1.4293,0.5027,0.1112,0.8189,0.5582,0.103,22.42,1
2.8451,1.2863,0.6389,1.5975,0.2857,1.8051,0.4922,16.28,2
36.0349,1.0937,0.0459,1.3743,0.0323,0.3874,0.1513,18.04,2
4.0926,5.1095,0.352,2.2909,0.1332,1.5889,0.2792,10.17,2
5.6409,1.5764,5.1414,0.0701,0.9865,1.0883,0.2106,14.9,0
64.994,1.8661,0.2638,0.3062,0.4628,0.4204,0.155,20.5,1
11.9722,0.6548,0.0976,0.0888,0.5236,0.6727,0.3987,23.7,1
10.7688,4.0009,2.344,6.7815,0.2569,1.1526,0.482,13.3,2
3.4086,1.1335,0.7514,2.0091,0.2722,1.739,0.6988,16.27,2
3.5624,2.4844,1.3202,2.5159,0.3441,1.6093,0.6523,11.74,2
10.978,3.163,3.1403,5.4245,0.3667,1.2078,0.3979,10.31,2
36.8886,1.2503,0.3094,0.1055,0.7457,0.3205,0.2328,22.45,1
7.8777,0.6164,0.6696,0.494,0.5754,0.9576,0.494,24.44,1
9.7386,1.2631,0.0576,0.1151,0.3334,0.5087,0.2026,21.85,1
21.364,0.8084,0.2766,0.1946,0.587,0.4517,0.1428,22.17,1
9.3327,0.9685,9.735,0.0477,0.9951,0.6575,0.0867,14.66,0
14.092,0.6329,1.0692,1.1103,0.4906,0.5192,0.1218,17.72,1
3.5559,1.4633,3.0784,0.0551,0.9824,1.272,0.1034,17.5,0
2.4145,2.4893,2.4727,0.1603,0.9391,1.482,0.1563,21.64,0
6.5817,2.0404,2.1071,3.5994,0.3692,1.4312,0.2068,9.44,2
13.2204,2.1742,1.232,0.6566,0.6523,0.6104,0.1783,22.17,1
6.2567,1.4395,6.2984,0.2993,0.9546,0.891,0.3015,17.38,0
8.8146,2.0811,8.251,0.0204,0.9975,0.8491,0.1971,21.48,0
7.3475,1.1543,0.143,0.1525,0.484,0.8307,0.1713,24.81,1
4.4641,1.35,0.4748,0.0608,0.8865,0.9071,0.3795,23.75,1
14.0769,0.7716,0.0419,0.4427,0.0865,0.7072,0.0417,25.18,1
5.4105,0.8283,4.6052,0.7663,0.8573,1.0025,0.2215,18.53,0
17.2682,1.0869,1.0607,0.1054,0.9096,0.5161,0.2337,21.15,1
20.0225,0.9831,0.2387,0.8485,0.2195,0.5441,0.1957,19.91,1
26.4326,1.376,0.0331,0.2728,0.1083,0.3,0.1134,20.65,1
25.0331,1.1213,0.6688,0.0499,0.9305,0.5499,0.4066,21.7,1
7.59,2.2428,6.7995,0.3007,0.9577,0.933,0.2517,17.64,0
10.6516,2.3732,0.1,0.3336,0.2305,0.5426,0.2111,20.78,1
7.8183,1.9874,7.7818,0.0183,0.9977,1.2369,0.1062,21.84,0
35.5465,1.7988,0.1463,0.3315,0.3062,0.6046,0.5072,20.22,1
59.3805,1.1154,0.1528,0.1348,0.5313,0.3462,0.0653,20.5,1
10.7738,1.2868,0.0571,0.0435,0.5677,0.4619,0.3167,22.75,1
16.1605,0.6063,0.0093,0.1363,0.0637,0.5154,0.179,18.88,1
16.3731,1.7194,1.5948,0.0511,0.9689,0.5842,0.155,21.08,1
3.896,0.7414,0.7682,0.2961,0.7218,0.9158,0.162,24.51,1
36.5591,1.1277,0.6242,0.3136,0.6656,0.3,0.1752,22.75,1
5.0669,2.7905,1.4504,2.8672,0.3359,1.5158,0.5847,12.8,2
14.0504,2.4314,0.5845,0.2605,0.6917,0.5738,0.0631,18.64,1
9.4629,2.0731,8.8232,1.0969,0.8894,0.9106,0.1434,17.36,0
