period_min,amplitude_mag,bp_rp,phi21,r21,fe_h_proxy,skewness,luminosity_lsun,n_modes,star_type
5070.0924,1.5467,1.8802,7.693,0.4294,-0.3039,0.4005,0.5,0.9371,2
25.2092,0.0713,0.8602,5.264,0.3192,0.0136,0.7081,18.7544,1.5152,0
10726.0804,0.3062,0.8943,5.7351,0.2398,-0.757,0.1917,3822.0006,-0.0025,4
8282.7,0.4934,0.979,6.014,0.517,-1.1575,0.459,133.7524,0.3038,4
28.5385,0.2555,0.9843,5.464,0.499,0.8,0.4176,75618.3738,1.2754,0
1109.0464,0.9654,1.1783,4.7822,0.1634,-1.2921,0.9763,3960.7701,0.3591,1
34.3347,0.0248,1.3164,0.4652,0.4488,0.0626,0.2598,0.5474,1.6468,0
229.4892,0.0293,0.5277,4.9676,0.1909,0.0381,0.8217,0.5696,1.2033,6
2637.4733,0.7557,1.6321,4.2167,0.5569,-0.1181,0.5242,8629.8379,0.6682,2
28.9263,0.0532,-0.15,4.1682,0.01,-0.0189,0.5513,1295.0799,0.4829,5
984.6948,0.7948,1.6634,3.3499,0.6656,-1.8705,0.5574,4329.8527,-0.0152,1
1164.9626,0.7648,1.8598,3.0781,0.4926,-1.0817,1.0589,0.5,0.3581,1
247.8232,0.1539,0.6125,4.7624,0.502,0.5541,0.3838,7856.7204,0.9403,0
48.7235,0.09,0.3117,6.7802,0.2023,0.2315,-0.2026,626.2773,0.5759,5
398.3068,0.2256,1.3145,3.8844,0.01,0.2241,-0.3549,0.5,1.5889,0
250654.9727,3.7898,2.5513,6.3619,0.1783,0.507,0.4599,184955.0233,0.1459,3
37.1806,0.2015,1.0046,2.0015,0.2641,-0.2548,0.2007,0.5,2.0768,6
699.9649,0.3379,1.626,3.2325,0.2926,-0.2591,1.5588,3647.6786,-0.2,1
320831.8039,0.5,4.7932,4.7451,0.2812,0.85,0.6012,139540.0997,0.4841,3
1288.2885,0.3312,1.9337,2.1606,0.3918,-1.5044,-0.1181,9.4475,0.141,1
221.2802,0.0479,0.934,1.6233,0.3883,-0.6338,0.2463,18.614,1.5862,0
31009.6704,0.4763,1.3098,6.4392,0.4309,0.5218,0.2841,0.8932,0.1828,2
10812.056,1.2125,1.6771,3.7036,0.3759,0.3013,-0.0759,0.5,-0.2,4
7205.4028,0.8819,1.3491,4.117,0.5921,-1.0763,0.4614,152041.9801,-0.0985,4
54.2463,0.0803,0.8285,8.0,0.6032,-0.4694,0.4423,0.9346,0.734,0
124445.6412,1.597,1.013,3.9695,0.708,-0.5364,0.1767,500000.0,0.3397,2
164.8763,0.392,1.0936,2.3207,0.01,-1.6609,-0.1806,609.154,1.1401,0
12771.5651,1.3382,1.6188,6.6547,0.571,0.4371,0.3363,7.9458,0.436,2
26207.5656,0.4186,1.732,7.8711,0.688,-0.1573,-0.5,210655.0342,0.092,2
38345.2868,0.4642,1.0158,5.3584,0.3133,0.0688,0.2835,19150.6109,0.4777,2
104.3984,0.04,0.8187,2.8841,0.1918,0.7528,0.2318,224372.1308,0.4977,5
84940.3752,1.7591,3.8538,0.0,0.4859,-0.3424,-0.0268,500000.0,0.0728,3
399.1353,0.7688,0.5387,1.9862,0.1549,-2.5043,0.3868,12.479,0.9,1
1789.4476,0.8088,1.0812,2.5021,0.2795,-1.6065,0.2985,5988.6344,0.5103,1
839.1983,0.0288,1.8507,3.2237,0.3643,0.0013,0.8654,0.5,1.6767,0
722.4672,0.532,2.1296,1.5738,0.1707,-0.9237,0.6311,241.8084,0.0359,1
4973.7808,2.8,1.2931,4.6884,0.6086,-0.691,1.119,2298.5701,-0.0077,2
104.8034,0.3045,0.7072,5.1833,0.3357,-2.1653,-0.7836,245.1313,0.6392,6
722.5689,0.1487,1.2139,0.0,0.2379,-0.6295,1.1321,2.3034,-0.2,1
643.1172,0.021,0.4099,1.8459,0.2114,0.0225,0.2982,500000.0,-0.0604,5
716.9646,0.0746,1.4985,7.0763,0.3095,-0.6393,-0.2213,52.4505,1.4094,0
12073.1807,0.6515,0.4453,6.9331,0.7851,-0.8218,-0.5,23.3897,0.8447,2
1148.0351,1.2075,1.1594,0.3781,0.5261,-1.9616,1.2746,141.4815,0.9,1
2059.938,0.6025,1.1594,1.3508,0.2179,-1.2158,1.1438,18.154,0.3284,1
9784.8266,1.6496,2.2311,5.6091,0.3814,0.7171,0.0608,5672.5482,-0.2,2
836.2192,0.1359,0.05,2.2876,0.1947,0.8,0.2745,0.5,1.7905,0
227068.8428,2.3238,3.0018,1.9738,0.2187,-0.251,0.5416,27.8799,0.6816,3
66.7954,0.367,0.1644,3.8188,0.6052,-0.8642,-0.9793,0.5,1.669,6
21.9792,0.1484,0.6802,2.9657,0.2239,0.7036,0.0161,0.5528,0.9223,0
136510.4085,2.1876,3.4804,6.5434,0.4262,0.1994,-0.2226,65612.8987,0.5018,3
272640.6147,3.9163,4.4789,3.226,0.01,-0.1417,-0.2696,80.0419,0.3444,3
205694.2409,2.0366,4.3202,5.2421,0.4544,-1.0502,0.8569,133412.7605,0.2092,3
533.5015,1.1219,1.5196,3.4719,0.4236,-0.2661,0.6866,3.3598,0.5224,1
63090.3742,0.7339,2.0289,6.6136,0.178,-0.5034,-0.1492,0.5,0.8218,2
3670.6472,1.5655,1.8409,5.9011,0.2592,-1.4,0.2003,9728.3382,-0.1459,2
592.0684,0.7615,0.7556,1.5156,0.5373,-1.0665,0.56,296586.8176,0.2712,1
86.0151,0.0048,0.1226,6.9081,0.01,-0.4418,0.2554,394796.4757,0.6416,5
4434.3048,2.8,1.7927,5.1762,0.4654,-1.3815,0.513,1128.6297,0.7574,2
754.1162,0.0536,1.118,5.0919,0.01,-0.3358,-0.015,0.5,0.6648,0
25563.6089,1.0045,2.2333,5.4672,0.4589,-0.2771,0.7234,500000.0,-0.1134,2
110.1413,1.2,0.05,3.5209,0.2817,-1.2083,-0.5854,199.9344,1.6954,6
70.9226,0.0521,1.0148,4.2461,0.0842,0.6866,-0.5861,23849.4043,1.537,0
1131.5508,0.6128,1.105,1.5224,0.3724,-0.8378,0.9113,14.8691,0.5828,1
1018.6783,0.5492,2.0793,1.0543,0.6288,-0.7836,0.5313,11084.701,0.8469,1
16.8584,0.1904,0.5763,1.3323,0.1642,-2.3677,0.1323,16.2697,1.4193,6
351621.487,7.0345,2.7511,5.6813,0.2686,-0.4757,-0.4574,0.9041,0.8333,3
81.4776,0.1777,1.4458,6.8342,0.2426,0.3982,-0.164,4.2078,1.9274,0
4358.0961,1.6596,2.0344,7.2512,0.3933,-0.6321,0.671,353.2091,0.109,2
431.1162,0.1394,2.0867,2.1732,0.1025,-0.5882,-0.14,124.3199,0.9848,0
1638.4638,0.6765,0.1341,2.8878,0.4554,-0.4628,0.2346,12.5088,0.9,1
112.6196,0.1252,1.1707,4.1369,0.6073,-0.3374,0.293,624.4751,1.0186,0
635.2843,0.0639,0.1532,3.988,0.3677,-0.7286,-0.3183,52450.0802,0.9826,5
36.4483,0.068,1.9543,8.0,0.701,0.2622,-0.329,0.5,0.7774,0
1624.3473,0.7635,1.1417,1.7467,0.4953,-2.1279,1.2633,14.934,0.1947,1
35023.6281,1.1265,0.4915,2.4767,0.4751,-0.366,0.4948,29315.1804,0.4768,2
656.7067,0.0093,1.5218,3.3369,0.6129,0.6099,-0.1836,9.6976,1.6419,0
1750.0161,0.224,1.9072,1.9789,0.4152,-0.8904,0.7626,500000.0,0.3444,1
13879.8597,1.9341,2.3179,2.3041,0.4497,-1.4178,0.046,116.6386,0.1344,1
42.6004,0.1311,1.0374,2.1153,0.093,0.8,-0.2997,695.3729,0.9734,0
72.2644,0.2925,1.7898,2.4788,0.3055,-0.5756,-0.3394,0.5,0.7597,6
699.1936,0.0798,1.5819,1.6757,0.3753,0.8,-0.1584,0.5,1.9879,0
973.685,0.6984,1.1597,0.0,0.4994,-2.107,1.3769,78054.5081,0.0451,1
9593.5042,0.5324,0.6679,5.6723,0.6625,0.85,0.1873,7.1651,0.3671,2
845.8937,0.8421,0.9066,2.6966,0.5625,-0.3709,0.7825,500000.0,-0.2,1
391618.9077,0.5511,3.7333,1.1879,0.3141,-0.0547,1.0431,8316.2622,0.1201,3
870.8984,0.915,1.1152,2.1158,0.5393,-0.8623,1.1317,9.5041,0.1156,1
287473.3975,10.998,3.655,5.5059,0.01,-0.4774,0.486,4374.9701,0.6252,3
400.1972,0.0669,0.5581,6.8327,0.3231,0.7811,-0.3705,279.9164,0.3555,5
12990.1418,1.9611,1.0404,4.514,0.5366,0.4333,-0.3528,500000.0,0.3211,2
313.0679,0.1337,1.1056,2.1369,0.01,-0.9314,-0.496,1.5158,1.7468,0
386230.0492,0.8322,2.7361,3.6321,0.01,-0.2771,-0.1202,120910.2809,-0.1245,3
11507.1969,0.2846,0.7184,2.8071,0.299,-0.0431,0.2201,8490.8962,0.2308,2
979.9855,0.0271,0.2793,6.6077,0.0872,-0.4265,0.036,11.4488,0.8181,5
44.6029,0.0567,0.7257,4.0271,0.01,-1.0853,-0.1273,1255.5385,1.1997,6
666.4211,0.7089,1.3755,1.5115,0.472,-2.2388,0.0834,85.4452,0.2888,1
2732.4059,0.4712,1.3661,6.5333,0.5209,-0.0204,0.5903,304.0062,-0.2,2
44.6644,0.0389,0.8473,3.4734,0.2799,-0.6959,0.4496,38581.2358,0.3804,0
7035.5478,0.2206,1.3979,2.5102,0.5945,-2.0946,0.6991,0.5,0.2019,4
3886.7402,1.8179,1.4477,4.7524,0.3,-0.126,0.7595,3155.5309,0.4623,2
214.5421,0.2037,1.2564,0.0,0.4941,0.614,-0.0018,0.5,1.0151,0
89.7924,0.1599,0.4479,1.7764,0.3822,-0.6179,-0.0485,0.5,1.5642,0
874.5532,0.7255,0.9292,3.9774,0.8109,-1.5711,0.943,640.7436,0.2605,1
109185.0223,3.2313,3.7357,8.5,0.635,-1.1095,0.0761,10.6804,0.4897,3
944.8995,0.1479,0.6576,4.9072,0.3414,0.2478,0.0975,93.8695,1.8248,0
600000.0,5.4937,1.8859,2.0426,0.2289,-0.0994,1.205,395609.6368,0.1482,3
4693.6177,0.7946,0.8284,5.4756,0.3409,0.85,-0.3074,453.8264,0.4778,2
43.6294,0.1798,0.2642,3.9697,0.0541,-0.7926,0.3201,0.5,1.148,6
47.734,0.1246,-0.15,5.2351,0.01,0.8,-0.4474,24964.2733,0.2666,5
34645.6448,2.8,1.3927,6.0867,0.5068,0.85,0.8313,2444.4029,1.0,2
118468.3613,3.7355,1.9104,1.7168,0.5053,-0.3102,0.7288,500000.0,-0.0176,3
61110.0739,0.3733,0.6519,3.8105,0.265,-0.008,0.1035,127369.8582,-0.2,2
200276.3172,1.35,4.1155,3.9564,0.2864,-0.1174,0.3292,5245.5395,-0.3,3
141370.5365,0.1723,0.7374,8.0328,0.7347,0.3169,0.1461,267.0099,-0.2,2
62.9944,0.0475,1.3903,5.2985,0.6318,0.3926,0.4007,500000.0,2.0612,0
334.6209,0.0919,1.3168,2.3049,0.01,0.1496,-0.1811,37.4236,1.4107,0
34543.4096,0.5845,1.9822,4.5253,0.2812,-0.4157,0.4688,1342.8057,0.4878,2
350.734,0.0569,1.565,6.6805,0.3728,-0.7717,0.1558,2462.7471,0.7734,0
369751.91,4.0644,2.9327,4.5048,0.4955,0.3141,0.6366,0.5,0.0568,3
1163.1965,0.2552,0.7841,5.5,0.3918,-0.9163,-0.1466,1.1853,0.8533,1
544.9074,0.8473,2.0966,5.5,0.3038,-0.3326,0.769,0.5,0.3904,1
1291.0862,0.8012,2.0355,0.0,0.3499,-0.9217,1.0502,2.9152,0.1286,1
117198.3844,4.6,3.1499,5.4343,0.4222,0.7344,0.2006,0.5,-0.0138,3
630.8448,0.779,1.3295,1.8028,0.5158,0.1621,-0.0219,12646.1084,-0.0434,1
783.9723,0.5067,1.4359,0.4979,0.7004,-1.0373,-0.1513,9833.919,0.8948,1
236701.6004,4.2797,2.6665,1.0651,0.1524,-0.0288,0.182,107255.5841,-0.0363,3
953.7801,0.8475,1.3732,2.1223,0.4578,-2.0699,1.4694,26.7625,0.1391,1
79277.9309,4.5358,2.5502,5.9887,0.258,-0.6527,-0.2442,96.188,0.3917,2
173.3738,0.3254,0.9379,3.0539,0.5612,-0.2657,0.0319,10.7149,0.2732,5
7178.975,0.3446,0.6184,5.4835,0.5443,-0.9732,0.2173,500000.0,0.0542,2
299.7001,0.1047,0.241,2.3477,0.01,-0.176,0.1133,449.4385,0.5295,5
43927.945,0.7575,0.6478,3.7628,0.6345,-1.4029,0.2967,0.6769,0.7301,4
10746.2403,1.2202,1.1806,5.4172,0.2673,-1.709,0.5061,192.6365,0.6355,4
105.3504,0.0364,1.1776,3.6262,0.1418,0.4928,0.5856,931.5358,1.4526,0
690.5243,0.4715,0.9056,0.1954,0.5938,-1.025,1.3309,0.5,0.2926,1
3918.765,0.4159,1.569,3.1118,0.03,-0.952,0.3545,33.1927,0.2583,2
564.381,0.0391,1.3608,3.606,0.3509,0.8,-0.8567,483869.843,0.9536,0
102274.5321,4.8121,1.4386,2.9642,0.5683,0.85,1.3065,47602.4534,0.85,3
155.2521,0.0207,0.3503,3.0107,0.2473,-0.073,0.2607,34.7723,0.9818,0
417036.8823,2.4719,5.4821,1.0865,0.4437,-1.1641,1.1969,245.2437,-0.1453,3
16375.0993,1.2748,1.1502,4.0497,0.4416,-0.4995,0.2047,0.5,0.8187,4
79.81,0.0973,0.4262,5.594,0.4973,0.2848,0.0878,38.4145,2.1762,0
36.5897,0.1833,0.2957,5.288,0.0799,0.379,-0.4685,4286.7397,1.8539,0
268.6857,0.0626,0.8104,5.041,0.6047,0.0626,-0.0441,3.9474,2.2,0
463976.4734,5.6928,4.5793,3.6052,0.6005,-0.7688,0.514,157515.7492,0.7786,3
59.1715,0.1417,0.8958,4.1731,0.0971,-2.29,-0.6944,1.4867,0.5605,6
368695.1158,2.3375,3.4708,5.3674,0.7232,-1.2659,0.4376,7.1668,0.85,3
27.8061,0.0841,1.1975,3.9676,0.363,0.8,0.0022,43.1416,1.2371,0
20.4487,0.5376,1.653,4.4203,0.472,0.0458,-0.6378,67.9969,2.2,0
11151.8253,1.3315,0.6318,5.8989,0.5638,0.4178,0.8777,7191.8809,0.4606,2
445.1545,0.0178,0.3566,4.6939,0.2355,0.3063,-0.155,652.701,0.5666,5
8076.1635,0.4655,0.6086,3.7604,0.3582,0.6094,0.1145,22.9751,-0.2,2
3778.584,1.2621,1.8192,3.3739,0.5618,0.4162,0.6526,1.6939,0.2509,2
600000.0,2.1456,3.6255,2.6495,0.4382,-0.0098,-0.6851,24663.0429,0.6393,3
102141.1529,1.8459,3.6486,3.1709,0.01,-0.7798,0.6245,0.533,-0.1317,3
695.4939,0.0747,1.0372,5.4281,0.01,-0.0154,-0.1499,104.4608,0.7705,0
16017.2121,0.4747,1.3073,4.5195,0.3236,-1.8073,0.682,6972.8704,0.1786,4
6464.1855,0.7311,1.3629,6.7544,0.3332,-0.2519,1.1337,152527.9532,-0.2,2
1522.4829,0.6776,1.0831,0.5333,0.51,-1.3627,1.4543,3754.6442,0.4912,1
2317.2006,0.4256,1.4512,1.348,0.2474,-1.9628,1.2336,0.5,0.4198,1
114.2355,0.3814,0.287,3.8206,0.379,-0.4027,-0.4927,1326.313,0.8449,0
1156.1946,0.8883,0.4908,1.7644,0.2949,0.1657,1.1392,65.1568,0.1155,1
646.7639,0.751,1.6357,2.2951,0.6204,-0.6732,1.2854,5.3819,0.1161,1
204.8325,0.0644,1.2685,4.3762,0.2516,0.4371,0.5404,231.2345,0.4843,0
299014.3595,2.6445,3.6511,2.2571,0.2335,0.4388,0.399,402116.6243,-0.3,3
107770.3023,5.0003,3.0608,4.8782,0.01,-1.0698,0.6093,0.5,0.6291,3
826.0892,0.913,1.4862,2.0327,0.3982,-1.4093,-0.1057,372901.2545,-0.1089,1
754.4331,0.5626,2.274,2.4544,0.4678,-1.1582,0.6556,1.4691,-0.2,1
484.1739,0.0258,0.8125,5.5816,0.4035,0.1051,-0.2319,246.6425,0.2153,5
1218.0157,1.2535,1.8377,2.3343,0.4148,-1.1768,0.6931,0.5,-0.2,1
32526.6317,1.2929,1.0046,8.2247,0.5705,-1.0749,0.4911,130304.8728,0.6697,4
21.3903,0.2169,0.7649,2.409,0.3356,-1.6518,-0.7689,8.156,1.7012,6
542.5492,0.12,1.4505,2.1074,0.3243,-1.8089,1.0011,2.8302,0.5736,1
20.265,0.1652,2.0824,5.5295,0.4925,-0.9004,0.0305,2.6878,1.6921,0
379786.6955,2.75,3.6127,1.1614,0.4318,-0.2852,1.3921,94803.4583,0.139,3
4335.8572,0.2031,2.41,4.749,0.5836,-0.253,0.0715,5.8312,0.5511,2
3546.7248,0.7608,1.6285,5.6239,0.1743,-0.7851,-0.2872,76484.1899,0.6026,4
127.9235,0.0339,0.971,0.6414,0.3947,0.3,0.1635,0.5,0.7478,6
26024.2624,1.4975,2.019,2.4891,0.3541,-2.2803,0.1884,80.4222,-0.2,4
1137.4457,0.8906,1.1775,0.0,0.459,-0.9147,-0.0596,117.7101,0.3839,1
713.3064,0.2281,1.1483,2.6275,0.3784,-1.3423,-0.0338,17.7871,-0.1375,1
6425.4122,0.4427,1.4208,3.7684,0.8876,-0.7998,0.6427,5801.9876,0.797,2
785.5795,0.2097,1.3096,4.0371,0.0557,0.1328,0.0242,0.5,1.3867,0
272.7942,0.0282,0.83,4.2558,0.7378,0.7061,-0.904,2.5303,1.2013,0
892.4341,0.071,0.05,5.5886,0.1557,-0.3767,0.5094,6.2501,1.3265,0
1276.1405,0.1714,0.7967,5.0523,0.5623,-0.734,-0.4061,0.5,1.509,0
279.8622,0.0827,1.2021,3.3352,0.2915,0.2073,0.5469,428.6897,1.264,0
46699.5295,1.0335,1.8778,5.0045,0.7665,-0.4388,0.2257,500000.0,0.561,2
2054.6856,0.4698,1.5975,3.5036,0.5926,-0.0013,1.0983,13725.5333,0.4484,1
221.1391,0.0957,1.4441,3.0828,0.01,-0.2961,0.5964,3.9,0.3529,0
29.2744,0.3483,0.5669,2.631,0.0438,0.1863,0.1343,5.6591,1.3521,0
335.5665,0.8946,0.9178,4.0436,0.4905,-0.0494,0.0707,1.1119,0.7563,0
139.0376,0.7705,0.7989,2.6654,0.3761,0.3446,-0.8515,17.8278,1.871,0
206.4438,0.1345,1.5838,1.3175,0.6449,-0.7393,0.3919,31.9217,0.4783,0
1374.3859,0.7441,1.3661,0.5974,0.4568,0.35,1.8,5300.8207,0.4202,1
15928.6974,0.3854,0.7977,7.9677,0.2942,-0.7729,0.7369,0.5,0.4304,2
42663.8228,1.5267,2.2074,4.1043,0.4401,0.1464,0.7252,5.1089,0.6087,2
29.5348,0.4407,1.0634,5.6503,0.1921,0.0526,0.0084,12.2839,1.058,0
731.8903,0.602,0.2383,2.1889,0.4805,-1.6854,0.3026,397035.8592,-0.2,1
600000.0,9.8941,2.1535,1.6143,0.3151,-0.6514,0.3452,500000.0,-0.3,3
38205.0064,0.2885,1.9438,3.7611,0.688,0.1178,-0.04,1.3775,0.7021,2
388.1171,0.1361,0.2082,3.4606,0.5249,-0.5217,0.1835,6.693,0.456,0
265.6117,0.1775,1.5477,3.9253,0.6051,0.1232,0.2502,12.497,0.9668,0
507.2168,0.0918,1.4933,2.342,0.501,-1.3544,-0.0951,0.5,1.2899,6
11227.7515,2.0782,1.6193,6.5404,0.5188,-0.3033,0.8091,10.5404,0.1152,4
168783.0064,2.3387,2.7109,5.8048,0.8011,0.5693,1.18,13615.8342,-0.3,3
93.1081,0.011,-0.15,3.6139,0.2273,-0.1506,-0.2014,4.4154,0.2432,5
79.3041,0.4089,0.5802,1.2606,0.4812,0.1517,-0.8435,0.5,1.789,0
703.3511,0.4831,1.3114,1.5259,0.4738,-0.1018,1.3022,811.0442,-0.1501,1
903.6377,0.0383,0.2417,2.0726,0.2228,-0.1438,-0.106,60.0355,0.4761,5
32.3141,0.0756,0.6203,2.6258,0.1783,-0.6959,0.2082,2278.5637,0.8303,5
103.1351,0.1163,1.013,5.3077,0.5754,-0.1009,0.1601,46.216,1.5665,0
4976.7582,0.4829,1.1646,8.3332,0.2977,-0.5634,0.259,1.1254,0.1351,4
26793.1331,0.6728,0.7911,1.5141,0.4732,-1.832,0.9263,3.7772,-0.2,4
308448.1318,0.9536,4.6114,6.3106,0.2971,-0.9373,-0.3788,0.5924,-0.0934,3
216.3309,0.0677,0.9332,3.92,0.3359,0.4462,0.481,0.8096,0.6291,0
304.6642,0.0611,0.9532,2.1081,0.01,-1.3006,-0.9535,0.5,1.5657,5
184.1623,0.1282,1.065,2.7179,0.859,0.6104,1.1017,59.0969,1.0312,0
1212.8276,0.0952,1.5105,8.0,0.0938,0.8,-0.8576,0.5,1.0696,0
600000.0,0.5278,2.237,5.5099,0.3038,0.85,2.0,499.5303,0.0464,3
616.5917,0.0286,0.7588,5.2461,0.1838,-0.3387,1.4443,1.9223,1.6223,0
5815.1293,1.0076,1.7685,6.8635,0.5795,0.5768,0.6195,262.0736,0.4344,2
9357.3733,1.8384,1.3485,3.6544,0.5443,0.0634,-0.1372,3431.3334,0.0151,2
110.794,0.0209,1.4189,5.7658,0.3013,-2.5843,0.9498,8195.6337,0.974,6
7908.7909,0.5303,1.687,1.7485,0.779,0.6586,-0.3064,7336.0486,0.6316,2
1045.6874,0.4697,1.2567,0.0,0.4076,-2.0762,0.994,1.3372,0.1514,1
48015.4174,0.2774,0.5017,5.2383,0.5082,0.85,1.1054,34.6341,0.323,2
24.6792,0.6881,0.8367,1.8085,0.01,-0.501,-0.2098,3.0098,0.2579,0
317.432,0.0622,0.8038,6.8202,0.2373,-1.5185,-0.1566,13.7606,0.6611,5
9615.5391,0.3192,1.2371,3.3687,0.1724,0.1814,0.451,52339.7964,0.4154,2
233.236,0.0513,0.4695,2.7066,0.4625,0.0099,0.5834,348.1377,1.2165,5
4513.5233,0.2493,2.517,3.3921,0.4309,-0.3985,1.0985,500000.0,0.3498,2
30.7971,0.1697,0.7203,3.051,0.4529,-0.9237,1.1343,540.3061,1.4249,0
81176.1656,0.5383,1.1695,7.4585,0.573,-2.1736,0.0472,927.9999,0.2163,4
262.3139,0.05,0.6019,2.493,0.6814,0.8,0.934,9.3566,0.8077,0
85.2789,0.0919,1.6214,1.4737,0.5164,0.8,0.5404,1015.8148,0.2534,0
61558.4999,2.7264,2.8965,2.1136,0.5089,-1.2582,0.1871,22720.4443,-0.3,3
88221.6378,3.0044,3.7698,3.3584,0.4922,-0.4585,1.4505,36182.5257,0.2236,3
600000.0,4.9754,3.3589,5.7937,0.5657,0.5871,0.1211,0.9942,0.0618,3
280.0912,0.1086,0.3709,6.9223,0.4023,0.3103,-0.3858,4.814,0.9225,0
600000.0,2.199,2.932,3.9089,0.5863,-0.7498,-0.2098,272471.5632,0.2816,3
99665.7545,0.6804,0.8824,5.301,0.4498,0.1969,-0.11,4326.1127,0.0471,2
215711.6858,6.1744,3.6835,2.7433,0.2467,-0.1883,1.3626,305629.9564,0.2387,3
115313.1116,2.2041,4.1975,0.8109,0.338,0.85,1.289,1.5044,-0.3,3
621.41,1.2043,1.8995,1.7393,0.4725,-0.8097,0.0801,1.3185,0.0544,1
836.816,0.3678,0.4412,5.2919,0.0818,-0.4513,0.7136,0.5,1.2315,0
297.9553,0.0286,0.9156,4.6582,0.295,-0.3834,-0.5685,216036.7334,0.1597,5
348150.1256,3.2258,2.768,2.7358,0.5791,0.4336,0.8983,500000.0,0.0341,3
1228.6162,0.5244,1.4626,1.5336,0.2923,-0.2277,0.6406,4097.3776,0.5239,1
1391.1042,0.7472,2.0779,4.6213,0.6,-0.1322,0.0969,237.9228,-0.2,1
105.0038,0.0396,0.05,1.6867,0.5831,0.1737,1.3705,179.3547,0.9852,0
725.4065,0.015,-0.15,4.7678,0.1743,-0.4756,0.5529,2710.1581,0.9687,5
262.625,0.1507,0.05,4.6096,0.6319,-0.7878,-0.0946,81044.645,1.001,6
2287.383,0.5415,1.4776,3.1153,0.1794,-1.1397,-0.082,1965.0901,0.9,1
1530.4032,0.7962,1.9593,0.0,0.1648,-1.2235,0.2658,12566.4525,0.7521,1
5431.3306,1.6609,0.7125,8.5,0.4053,0.4548,0.1066,163982.8614,0.7314,2
1048.9196,0.3203,-0.15,5.1559,0.5618,0.8,0.763,25.0465,0.8641,5
26.4046,0.1513,1.2282,6.2172,0.5765,0.2141,-0.7715,1718.6665,1.9858,0
99.3857,0.081,0.6176,1.2153,0.5154,0.2236,0.1183,723.0214,0.2937,0
1230.1507,0.8249,1.7206,3.9186,0.3302,-1.4469,0.5127,4.7495,0.4756,1
986.6748,0.3757,0.8475,5.3453,0.497,-1.7962,1.1189,31.5762,0.2954,1
34.5368,0.1826,0.9603,4.1923,0.1398,-1.5235,-0.6313,848.5889,1.2589,6
1235.6278,0.889,0.707,3.7319,0.3845,-2.6506,0.4019,8490.1355,0.2199,1
13974.2606,0.691,0.8248,1.0222,0.2741,-2.0858,0.1518,13.9789,0.2831,4
600000.0,2.3885,4.5682,2.7857,0.1478,-0.1276,0.0589,36743.7135,-0.1431,3
45154.9965,0.6451,2.1557,6.8255,0.5293,0.1835,0.239,0.8408,0.4854,2
6322.2579,0.946,1.0401,2.0823,0.6486,-0.5785,0.4819,6.4325,0.0037,4
441.2498,0.5364,1.5604,2.5566,0.2505,-1.2231,0.3532,0.5,0.6111,1
63.2061,0.1639,0.8663,3.3845,0.5602,0.3659,0.2851,0.5,1.8478,0
57.3514,0.0564,0.2035,4.7935,0.626,0.7599,-0.4073,137.9828,1.0224,5
265.8511,0.1566,-0.15,1.6887,0.3786,0.1632,0.6211,8.117,0.2154,5
97.7285,0.14,0.7107,6.6099,0.2901,0.5581,-0.131,2.9107,0.7893,0
49033.4253,0.5609,1.8864,3.7341,0.7225,-0.7143,0.9042,427.1921,-0.0671,2
4518.3599,1.1421,2.0126,2.2699,0.3409,0.607,0.5993,1.6689,0.4162,2
172.3847,0.1667,0.9199,6.4897,0.2669,-2.2906,-0.5962,170.1484,1.7416,6
51503.5048,0.7183,2.0948,3.7831,0.4015,-1.5023,0.3047,13.1976,-0.1864,4
196854.0786,11.4327,2.12,5.9258,0.0446,-0.4772,0.4092,34.3158,0.0192,3
72.8817,0.0203,-0.098,5.7239,0.3055,-1.0562,-0.5696,2446.3963,0.6864,5
161.5844,0.1729,0.8769,4.2845,0.8487,-0.2047,-0.7138,0.791,1.2653,0
122.53,0.0723,1.0943,7.7809,0.5717,-0.6206,0.8176,85.9675,1.5598,6
129350.8309,2.6406,3.4369,4.5794,0.1378,0.3658,1.3472,62128.871,0.4369,3
13256.9992,0.6549,1.523,4.3734,0.6401,-0.4389,0.034,99.9183,0.0494,4
1071.8368,0.0628,0.7922,3.1494,0.4632,-1.4656,-0.5979,48.7671,1.167,6
300.3554,0.1462,0.8663,3.0542,0.8879,0.8,0.699,0.5,2.1086,0
23.2919,0.4291,0.7852,4.3078,0.4653,0.8,-0.6589,286.266,1.2862,6
210348.3902,4.8779,2.8385,1.5447,0.01,0.1546,1.0958,6084.0424,0.85,3
1356.0162,0.637,1.7356,0.7672,0.5861,-1.9823,0.118,0.5,0.6718,1
956.2395,0.3077,1.7732,2.2806,0.2707,-2.3887,1.0753,303.7725,-0.2,1
7778.362,0.7262,0.5615,3.5163,0.476,0.5844,-0.12,32.4308,-0.2,2
23.8862,0.0452,2.0025,6.2744,0.01,0.0015,-0.277,26.112,0.579,0
997.2841,0.6728,1.8276,3.5348,0.5598,-0.9835,0.8683,0.6324,-0.1579,1
16222.4763,0.3906,1.7978,3.3991,0.6068,-1.025,0.3285,378.464,0.6433,4
25486.7636,1.1401,1.8798,7.2514,0.5202,0.0319,-0.132,927.6807,-0.2,4
617.8662,0.9754,0.255,1.3169,0.1132,-0.4881,0.2329,510.677,-0.2,1
