log_sfr,log_stellar_mass,u_r_colour,dn4000,log_ssfr,h_alpha_ew,log_halpha_lum,velocity_dispersion,galaxy_type
0.0,9.60034,1.17847,1.14917,-9.63519,62.02015,41.40806,124.63789,2
-0.85192,9.43207,1.49691,1.37299,-10.284,14.50842,40.19865,43.94434,0
-1.02421,11.26927,2.77042,1.76688,-12.29348,0.92771,39.71406,122.16238,1
-1.83612,11.78248,2.83023,1.71639,-13.6186,3.16154,39.05381,85.82914,1
1.433,10.1231,1.48314,0.85,-8.6901,28.50878,42.38264,191.76189,2
-0.97772,9.92766,1.85562,1.31704,-10.90538,13.35438,40.38284,56.06048,0
-1.16486,9.11371,1.60587,1.22653,-10.27856,27.90295,39.80916,35.87517,0
-0.47117,9.98356,2.06813,1.31981,-10.45473,7.48715,40.40212,71.47162,0
-0.76377,9.92073,1.76223,1.30505,-10.6845,30.12779,40.59011,63.65908,0
-0.68758,10.17536,1.55367,1.17881,-10.86294,10.91882,40.82939,74.27308,0
-2.03362,10.82652,2.34199,1.75324,-12.86014,-2.08925,39.44165,80.0,1
0.24381,10.53157,1.69043,1.09446,-10.28776,7.87891,41.09748,65.56653,0
-1.7477,8.73801,1.93321,1.37114,-10.48571,14.5171,40.23681,20.0,0
-2.21012,11.51783,2.60289,1.91143,-13.72794,3.03061,38.65758,80.0,1
-2.3295,10.17936,2.33317,1.61213,-12.50886,8.74483,38.83658,136.70484,1
-1.58309,11.64735,3.07228,1.86799,-13.23044,-2.01857,39.15041,89.55799,1
-0.62866,10.95095,2.58153,1.61973,-11.57961,4.20484,40.31406,80.0,1
2.32263,11.1899,1.05494,0.86978,-8.86726,80.55329,43.38634,142.96246,2
-1.29473,11.42403,2.39995,1.6008,-12.71876,4.00397,39.83248,116.6653,1
-0.69644,10.50453,1.4625,1.2149,-11.20097,18.89955,40.63951,79.72056,0
-2.25081,10.7675,3.05075,1.69727,-13.01831,5.91571,39.18337,80.0,1
0.44534,10.9442,1.73606,1.26838,-10.49886,9.92254,41.26491,27.3091,0
1.35986,10.43253,1.26678,0.9833,-9.07267,33.17003,42.79844,33.17608,2
-2.04873,12.04956,2.42319,1.4,-14.0,-0.1744,38.94611,106.44424,1
-0.9988,9.87389,2.65098,1.66099,-10.87269,6.49766,40.10179,80.0,1
-1.55924,11.67715,2.92449,1.91416,-13.23638,-0.30009,39.17875,103.02727,1
-1.63175,11.19428,2.2741,1.4,-12.82603,2.17726,39.37439,117.32483,1
0.30324,9.21809,1.26581,1.00907,-8.91485,68.77964,41.56666,83.16344,2
0.92123,9.57195,0.64864,0.85,-8.65072,72.90868,42.59971,72.136,2
0.8628,10.33895,0.6698,0.96791,-9.47615,85.32282,42.3968,77.58782,2
2.38006,10.60076,1.22075,0.87463,-8.2207,66.71789,43.26388,136.26474,2
0.14232,10.06567,2.24747,1.37472,-9.92334,4.30618,41.62355,30.80279,0
-0.43219,10.21077,1.33416,1.12887,-10.64297,23.38145,40.88794,20.0,0
0.64761,11.03543,1.60087,1.1542,-10.38781,16.00226,41.61005,55.26325,0
-1.22072,9.02163,1.14101,1.11777,-10.24235,6.79847,39.43898,31.14827,0
-2.01226,10.00404,2.76582,1.633,-12.0163,4.5029,38.66653,84.08438,1
-0.94322,9.50781,1.15304,0.85,-10.45103,8.33368,39.8649,37.44373,0
-1.64796,11.40554,2.85627,1.70869,-13.0535,-4.74008,39.37155,134.22126,1
-0.18441,10.5926,1.37378,1.09647,-10.77701,8.92138,41.22495,76.94769,0
-1.93132,10.91244,2.61972,1.63553,-12.84376,-4.80803,39.22415,107.61208,1
-1.77069,11.02552,2.70695,1.49334,-12.79621,-3.85913,39.04272,137.05251,1
0.80425,11.2108,1.39258,1.32625,-10.40655,23.57939,42.1809,50.1207,0
-0.47869,9.70679,1.77887,1.15292,-10.18548,16.43116,40.83526,20.0,0
0.10431,10.26256,1.76851,1.19457,-10.15825,20.17405,41.54692,106.4103,0
2.41825,11.1586,0.73654,0.85,-8.74035,60.70821,43.78655,40.39637,2
-0.16704,9.96844,1.89403,1.41335,-10.13547,17.27457,40.58636,84.40388,0
-1.03094,9.36594,1.21052,1.02504,-10.39688,39.86843,40.57345,75.91857,0
2.59827,10.63704,1.75196,0.99875,-8.03876,163.8019,43.68268,61.28907,2
-0.38728,10.01542,1.4187,1.19943,-10.40269,38.97163,40.70843,86.8016,0
-0.49548,10.48843,1.61309,1.1827,-10.98391,13.65159,40.61128,33.8582,0
-1.11597,9.80763,1.42672,1.07739,-10.9236,47.36321,40.10565,34.17388,0
-0.27496,10.32045,2.02142,1.25593,-10.59541,10.53276,40.93085,93.84719,0
-0.8013,10.74097,2.76121,1.73632,-11.54226,2.81464,39.9096,80.0,1
-1.64937,11.19171,2.86463,1.79387,-12.84109,4.50021,39.08806,125.56457,1
-0.49096,9.90445,1.59177,1.01724,-10.39541,16.29527,40.82306,93.77494,0
-0.5,10.05587,2.73958,1.68217,-10.5,3.84739,40.60777,80.0,1
-1.30255,10.43577,2.72421,1.78231,-11.73833,4.1118,39.13462,80.0,1
-0.48413,10.22312,1.58907,1.01065,-10.70725,21.67469,40.49314,65.85819,0
-3.72842,10.13107,2.53797,1.41248,-13.85949,-2.36758,37.09429,80.0,1
-2.2901,10.48846,3.19255,1.79069,-12.77857,3.5495,39.1787,105.34297,1
-2.03894,10.62699,3.23979,1.79478,-12.66594,3.36664,39.43211,80.0,1
0.27772,10.71297,1.06787,0.85,-10.43524,11.15654,41.43035,85.05935,0
0.66432,10.69738,1.18412,1.12953,-10.03306,35.44402,41.67301,39.2843,0
-2.07024,11.65661,2.52665,1.52071,-13.72685,0.12072,39.45669,80.0,1
-0.116,9.85564,1.60914,1.21616,-9.97164,32.57287,40.85578,72.5449,0
1.40859,10.54432,1.11779,0.94934,-9.13572,69.75119,42.45884,93.32192,2
1.56781,11.28522,1.30686,1.21017,-9.71742,45.70558,42.67915,25.0,2
0.68866,9.75453,1.24475,1.09077,-9.06588,51.0159,41.45595,64.75118,2
1.54537,10.70278,1.22769,0.91619,-9.15741,40.27077,42.68434,55.71823,2
-0.3206,10.48184,1.19467,0.91084,-10.80244,15.65746,41.13842,63.12727,0
-2.31951,10.85285,2.89669,1.62281,-13.17236,-2.79502,38.96497,91.8392,1
-1.22584,10.50684,2.57605,1.4878,-11.73268,2.22003,39.32791,96.61252,1
0.42363,10.85806,2.06626,1.06769,-10.43443,9.79851,41.45343,64.40787,0
-0.61808,9.92007,1.04332,0.85,-10.53815,41.17813,40.5039,75.16009,0
-2.03361,10.72065,3.32896,1.84789,-12.75425,3.9884,39.61897,80.0,1
0.77739,11.40158,0.95558,0.88249,-10.62418,16.70741,41.60348,109.80129,0
-0.85686,9.8243,1.57244,1.20715,-10.68115,21.02382,40.32034,20.0,0
-1.41254,10.94698,2.66367,1.70473,-12.35951,5.34377,39.5788,118.12226,1
-2.22182,10.60143,2.03798,1.55346,-12.82325,4.85738,38.97018,81.0428,1
0.00931,10.75536,0.92613,1.09841,-10.74605,19.94388,40.9313,61.55382,0
-2.43684,10.3963,2.49927,1.72982,-12.83314,2.51728,38.78431,80.4269,1
-0.65124,9.82546,1.35748,1.05363,-10.47671,21.41155,40.27738,33.7693,0
-0.98775,9.32839,1.11506,0.98889,-10.31615,12.0697,39.90146,54.63238,0
1.56403,9.83958,0.70272,1.04014,-8.27556,24.93609,42.49981,60.6942,2
-0.80604,9.20325,1.2386,1.04089,-10.00929,9.82897,40.03937,20.0,0
1.71901,10.47199,0.96319,0.85,-8.75297,70.53725,42.81576,176.13209,2
-1.61709,11.47016,2.14756,1.48518,-13.08725,1.75069,39.37739,85.31053,1
-1.86005,10.56531,2.27993,1.4,-12.42536,-6.54275,39.38353,80.0,1
-1.0066,10.89534,2.82057,1.56515,-11.90194,8.60206,39.53076,92.77321,1
-2.0951,11.32326,2.82485,1.81607,-13.41836,0.3774,39.41132,80.0,1
-1.48426,11.99155,2.53571,1.62917,-13.47581,-4.98477,39.72807,165.3396,1
-1.58949,9.1844,1.37654,0.90099,-10.77388,27.82786,40.07419,72.62113,0
-0.18793,10.34883,2.02141,1.33295,-10.53677,9.60178,40.55254,38.03266,0
0.0,9.59984,1.09254,0.97136,-9.80157,55.61936,41.03214,55.76334,2
-0.94237,9.8253,1.83276,1.24351,-10.76766,7.9547,40.54777,32.06181,0
0.96782,10.00821,0.72028,0.85,-9.04039,75.55924,42.21565,119.81949,2
-2.52781,11.68634,2.6756,1.57372,-14.0,-2.59973,38.93193,80.0,1
-1.08703,9.7605,1.38291,0.97267,-10.84753,24.33486,39.78716,78.88046,0
0.38347,10.74483,1.3744,1.09335,-10.36136,37.82631,40.94094,117.77381,0
1.02982,9.88821,0.76017,1.0212,-8.85839,82.68439,42.52691,71.10915,2
-0.4431,10.00941,1.3655,1.08557,-10.4525,14.19554,41.1243,52.67654,0
2.34106,11.24865,1.07873,0.88148,-8.90759,129.36487,43.51752,84.99531,2
0.39392,9.47719,0.3,0.85,-9.08327,83.84163,41.62586,139.15588,2
0.14748,10.44493,0.61644,0.85,-10.29745,7.82377,41.23698,86.74148,0
-0.56256,9.75384,1.67429,1.03465,-10.31641,16.98949,40.72979,78.41646,0
0.02577,10.69697,1.62313,1.2634,-10.6712,6.30965,41.17571,85.21381,0
0.50921,10.905,1.73542,1.37453,-10.39579,21.07794,41.82914,81.69969,0
0.98044,10.22417,1.36046,0.96665,-9.24373,29.72716,42.54815,95.33543,2
2.54407,10.89894,1.01491,0.85,-8.35487,25.57304,43.39697,61.21102,2
-0.41711,10.20402,1.88621,1.21215,-10.62113,21.55388,40.52676,51.98015,0
0.0345,10.99068,1.80915,1.34505,-10.95618,28.02978,41.3426,43.66437,0
1.35867,10.25123,1.03247,0.90532,-8.89256,72.70418,42.23838,164.05215,2
-1.8328,11.16309,2.61403,1.67097,-12.99589,5.42139,38.72899,90.64197,1
1.01132,11.57908,1.63588,1.06246,-10.56776,7.66461,42.20438,33.82496,0
-2.48024,11.27285,2.45052,1.4564,-13.75309,-3.38651,38.4,80.0,1
-0.71478,9.62945,1.87067,1.41876,-10.34423,18.55538,40.12285,74.98606,0
0.06117,10.76819,1.42184,1.07054,-10.70702,14.7172,40.92739,82.3646,0
-1.48086,10.2157,2.72432,1.75096,-11.69656,8.73372,39.31477,84.57173,1
1.65795,10.052,1.48534,1.03083,-8.39405,57.85956,42.98931,134.12669,2
-0.26876,10.41371,1.56582,1.20308,-10.68247,39.16366,40.55463,60.27053,0
-2.75842,10.43716,2.43619,1.53384,-13.19558,1.55185,37.7003,119.25854,1
0.06167,10.24454,1.74463,1.14161,-10.18287,14.02837,41.22822,48.55789,0
0.79748,11.32552,1.13842,1.07172,-10.52804,14.41702,41.68054,82.88716,0
-1.14667,10.87798,2.04918,1.4,-12.02465,1.16083,40.42478,80.0,1
-1.68755,11.21145,2.7003,1.55614,-12.89899,1.36553,39.08556,86.11646,1
-2.20455,10.11753,2.42149,1.64369,-12.32208,-3.74219,38.82708,81.86113,1
0.22076,11.17882,1.64196,1.36135,-10.95806,40.73141,41.39224,58.33915,0
0.01429,10.24976,1.93457,1.20307,-10.23547,15.72652,41.03457,101.60463,0
-0.85125,9.29335,1.73449,1.16478,-10.1446,12.22991,40.58403,53.34644,0
-0.76022,10.10847,1.11393,1.0062,-10.8687,7.328,40.31024,58.90703,0
-2.42226,11.32714,2.79298,1.70945,-13.74941,3.8462,39.08905,80.0,1
-0.1878,10.59171,1.47873,1.13419,-10.77952,13.72993,40.91957,73.50938,0
-0.88395,9.57085,1.71458,1.13783,-10.4548,12.90711,40.37655,91.36108,0
-1.27111,10.67763,2.79601,1.6656,-11.94875,1.0119,40.45373,118.78627,1
-2.42596,10.71534,2.35338,1.55392,-13.1413,3.51251,38.56455,80.0,1
-1.1229,9.59022,1.70887,1.34498,-10.71313,10.83956,39.94565,50.52646,0
-0.00343,10.79617,1.79725,1.19475,-10.7996,9.87305,40.83255,73.20065,0
-1.89337,10.7866,2.52676,1.64558,-12.67997,0.92538,38.97669,117.88729,1
-2.60225,10.81683,2.62413,1.56972,-13.41908,2.07192,38.12524,80.0,1
0.14693,10.93823,1.85913,1.07793,-10.79131,20.5931,40.74813,81.40909,0
-0.6675,9.65792,1.71721,1.24192,-10.32543,23.77097,40.63859,34.09586,0
0.0,9.5036,1.00764,0.96126,-9.51644,82.2136,40.8465,172.29165,2
2.03974,10.12017,0.80639,0.85,-8.08043,52.21663,43.36209,182.77894,2
-0.70424,9.74334,1.48451,1.05528,-10.44758,18.0147,40.61882,48.9034,0
-0.86809,9.4828,1.57575,1.01066,-10.35089,19.15436,40.41352,41.73667,0
-0.78044,10.23832,1.69783,1.33885,-11.01876,14.48918,40.30535,24.84424,0
-2.14981,10.85317,2.58107,1.7908,-13.00298,3.20437,38.88746,148.56623,1
0.21153,10.06457,1.50882,1.21013,-9.85303,8.38308,41.19971,20.0,0
-0.51386,9.62028,1.44033,0.85,-10.13414,10.57497,40.37298,78.83426,0
-0.40802,11.00462,1.45362,1.37266,-11.41264,43.33131,40.93917,54.7511,0
-0.74174,10.327,2.53779,1.7356,-11.06874,3.59703,40.60806,80.0,1
-0.46696,10.5752,1.25957,1.00887,-11.04216,15.56574,40.31266,37.94946,0
-0.93215,9.81158,1.5208,1.29219,-10.74373,23.0144,40.06169,75.86116,0
-2.66536,9.90704,2.89027,1.64592,-12.5724,0.37871,38.34532,82.64019,1
-0.83371,9.69352,1.72871,1.27213,-10.52723,7.83633,40.17214,20.0,0
3.00085,10.27485,0.74098,0.98098,-7.5,73.07011,44.08945,100.21909,2
0.72848,10.9398,1.6074,1.22366,-10.21132,21.13343,41.25545,54.38852,0
-0.08993,10.77401,2.08926,1.21972,-10.86393,27.7526,41.04288,37.85329,0
2.50386,10.74752,0.81156,0.99138,-8.24366,24.91211,43.82931,87.59544,2
0.1651,9.80687,1.50872,1.27305,-9.64177,17.06371,41.51629,61.16223,0
1.92489,10.6893,0.78043,0.85597,-8.76441,42.01063,43.07729,130.08962,2
-2.22958,11.67522,2.53409,1.70771,-13.9048,3.04379,39.19298,80.0,1
-0.14655,10.5803,1.07395,0.93822,-10.72685,42.28371,41.16246,52.47897,0
1.48681,11.49188,0.91997,0.8846,-10.00507,26.37564,43.19967,76.42552,0
0.68067,9.49311,0.82976,0.95757,-8.81244,71.27615,42.14897,130.28563,2
-0.36504,10.28873,1.52774,0.85,-10.65377,25.69105,40.51232,58.82622,0
0.05938,10.96039,1.26745,0.94243,-10.901,30.32959,41.14762,48.09891,0
-1.26373,11.05762,3.06248,1.73253,-12.32135,0.75356,39.65146,153.40974,1
-1.11509,9.15058,1.21348,1.21578,-10.26567,15.64901,39.90421,20.0,2
0.43154,10.33377,1.14326,0.86702,-9.90223,19.80463,41.3601,81.14206,0
-3.07394,11.02952,2.72865,1.74707,-14.0,2.54098,38.44475,115.37253,1
-0.24438,9.94977,0.91247,0.96258,-10.19415,15.25519,40.88291,53.92146,0
0.01613,9.64881,0.88315,0.85,-9.63269,15.74994,41.10509,138.17088,2
-0.25435,10.51971,1.8135,1.17024,-10.77406,17.17659,41.54551,20.67652,0
-2.16982,10.78002,3.39285,1.8644,-12.94984,5.36399,38.74299,97.97599,1
1.35086,11.40035,1.31697,0.88966,-10.0495,53.75731,42.76922,101.06357,0
-0.65433,10.57404,1.12834,1.0275,-11.22837,44.49465,40.88218,63.09842,0
-1.77617,10.59983,2.82941,1.62172,-12.37599,0.04963,39.51367,86.19558,1
0.3676,11.23363,1.52412,0.94124,-10.86603,18.36009,40.96652,81.12305,0
-1.78397,10.45452,3.09239,1.79676,-12.23848,6.2432,39.72854,80.06176,1
-2.09626,11.01763,2.29813,1.63432,-13.11389,-0.925,39.69033,80.0,1
0.51804,9.44079,1.55663,1.20921,-8.92274,69.50696,41.80026,87.61798,2
-1.19747,11.58097,2.90044,1.71048,-12.77845,3.15468,39.93803,80.0,1
-1.48002,11.17292,2.10232,1.45701,-12.65293,7.33657,39.80088,93.8748,1
-1.17521,9.28331,1.39347,0.86319,-10.45852,13.10093,39.92488,25.34045,0
-0.2473,10.15597,1.70437,1.22452,-10.40327,13.59136,41.09777,80.05479,0
-0.81423,9.99455,1.30772,0.97026,-10.80878,14.93287,40.48981,68.32964,0
1.15838,9.9317,1.1672,1.06497,-8.77332,66.6566,42.59817,77.79597,2
1.94146,9.77011,1.14214,0.89819,-7.82865,19.62153,43.58807,189.14263,2
-0.11686,10.76877,1.18632,1.10638,-10.88562,17.08833,40.69622,88.56722,0
-1.40493,8.89719,1.68891,1.22128,-10.30212,22.15943,40.33803,44.60208,0
-1.31052,11.3724,2.06997,1.4,-12.68292,-1.77096,39.46787,80.0,1
0.0,9.15929,1.59606,1.10526,-9.26513,58.82828,41.36627,64.95854,2
-0.80702,10.33427,1.34038,1.11087,-11.1413,37.33694,39.73588,102.87318,0
0.3018,8.82498,0.60997,0.85,-8.52318,94.17346,41.50756,28.28723,2
-0.23351,10.94089,1.39775,0.89762,-11.1744,30.06201,40.56481,34.86973,0
0.99603,10.8841,2.08668,1.34343,-9.88806,26.26539,42.04616,60.6795,0
-1.16585,9.86015,1.76967,1.2332,-11.026,17.88405,39.83502,89.21982,0
-0.92447,9.22115,1.303,1.21095,-10.14562,9.36051,40.31209,23.96704,0
-2.20312,11.04557,2.73795,1.75534,-13.24868,-2.73671,38.98922,106.57825,1
-0.74972,10.07715,1.04861,1.01251,-10.82687,44.84857,40.16877,35.62011,0
-0.17067,10.04092,1.80463,0.93197,-10.21159,21.54212,40.71834,79.63085,0
-0.40666,10.38932,1.42795,1.19213,-10.79598,18.4094,40.28341,25.62581,0
-1.76573,11.15017,2.54785,1.71444,-12.9159,0.42927,39.33871,82.8241,1
-2.26494,10.8787,2.80856,1.74779,-13.14364,2.16745,39.32431,80.0,1
0.03052,10.27617,1.64444,0.99741,-10.24565,9.21489,41.09219,103.81317,0
-0.77153,9.704,1.89541,1.20031,-10.47553,16.23868,40.22083,58.24592,0
-3.12268,11.07586,2.53102,1.73794,-14.0,2.06496,37.95608,80.0,1
-2.07359,9.16986,1.109,0.91275,-11.24344,13.54335,39.46417,20.0,0
-1.85505,10.29322,2.91313,1.77738,-12.14827,-1.58,38.82994,89.74531,1
0.20922,10.91601,1.84878,1.35137,-10.70679,17.83977,41.47218,60.80962,0
-1.63541,10.54778,2.28071,1.60946,-12.18319,1.61051,39.35124,82.48803,1
0.48209,9.87641,1.16686,0.91093,-9.39432,74.53723,41.72826,151.88097,2
0.43819,9.97252,1.26119,1.01009,-9.53433,52.77646,41.94663,72.91122,2
-1.1149,9.44121,1.59203,1.16551,-10.55612,28.64847,40.22015,42.67939,0
-2.17741,10.33876,2.50815,1.62901,-12.51617,1.75625,39.20295,93.37799,1
0.4001,10.29934,1.28963,1.1744,-9.89924,22.63223,41.14089,122.66077,2
-1.99354,10.26583,2.43482,1.4,-12.25937,0.01557,38.6646,126.69561,1
-2.60623,10.63183,2.83918,1.80299,-13.23805,-2.70012,38.76127,80.0,1
-0.11694,10.13017,1.72121,1.16202,-10.24711,8.14002,40.73369,81.83763,0
0.0,8.8098,0.3,0.85,-9.05208,52.89956,41.00978,116.8535,2
0.32166,10.15908,1.04349,0.93838,-9.83742,49.96562,41.79872,50.11133,2
0.26094,9.95823,0.90976,0.85,-9.6973,102.14082,41.68206,33.91986,2
0.19656,10.83955,1.45397,0.96091,-10.64299,50.90694,41.45806,70.0387,0
-1.59642,10.48016,2.5951,1.73531,-12.07659,-0.49919,39.52261,98.90846,1
1.98746,10.03232,0.90212,0.95663,-8.04487,36.14432,43.28188,203.40523,2
1.67815,10.0407,1.04107,0.87076,-8.36255,124.38469,42.88705,82.42795,2
0.35317,9.6695,0.77928,0.88183,-9.31632,48.87463,41.93642,121.4477,2
-1.32609,10.60638,2.41159,1.72738,-11.93247,0.66701,39.75095,143.82766,1
-2.87676,11.36338,2.58197,1.64296,-14.0,6.38942,38.02262,132.11714,1
-0.11815,10.54924,1.34983,1.09421,-10.66739,8.39121,40.85104,84.6477,0
-0.38097,10.41664,1.16085,1.09438,-10.79761,26.22827,40.89704,52.65122,0
0.3619,10.95625,1.65853,1.35959,-10.59434,12.24293,41.23975,75.0068,0
-1.50462,11.03366,3.36628,2.02871,-12.53828,1.75974,40.0553,90.97744,1
-2.05882,12.08452,2.83114,1.91758,-14.0,-0.13679,38.82909,106.73501,1
0.14636,10.64126,2.4109,1.27514,-10.49491,18.34828,41.15763,37.25967,0
-0.47169,10.83933,1.28271,1.237,-11.31103,15.155,39.77659,20.0,0
-0.13145,10.56342,1.1973,0.85,-10.69487,9.4613,40.86319,84.92585,0
-1.07817,11.16517,3.06712,1.85924,-12.24334,5.79751,40.03795,161.53075,1
-0.77703,10.41485,1.01346,0.90166,-11.19188,35.89519,40.37143,41.275,0
0.14169,10.0637,1.08979,0.94431,-9.92202,109.0375,41.38853,81.74867,2
0.49916,11.16475,1.82721,1.19293,-10.6656,10.40493,41.25791,99.29218,0
-1.95531,10.73946,2.6157,1.89817,-12.69477,1.49028,39.33865,80.0,1
0.97028,10.32276,0.74762,0.90389,-9.35248,43.38891,42.06563,82.73209,2
-0.50435,10.31694,1.12528,1.01178,-10.82128,7.94629,40.6725,50.84417,0
-0.78387,9.95099,2.08718,1.32962,-10.73486,26.1716,40.44715,26.9063,0
0.4166,9.17559,1.38413,1.07108,-8.75899,72.04513,41.82843,81.76583,2
-1.42353,8.78769,1.48066,1.26915,-10.21122,24.03977,39.44958,29.34501,0
-1.82399,10.3069,2.82768,1.70257,-12.13088,0.46964,39.77142,80.0,1
0.24749,8.80522,1.04309,0.97697,-8.55773,120.83142,41.6218,83.07588,2
2.39586,10.48695,1.09937,0.98865,-8.09108,23.62011,43.06358,130.5135,2
1.37212,10.71531,0.5157,0.85,-9.34319,26.18643,42.39219,133.96044,2
1.05687,9.59622,1.55514,1.18618,-8.53936,44.07314,42.53759,180.79959,2
-1.59062,11.73808,2.2873,1.41442,-13.32869,-2.59801,39.83448,137.53804,1
-0.0017,10.36475,1.12704,1.05724,-10.36645,8.34889,40.86325,79.61544,0
-1.16652,9.76056,0.85936,0.99062,-10.92708,11.64013,40.2292,64.1474,0
-1.72582,10.55727,2.59318,1.77074,-12.28309,-1.45369,39.67562,80.0,1
-0.75522,9.47795,1.45493,0.94516,-10.23317,13.56071,40.56146,103.36862,0
-2.84984,10.3643,2.34018,1.69679,-13.21415,-5.26916,37.8611,80.0,1
0.87379,10.7263,1.68964,0.91643,-9.85251,9.02505,42.01864,65.81063,0
-0.5014,10.40609,1.55086,1.15839,-10.90749,27.98935,40.43218,74.41214,0
-1.34998,11.59848,2.69032,1.40627,-12.94846,-1.13479,39.78561,150.88523,1
-0.56725,10.35952,2.75801,1.93282,-10.92677,5.5393,40.73558,95.11349,1
-1.12299,10.69494,2.45695,1.51157,-11.81793,3.51912,39.67766,80.0,1
-0.57639,10.06343,1.10576,1.07992,-10.63982,29.78375,40.58106,38.36831,0
-0.99281,11.0882,2.80186,1.69351,-12.08101,4.98438,40.16906,100.53003,1
-0.20588,10.26897,1.67794,1.15549,-10.47484,9.2475,40.6652,55.4585,0
-0.5,11.6131,2.6895,1.59214,-12.08855,-1.64859,40.67253,80.0,1
-1.05518,10.10264,2.46408,1.55408,-11.15782,-0.11338,39.90127,80.47146,1
-0.98194,9.20695,1.80808,1.22635,-10.18889,5.04142,40.16141,85.46519,0
0.75063,10.13105,0.95728,0.88903,-9.38043,50.53719,41.88382,150.17515,2
-0.57311,10.35981,1.67126,1.18158,-10.93292,13.32886,40.56326,51.61827,0
1.10243,10.94356,0.44704,0.85,-9.84113,19.63434,42.43816,125.08652,2
-0.83665,9.80869,1.67347,1.1758,-10.64535,15.69391,40.07307,37.11977,0
0.33775,11.01045,1.59026,1.2083,-10.6727,26.03755,41.31519,45.5452,0
-2.01307,11.43679,2.33488,1.45346,-13.44986,1.05995,39.44214,160.52001,1
-1.89752,10.8809,2.81657,1.7577,-12.77842,4.52007,38.47423,80.0,1
-0.01245,10.76295,1.60201,1.17636,-10.7754,39.60731,40.77737,49.74991,0
-0.901,11.31284,2.46442,1.4574,-12.21384,-1.1929,40.02325,159.82765,1
-0.66305,9.438,1.09124,1.09643,-10.10105,10.50024,40.52857,46.48743,0
0.59032,11.51517,1.31201,1.10473,-10.92486,27.50887,41.65481,58.50417,0
0.0,9.2732,0.88661,0.85,-9.3401,156.2777,41.3194,57.14842,2
0.45735,9.50528,0.97223,0.89912,-9.04794,29.63905,42.11661,161.2006,2
-2.57562,11.70271,2.3302,1.59712,-14.0,0.65137,39.11204,80.0,1
-0.31109,10.73055,1.79153,1.24706,-11.04164,30.30675,40.9438,55.41793,2
-1.46192,9.116,1.80091,1.16832,-10.57791,22.8363,39.95165,24.04994,0
0.48522,12.0,1.72019,1.2422,-11.69128,10.76742,41.58262,58.6436,0
-2.0659,10.7258,2.79612,1.57733,-12.7917,2.97059,39.76125,92.21404,1
-1.65342,8.5,1.36561,1.06713,-10.12635,16.57825,39.78799,50.41733,0
-1.886,12.39606,2.72951,1.56109,-14.0,3.30786,39.40634,106.31176,1
-1.45638,11.9409,2.57803,1.45911,-13.39728,5.15738,39.6434,151.87475,1
-2.25995,10.4248,2.25774,1.55449,-12.68475,4.18364,38.90773,122.65154,1
-1.39925,11.0609,2.62316,1.74041,-12.46015,-5.02134,39.51956,112.78003,1
-0.27666,10.64824,1.378,1.22157,-10.9249,28.61072,41.02806,58.50812,0
-0.97206,9.3845,1.22569,1.12339,-10.35656,10.35705,40.4241,59.57238,0
0.71994,11.70558,1.57357,1.25578,-10.98564,12.45492,41.86032,103.64355,0
-1.79694,10.33604,2.34904,1.65756,-12.13297,-1.43594,38.81614,80.0,1
0.59704,10.99812,1.5168,1.19634,-10.40108,11.77443,41.6633,66.61114,0
-2.00409,11.4533,2.41887,1.53392,-13.45739,1.91009,38.81027,115.02268,1
-0.91526,9.33367,1.53733,1.19595,-10.24894,5.86511,40.21508,60.14519,0
-0.30723,10.03787,1.29341,0.87221,-10.3451,44.55101,40.8088,39.49603,0
0.60131,10.91933,1.31496,0.86955,-10.31802,11.95711,41.71732,78.64412,0
-0.5165,10.63031,1.64902,1.13256,-11.14681,44.59739,40.30818,66.01519,0
-0.41227,10.35868,1.85638,1.06265,-10.77096,15.66675,41.0784,55.69089,0
-1.63048,11.09527,2.45713,1.60467,-12.72575,2.30737,39.22995,103.4117,1
-2.40151,9.5,2.61947,1.63569,-11.89177,-0.02678,38.53834,80.0,1
-0.27484,10.2488,1.16067,1.14514,-10.52363,17.77786,40.93202,20.0,0
0.36588,10.48836,1.43207,1.10164,-10.12249,25.40601,41.18804,83.08525,0
-0.81066,10.21595,1.94311,1.18199,-11.02662,25.81747,40.09391,83.50151,0
1.39522,10.1013,1.46717,1.01347,-8.70608,75.06446,42.47417,126.23578,0
-0.20347,10.32382,1.18182,0.98335,-10.52729,18.63161,41.09975,34.43819,0
-0.99527,11.35669,2.32906,1.52858,-12.35196,1.81668,40.3645,120.86897,1
0.48489,10.79838,1.60559,1.17765,-10.31349,24.59117,41.46962,42.19783,0
-0.41041,9.30968,1.76315,1.39208,-9.72008,11.48603,41.15969,53.59764,0
-1.20789,10.30657,2.51814,1.57059,-11.51446,-5.17532,39.47115,80.0,1
-2.48562,10.01928,2.69192,1.67388,-12.5049,-0.41525,38.86836,80.0,1
0.41224,10.36914,1.64318,0.98391,-9.9569,16.6172,41.47073,38.28571,0
-2.14152,11.44218,2.73824,1.68086,-13.58371,-4.85161,39.03712,80.0,1
-0.44271,9.62446,0.54997,0.85,-10.06717,9.95807,40.74664,20.0,0
-0.9728,11.13847,2.57811,1.50359,-12.11127,2.73712,39.81851,80.0,1
-0.22673,10.52966,1.03297,0.93739,-10.75639,27.43428,40.90737,49.81488,0
