battery_voltage_v,solar_panel_current_a,cpu_temp_c,reaction_wheel_rpm,attitude_error_roll_deg,attitude_error_pitch_deg,attitude_error_yaw_deg,link_quality_db,power_consumption_w,eclipse_flag,operational_state
29.29107,0.0943,21.04252,1629.74355,-0.008,-0.00649,-0.00981,-2.75217,91.62514,1.0,0
26.355,0.06917,12.59131,-542.72122,-0.00906,-0.02663,0.00686,-2.51264,74.06758,1.0,2
30.21879,6.57571,33.59839,880.5344,0.00505,-0.01107,0.01035,1.77794,108.14416,0.0,0
30.55616,6.94719,29.11614,615.56246,-0.01592,-0.01783,-0.02093,-1.38175,97.91543,0.0,0
29.00454,9.40971,31.28904,25.19154,0.00456,0.03106,-0.00433,-0.96103,102.33776,0.0,0
27.16163,3.7059,11.2853,198.17578,-0.02953,-0.005,-0.02366,0.29748,69.36656,0.0,2
29.24267,9.69116,25.49107,1004.16369,-0.00013,0.02717,0.02208,-0.75142,87.33796,0.0,0
25.21312,2.05412,23.29564,1842.62274,-0.00124,0.00755,0.0064,-2.35554,88.38547,0.0,2
29.41457,6.18696,28.87938,1408.67497,-0.02923,-0.01363,0.00289,-1.22619,111.03305,0.0,0
30.9897,9.30306,25.65207,245.05491,-0.00578,-0.01378,-0.00754,-3.3213,111.32265,0.0,0
28.01965,0.15074,28.6229,466.20733,-0.01571,-0.00372,-0.00466,-3.80241,89.59717,1.0,0
29.4075,6.05979,52.0,299.42181,-0.01381,0.02002,0.02132,-0.69697,128.50373,0.0,1
30.65605,8.11908,52.0,268.52197,-0.00477,0.02459,0.00499,-2.59569,124.9333,0.0,1
28.65469,0.02874,52.0,85.97128,0.01434,0.01451,-0.00094,-3.17643,128.19127,1.0,1
26.8256,0.01009,21.55961,-27.74215,-0.00062,0.02026,-0.00479,-2.66003,76.25227,1.0,0
29.21557,7.36493,52.0,416.6378,-0.01739,0.00709,-0.00258,-3.36195,121.05741,0.0,1
30.56351,7.776,24.13416,-4051.9438,-0.04349,-0.03634,-0.1164,-5.55116,92.08794,0.0,3
27.29113,0.32287,35.24642,-2455.90875,-0.07207,0.20105,0.05737,-4.91251,108.47037,1.0,3
28.9423,0.11871,27.95121,738.54161,0.01546,-0.00979,-0.00261,-2.58321,105.16658,1.0,0
30.11213,5.63083,26.22649,526.97735,0.01394,-0.00859,-0.00749,-2.03168,102.39387,0.0,0
30.0368,4.67351,52.0,592.30865,0.00606,0.0139,0.01034,-1.36902,140.73224,0.0,1
31.11478,5.08961,22.86113,2164.43303,-0.43508,0.07936,-0.34262,-12.55698,103.26763,0.0,3
27.9785,0.05805,26.23658,708.21824,0.02833,0.02235,7e-05,0.15265,95.53491,1.0,0
29.63757,0.07889,29.18161,1369.71,0.00574,0.01588,-0.02069,-1.22114,110.26102,1.0,0
28.09446,0.2827,22.76657,1339.81144,-0.01052,0.00075,-0.01251,-1.5081,94.75414,1.0,0
28.52492,0.056,22.47804,-645.056,-0.05106,-0.02288,0.00703,0.0777,98.83097,1.0,0
29.45218,0.27618,24.27235,241.51011,-0.0414,-0.03572,-0.02467,-0.2367,106.32322,1.0,0
31.90123,7.5355,22.57041,681.16604,0.02277,0.00743,0.00216,-1.50232,108.63062,0.0,0
28.95593,5.24402,23.81182,445.69556,0.03865,0.02605,0.00798,-0.01812,93.49679,0.0,1
30.01474,6.85259,27.64824,536.54501,-0.00401,-0.00416,0.00173,-0.51938,115.88248,0.0,0
28.75039,8.90046,52.0,293.30679,-0.00145,0.00746,-0.00284,-2.52457,126.79444,0.0,1
29.41628,3.83448,18.49074,-201.93209,0.01426,0.01977,0.0127,-2.42308,80.96601,0.0,2
28.72783,0.00996,32.01747,2954.58441,0.12183,-0.04258,0.12503,-3.45204,111.42607,1.0,3
30.34398,4.40875,27.45057,-486.89374,-0.00957,-0.01164,0.00962,-2.41545,92.29029,0.0,0
28.25986,0.10892,54.44101,1413.31049,-0.00528,0.05668,0.05788,-2.52353,160.48352,1.0,1
29.26043,0.17393,18.34732,1729.91435,-0.0195,0.00149,-0.02312,-0.67617,105.16999,1.0,0
29.83147,9.35082,20.13938,312.09153,-0.0272,-0.03908,-0.03068,0.05814,109.56772,0.0,0
29.35401,4.85519,26.42497,678.17891,-0.0108,-0.01964,-0.01382,-3.07541,99.66887,0.0,0
28.91959,0.03147,22.1064,-2146.3138,0.14457,-0.01768,0.1222,-6.46368,95.103,1.0,3
30.78369,6.19659,24.4721,-169.5455,0.0009,-0.01045,-0.02082,-1.91706,88.41317,0.0,1
29.98162,10.19764,28.6912,1841.19715,-0.01401,-0.01401,-0.02989,-1.5646,109.87898,0.0,0
29.39338,0.34155,22.66266,-375.90289,-0.00818,-0.01454,0.0052,-3.34009,96.39429,1.0,2
29.38683,0.19324,28.13152,1150.37746,-0.00535,0.011,0.01671,-0.88302,98.58605,1.0,0
31.48119,7.43972,22.44945,981.66695,0.01791,-0.01334,-0.00348,-1.51196,109.43944,0.0,0
30.98662,6.94294,23.72598,-3294.90987,0.03634,-0.14809,-0.05546,-4.16254,102.44251,0.0,3
28.35599,0.04381,52.0,245.86214,0.01594,-0.00252,-0.03513,-2.83105,110.0,1.0,1
30.63088,11.28225,30.03188,-816.52018,-0.03071,-0.03552,0.01509,-1.14287,99.11542,0.0,0
30.25262,6.20475,25.15719,1385.29512,0.00546,0.01279,0.00781,-4.88786,113.37408,0.0,0
27.50248,2.85899,16.69743,860.3211,-0.00654,-0.00456,-0.02018,-2.54806,54.89502,0.0,2
28.56764,0.36432,29.24619,-2178.78541,-0.0417,-0.08766,0.03592,-3.15104,115.82877,1.0,3
29.68634,7.45372,27.5021,483.43281,-0.03774,-0.03008,0.00271,-0.7832,104.5776,0.0,0
28.03542,0.08733,25.6663,-100.08137,-0.01091,-0.01768,0.01705,-3.36122,111.24808,1.0,0
27.71233,0.03413,17.07977,887.75432,0.00261,0.00228,0.0294,-0.55062,95.48576,1.0,0
31.47237,5.69154,52.0,1235.35294,0.00202,-0.01728,-0.00619,-2.24429,110.0,0.0,1
30.26471,6.38863,33.05952,144.33774,0.00287,-0.00855,-0.01242,-1.06632,115.42833,0.0,0
31.33139,11.55114,28.04949,-640.11954,0.00449,-0.0108,0.00215,-1.4291,92.03841,0.0,0
29.49976,8.77448,24.56962,-32.77716,0.01891,-0.02392,-0.04105,1.31221,93.45285,0.0,0
28.18212,0.27774,52.0,304.35088,0.01829,-0.014,0.00056,-1.41705,142.97133,1.0,1
28.80786,0.1146,24.96655,-154.82258,0.01708,0.019,0.02012,-3.62659,118.7851,1.0,0
29.93427,9.02693,23.28914,-566.90284,0.01192,-0.00286,0.01634,-4.20489,91.83938,0.0,0
29.79612,0.05417,25.81577,1032.12293,0.0113,-0.00396,0.00808,-1.47686,99.26914,1.0,1
28.3037,0.23216,24.71962,1226.70123,0.01754,0.00087,0.01241,-1.94618,108.04324,1.0,0
30.35145,7.24155,22.23669,886.29646,-0.00739,-0.0182,-0.01562,-1.95031,94.98376,0.0,0
29.93706,0.19504,26.49647,112.94751,0.03894,0.02912,0.02638,-1.46942,96.05645,1.0,0
28.2066,4.93902,10.0,717.78889,0.02962,-0.0127,-0.0242,-3.42418,70.34888,0.0,2
30.94119,5.52095,30.50376,284.55973,0.00968,0.00632,0.01451,-1.29316,118.18421,0.0,3
28.41505,2.54227,10.0,-438.82637,-0.01128,-0.01637,0.00743,-2.91721,66.50466,0.0,2
29.05577,0.10961,23.92021,39.94324,-0.00532,0.00396,0.0173,2.0,107.33202,1.0,0
31.30396,8.53048,28.24051,639.93634,0.0241,0.057,-0.0015,-2.72161,95.71826,0.0,0
29.55481,0.06095,29.86351,887.40664,-0.02933,-0.02132,-0.01457,-2.2296,91.21167,1.0,0
29.73849,0.37899,29.87002,722.34577,0.02663,-0.00216,-0.00694,-0.58622,111.24182,1.0,0
27.8258,0.20118,28.92063,575.08923,0.01942,0.02326,0.00858,-2.77783,96.78962,1.0,0
31.76756,10.7412,52.0,-82.42425,-0.00188,0.02635,0.01558,-2.23826,136.4157,0.0,1
28.1048,0.11058,19.37295,-311.02801,0.00493,0.00751,-0.02826,-1.73223,88.23616,1.0,0
29.12943,7.2544,54.88829,272.68734,-0.02933,-0.03268,-0.02344,-2.00426,143.82347,0.0,1
28.43769,3.29678,21.57025,-175.79392,0.02964,0.01975,-0.00515,-3.79567,76.39724,0.0,2
32.15155,7.49763,30.17279,1189.05386,0.00833,0.0275,0.01771,-1.79262,105.49078,0.0,0
32.48685,11.0799,21.71068,2904.29986,0.17199,0.03742,-0.06845,-8.7397,110.45021,0.0,3
30.12699,6.0958,31.54112,-3151.23519,0.04399,0.21927,0.32639,-1.83416,117.56127,0.0,3
27.91193,0.29951,15.0,1019.86018,-0.0021,0.00681,0.00355,-0.6041,84.01407,1.0,0
27.71914,3.4755,26.24353,1063.2755,0.02303,0.02389,-0.00443,-3.46029,99.74559,0.0,2
30.11517,6.80288,52.0,100.9633,-0.0117,0.00079,0.00871,0.15676,110.0,0.0,1
29.66683,0.07961,32.16625,-2776.27075,0.11107,-0.12287,0.07097,-8.29187,110.58416,1.0,3
26.18729,3.42334,13.65691,-563.34669,-0.01535,-0.03265,-0.0092,-0.97605,55.07954,0.0,2
28.27307,0.14851,52.13035,890.83185,-0.02479,-0.02673,-0.00441,-2.85109,132.89046,1.0,1
30.50456,6.70431,21.85436,1378.32518,-0.00122,0.00898,0.02083,-0.75441,88.66695,0.0,0
28.56411,0.18064,22.85864,130.61594,-0.01716,-0.01541,0.01842,-2.8065,92.12599,1.0,0
30.51337,0.3878,24.25938,-418.1612,0.00303,0.01058,-0.00551,-0.46962,96.62341,1.0,0
29.74013,5.49941,33.29788,537.96195,-0.0058,0.00285,-0.0077,-0.50797,118.45618,0.0,0
29.16108,7.37611,52.0,305.12662,0.01356,0.03465,0.00231,-1.96057,142.90399,0.0,1
31.06004,8.76597,23.53813,-222.03869,-0.00994,0.00524,0.03624,-1.7842,92.98305,0.0,0
31.23366,5.56959,25.54255,-469.54026,0.02952,0.01672,-0.00887,-1.44151,121.71263,0.0,1
30.32413,4.22437,29.0926,1036.11869,0.00383,-0.00866,0.02636,-1.54383,105.98391,0.0,0
30.18172,7.86331,21.26374,29.1728,0.01938,0.00376,0.01184,0.46241,108.849,0.0,0
30.44798,5.64659,26.14487,857.90321,-0.00738,0.01188,-0.01809,-1.2042,99.28934,0.0,0
28.92059,4.24855,33.44311,155.59411,0.01134,-0.00011,0.02463,-1.94514,108.97785,0.0,0
28.87635,0.15737,26.74417,102.67841,0.00284,-0.0106,-0.01028,-3.48413,105.78321,1.0,0
30.66904,10.11054,30.18696,715.07115,-0.01675,0.00337,-0.01364,-1.83963,100.31097,0.0,0
29.80314,0.23228,30.48842,-147.91629,-0.01492,0.00421,0.01125,-2.26447,105.32071,1.0,0
29.00156,5.18381,52.0,-173.18275,0.03413,-0.00565,0.02546,-2.82458,138.06411,0.0,1
29.07956,8.30557,52.0,330.77675,-0.00475,0.03134,0.00966,-2.6912,150.92792,0.0,1
29.54658,6.71105,52.0,-268.45914,0.03177,0.03592,-0.00166,-2.04745,128.35108,0.0,1
29.97416,0.11542,24.00142,-488.81175,-0.00439,0.00964,0.01577,-0.72579,95.65371,1.0,0
27.92553,0.15451,52.0,1014.22606,-0.02414,0.00613,0.01382,-3.48577,128.77561,1.0,1
30.48996,7.00396,23.50796,427.99748,-0.00823,0.00256,0.0234,-1.9074,90.37913,0.0,0
30.81252,11.2872,21.14613,-120.24394,0.01202,0.00559,-0.00875,-1.98246,106.55944,0.0,0
30.79411,5.54847,34.04137,518.54918,0.00959,-0.01167,-0.01208,-2.68661,100.25181,0.0,0
29.31699,8.97292,24.82059,844.12335,-0.01746,0.01602,0.00981,-2.94438,93.36608,0.0,0
27.62316,0.16399,27.24617,-2099.49049,-0.08709,-0.20628,-0.04168,-4.12784,114.82298,1.0,3
26.83851,0.02548,52.0,75.10218,-0.01686,0.00015,0.03127,-1.60104,122.24708,1.0,1
26.8374,0.29046,52.0,-161.10131,0.00663,-0.01021,-0.02892,-2.88255,126.20656,1.0,1
30.63688,9.1403,25.74712,300.87395,-0.00752,0.03727,-0.0125,-2.615,96.58141,0.0,0
30.00232,8.16375,25.34511,-458.7052,0.00498,-0.01133,-0.02144,0.77056,109.2164,0.0,0
29.82349,4.32926,52.0,206.62914,-0.01998,-0.00517,-0.02977,-3.2915,110.0,0.0,0
29.92856,8.72117,21.86828,117.48477,0.04959,0.02102,0.00959,-0.19119,99.57609,0.0,0
26.51273,3.92983,17.47513,-108.61205,-0.03011,-0.03433,-0.02364,-1.98227,69.13796,0.0,2
30.14617,10.27641,24.61476,-662.33886,0.0133,-0.01029,-0.01689,-3.00186,99.11653,0.0,0
30.51976,9.04552,23.59176,1021.00062,0.01887,-0.00577,-0.00038,-1.4831,103.06165,0.0,0
29.06316,8.41527,27.09951,1120.39512,0.02733,-0.01244,-0.01057,-4.53029,101.00797,0.0,0
30.65863,5.2832,27.52628,4882.78682,-0.26184,0.06,-0.10836,-6.99681,110.1389,0.0,3
28.8935,0.11431,52.0,1648.54196,-0.04297,-0.00015,0.02099,-5.18217,128.04604,1.0,1
30.63676,7.03312,30.51593,100.94329,-0.01052,-0.03424,-0.01415,-2.32386,90.37829,0.0,0
28.92563,0.16169,15.0,218.33484,0.02959,0.02999,-0.02696,0.29675,81.83956,1.0,0
30.56173,8.97984,52.0,66.13711,0.01501,-0.00993,0.0111,-2.77525,123.42935,0.0,1
28.52915,3.35634,52.0,242.79518,0.01936,0.02589,0.00327,-1.4966,121.3057,0.0,1
26.04786,0.28412,11.40947,292.78474,-0.04972,-0.03068,-0.02831,-1.98922,64.76441,1.0,2
26.91995,0.1017,26.05844,3292.76389,-0.02644,0.14982,-0.18638,-4.37824,116.53622,1.0,3
30.95118,11.07734,18.63425,-763.63,-0.01471,-0.01879,0.00729,0.44089,85.36452,0.0,0
28.30164,0.11462,31.04833,1120.70374,0.0317,-0.00587,-0.01491,-4.87807,111.36757,1.0,0
31.48545,4.53325,19.92684,513.20031,0.02064,0.02447,0.00705,-2.30917,96.19633,0.0,0
28.08809,0.16947,20.24899,591.75282,0.00665,0.0077,0.0122,-1.02155,98.50597,1.0,0
29.35729,5.75366,28.95336,92.3365,-0.00859,-0.02369,-0.00509,-1.36685,103.80271,0.0,0
27.43178,6.85526,52.0,335.60249,-0.00047,0.02084,0.02335,-2.12764,110.0,0.0,1
26.59394,0.00612,28.97463,695.8096,0.00574,-0.00825,0.01843,-0.25904,102.77412,1.0,0
30.62415,6.32187,52.0,516.98678,0.02121,0.01301,0.00271,-1.95991,134.86419,0.0,1
28.47666,0.30519,16.1788,873.03642,-0.0282,-0.0262,0.00982,-0.98216,87.53134,1.0,0
28.33185,2.61967,10.0,871.23856,-0.05407,-0.03332,-0.04649,-0.56621,54.28799,0.0,2
28.04083,0.07115,52.0,1484.31315,-0.01122,0.00249,-0.02021,-1.93942,134.61949,1.0,1
30.06092,8.28637,52.0,106.13935,0.02007,0.03172,-0.00073,-2.2238,125.80246,0.0,1
30.28038,6.07474,52.0,576.55433,-0.00427,0.00137,-0.0103,-1.63291,149.17413,0.0,1
30.43606,5.89664,34.26668,-152.97044,0.03983,0.03208,0.00059,-1.44912,112.38804,0.0,0
31.41163,8.77183,21.75462,872.75364,0.00625,0.01348,-0.02653,-3.46067,108.91554,0.0,0
28.12669,4.06752,21.91737,73.15752,-0.02028,0.03498,-0.02977,-3.36961,76.85276,0.0,2
31.31649,8.3662,23.64544,1173.23824,0.00505,-0.00576,-0.00969,-3.82965,105.4736,0.0,0
28.46915,0.2521,28.9572,1433.58556,-0.03685,-0.0158,0.00811,-1.08484,82.79135,1.0,0
25.46232,0.39277,12.94844,611.79056,-0.01172,-0.00592,0.01043,-5.54912,78.94582,1.0,2
29.356,0.09079,30.43479,322.76627,-0.00487,0.00418,0.00875,-0.49196,129.83145,1.0,0
27.01452,0.0296,28.9961,3121.52534,0.01238,0.05964,0.05447,-3.43945,119.92276,1.0,3
29.64646,0.17139,29.64928,1753.55859,-0.02812,-0.00031,-0.02414,-0.42072,97.56046,1.0,0
30.85873,6.01398,52.0,2001.7146,0.02277,0.00428,-0.0025,-3.95116,135.46611,0.0,1
32.59022,7.00774,24.67811,-42.11783,-0.004,0.0051,-0.00187,-0.46365,115.45015,0.0,0
30.40367,9.02249,29.66918,81.3106,0.01032,-0.00118,-0.00369,-1.42663,108.88919,0.0,0
30.26884,6.98284,26.97759,1540.52906,0.04076,0.02756,0.00899,-2.18686,108.10594,0.0,0
29.28316,0.21982,52.0,1644.2013,0.00107,-0.03704,-0.03368,-1.44426,146.66403,1.0,1
29.72544,5.41429,59.72856,858.20494,-0.02529,-0.01324,-0.00314,-3.60622,137.80129,0.0,1
26.63074,3.49197,12.21092,6.50211,-0.03163,0.01862,-0.00075,-3.24581,71.60891,0.0,2
30.42319,7.26566,23.88022,4475.10763,0.37519,-0.10618,-0.09231,-5.52126,85.0,0.0,3
31.41156,7.859,25.62818,1305.96257,-0.01594,-0.01395,-0.00994,-0.62239,116.97264,0.0,0
28.72468,0.28438,20.5316,78.63222,-0.02339,-0.01913,-0.02073,-1.12649,90.71108,1.0,3
29.23499,0.21665,26.02779,675.20431,0.02894,0.03679,0.02317,-1.21292,86.5807,1.0,0
29.95183,0.07216,52.0,820.76788,0.00419,-0.00463,-0.00445,1.35234,138.18602,1.0,1
29.32791,8.48151,52.0,-94.76274,0.06509,0.04971,-0.00326,-3.02396,138.38558,0.0,1
28.17046,3.04994,20.15726,752.48582,-0.00711,-0.01393,-0.02404,-2.74364,63.1878,0.0,2
27.53513,5.73192,10.0,327.46778,0.05016,0.03072,0.03955,-2.26891,71.49402,0.0,2
31.3482,5.66027,26.04077,435.77452,0.02204,0.01182,0.02017,-2.22276,107.91071,0.0,0
28.38655,0.17746,28.39922,475.27564,-0.01352,0.00587,-0.00933,-0.15891,107.46739,1.0,0
25.09941,0.30203,17.03781,803.44903,0.02685,0.01557,0.04898,-0.78049,81.79079,1.0,2
27.86846,0.3432,33.22399,-137.88207,0.01902,0.01526,-0.00209,-2.84063,102.02875,1.0,0
30.33351,10.63089,24.52882,404.39529,0.00494,0.00096,0.01058,-0.88924,96.17273,0.0,0
28.37338,0.08243,27.31807,777.06238,-0.01657,-0.00666,-0.00711,-0.31027,99.80801,1.0,3
27.0945,3.58546,10.0,-518.6555,-0.00594,-0.01687,0.00052,-1.29878,53.14842,0.0,2
31.44773,7.34266,19.98989,807.13607,-0.02143,-0.00038,0.00327,-0.98695,101.49156,0.0,0
29.43599,5.84623,34.48369,1109.15506,0.01565,0.00449,-0.00433,-0.05073,107.90494,0.0,0
28.16777,0.14554,22.429,1236.1295,-0.00208,-0.00301,0.01731,-0.44303,88.29973,1.0,0
29.67551,8.77741,60.78672,-512.79129,0.00091,0.00768,0.03575,-1.41699,135.98554,0.0,1
26.27026,4.8528,12.16796,557.63406,-0.01245,0.0133,0.00034,-2.12189,75.29597,0.0,2
29.23852,9.13359,52.0,362.01894,-0.0014,-0.00529,-0.02126,-3.38289,153.18284,0.0,1
29.53985,5.43,26.56444,990.9327,-0.02179,0.00696,0.00587,0.07867,104.94667,0.0,0
28.90471,0.06808,26.9746,230.33935,-0.02474,-0.03105,-0.00307,-1.3951,93.48849,1.0,0
30.02774,8.03024,52.0,1015.5307,-0.01478,0.01569,0.01529,-1.7438,118.38234,0.0,1
28.13807,0.27194,52.0,531.78878,0.01162,0.01533,0.00655,-2.69822,118.83796,1.0,1
30.34339,6.44451,29.70512,82.18871,0.02557,0.03626,0.01728,-2.15159,122.51266,0.0,0
30.29418,8.11931,33.1195,1411.48691,-0.0277,-0.01729,-0.03268,-1.10129,94.30162,0.0,0
31.62741,9.25209,20.70203,402.51153,0.00121,-0.00729,-0.00369,-1.53677,95.61707,0.0,0
30.76807,7.1452,52.0,36.54495,-0.00255,0.00579,0.01417,-2.00951,110.0,0.0,1
27.57793,1.09044,10.8338,1151.2791,0.01675,0.00762,-0.00959,-2.6717,56.99152,1.0,2
28.52232,0.0041,52.0,356.51001,0.01565,0.02708,0.0119,-1.91113,118.85852,1.0,1
29.77994,7.62389,22.87233,301.32286,0.02948,0.04531,0.02661,-3.19611,94.41279,0.0,0
30.40009,5.95468,52.0,1722.21492,-0.0289,-0.05767,-0.02629,-0.86487,115.47534,0.0,1
31.87057,8.72621,31.7865,3720.52901,-0.21462,0.04505,-0.12819,-8.24146,110.94182,0.0,3
30.75578,7.24658,26.57784,3889.57939,0.08706,-0.01934,0.12801,-7.1141,113.63022,0.0,3
28.48289,0.32984,27.4876,380.77514,-0.00527,0.01879,-0.00338,-0.27077,105.10945,1.0,0
30.11481,8.44136,25.75799,470.62571,-0.01851,0.00985,-0.01536,-3.17641,104.94319,0.0,0
29.8586,6.03722,52.0,1172.35155,0.00891,0.00466,0.02294,0.51443,121.28432,0.0,1
28.29727,0.19001,23.55352,468.65274,-0.00954,-0.01651,-0.00437,-3.33954,96.14658,1.0,0
29.57094,3.03481,17.58897,-889.65354,0.00512,-0.01007,-0.00031,-2.59531,96.06963,0.0,0
26.72109,0.21943,17.64878,1089.17555,-0.03435,-0.04541,-0.00207,-1.08911,70.40368,1.0,2
28.77309,0.1531,52.0,117.76512,0.00587,0.01506,-0.03564,-2.23012,111.72159,1.0,1
26.72847,0.37646,20.28886,2.32914,-0.01915,0.03849,0.0139,-3.46706,77.8588,1.0,2
30.01428,5.10117,32.21536,182.96368,0.00823,0.00249,0.01676,-1.47327,102.38786,0.0,0
30.77927,7.44268,22.93882,68.47793,0.01499,0.01673,0.01779,-1.25708,95.34151,0.0,0
28.72524,0.48344,23.63038,723.61265,-0.0042,-0.00504,0.01518,-0.9526,89.35908,1.0,0
27.82602,0.12888,26.83258,-3637.82121,-0.04975,-0.08659,-0.1596,-7.16656,123.78081,1.0,3
29.05396,9.85973,52.0,1138.5967,0.00406,0.04264,0.01138,-2.94137,127.30991,0.0,1
28.97344,5.48468,52.0,1031.55684,-0.00127,-0.0416,0.02076,2.0,125.70135,0.0,1
29.83329,7.48531,30.4958,597.05994,0.02134,-0.00066,-0.01344,-0.70301,105.98113,0.0,0
29.76774,7.07711,32.967,2449.26254,0.26609,0.16975,-0.21606,-7.43166,110.68735,0.0,3
29.11652,5.443,52.0,-22.10394,0.00844,0.01179,-0.01549,-1.47951,110.0,0.0,1
30.13012,5.85364,26.36065,385.10486,0.03051,-0.02449,-0.00294,-2.77249,95.81624,0.0,0
28.71436,0.03159,19.92746,1151.5731,0.01167,-0.02602,-0.02762,-0.23943,98.47987,1.0,0
30.28912,8.91014,52.0,417.15208,0.00271,0.01102,-0.00151,-1.29195,121.04036,0.0,1
29.2271,7.02572,24.87804,-484.20007,0.01806,0.02569,0.03638,-3.42248,88.98084,0.0,0
32.66147,9.43232,27.21552,1081.9658,-0.02264,-0.00305,-0.0096,-1.3631,105.62861,0.0,0
29.3138,0.63567,22.45239,1061.0561,0.02045,0.01574,-0.01717,-3.07536,94.83089,1.0,0
30.5769,8.22692,26.6086,976.72943,0.0158,-0.00563,0.01216,-1.43257,91.14136,0.0,0
30.35481,7.52935,30.41597,320.66268,0.01749,0.02385,0.01858,-0.84051,102.22162,0.0,0
28.09013,0.30748,61.38934,781.72294,0.03623,-0.00192,0.03917,-3.05955,159.28808,1.0,1
29.71066,9.56404,52.0,1612.26774,0.00324,-0.00828,-0.02815,1.67334,126.84646,0.0,1
30.64318,5.10743,52.0,835.35049,-0.04336,-0.01906,-0.00166,-2.39323,122.01921,0.0,1
29.34228,0.08649,20.31101,-3383.15226,-0.23414,0.05704,0.04682,-7.58969,102.38267,1.0,3
28.5043,0.26612,27.52656,1064.90305,0.02896,0.0095,0.01819,-1.76916,94.56055,1.0,0
28.31438,0.0187,32.03341,525.68185,0.02078,0.01077,0.0229,-2.67921,116.96107,1.0,0
27.95327,0.06239,52.0,891.68337,0.02688,-0.00311,-0.04737,-1.52645,146.51285,1.0,1
30.29113,10.64205,25.07197,866.97688,0.01517,0.01325,0.01275,-0.85194,104.03635,0.0,0
29.18754,9.38118,52.0,216.36396,-0.01949,0.01855,-0.00526,-3.11346,110.0,0.0,1
27.04889,0.23183,52.0,1133.48857,0.01481,0.01267,0.00075,-2.48808,140.00367,1.0,1
28.8982,0.40747,27.37526,165.96748,0.00537,-0.01148,0.00247,-2.77862,104.77631,1.0,0
28.00901,0.19453,20.68173,-237.22527,-0.00494,-0.05931,-0.04689,-0.57835,79.1341,1.0,2
29.6507,8.15254,20.00186,963.05358,-0.03002,-0.01973,-0.01277,-2.96812,86.84039,0.0,0
29.31864,8.44845,27.56084,-219.4727,0.00171,-0.01824,0.00868,-2.18155,96.11224,0.0,0
27.66939,5.75388,52.0,823.02695,-0.00437,-0.03227,-0.03574,-2.28152,121.84551,0.0,1
28.39149,0.00101,26.01963,737.33945,-0.02097,0.0069,0.00758,-1.03298,108.5615,1.0,0
30.77577,7.00283,52.0,802.26683,-0.00685,-0.00638,0.02796,-1.74973,146.86101,0.0,1
28.39261,0.4137,27.69343,-223.27215,0.02149,-0.00626,-0.01133,-1.56899,97.21884,1.0,0
29.12229,5.51776,26.51682,-610.79275,0.0464,0.01243,0.00737,-2.41698,100.8633,0.0,0
28.47991,0.26657,52.0,921.89167,0.01705,0.00453,-0.0392,-2.86334,136.1137,1.0,1
29.94772,8.94811,19.68392,224.65373,-0.00253,0.00075,-0.00705,-1.0537,75.0,0.0,0
29.95457,8.35133,23.07034,36.82945,0.0044,-0.00483,0.00467,-2.19437,101.57845,0.0,0
28.82789,0.53896,29.77902,1247.22501,-0.0068,-0.00746,0.00969,-0.66051,113.25843,1.0,0
28.96951,0.10962,52.0,-722.2661,-0.07602,0.00513,0.02842,-0.28651,142.73584,1.0,0
32.17342,8.88032,26.67986,407.21378,-0.00352,-0.0217,0.00686,-0.67566,96.15819,0.0,0
31.08321,8.17574,22.63475,679.36686,0.01029,0.00543,-0.00289,-1.46465,99.22747,0.0,0
25.87151,2.37104,21.00121,367.00353,0.05619,-0.01187,-0.01835,-3.30817,94.75587,0.0,2
26.94811,3.47092,10.84875,915.40373,-0.03201,-0.05311,-0.03628,-3.33527,59.50141,0.0,0
29.16831,10.25158,17.0602,-620.3603,0.00778,0.01838,0.03095,-2.3851,85.19589,0.0,0
30.86241,9.50214,29.03397,-286.4574,-0.01934,0.00415,0.00098,-0.03021,110.42558,0.0,0
30.25001,7.66817,52.0,-150.5475,-0.01341,-0.02491,0.00126,-0.84689,124.20787,0.0,0
28.20456,0.25641,21.32653,974.87886,0.0127,-0.00138,0.0012,-3.3982,108.42784,1.0,0
26.06921,0.78535,23.05404,118.19201,0.02449,0.01064,0.00525,-1.1977,99.50802,1.0,2
28.83631,7.17567,52.0,1398.00332,-0.00029,0.01461,0.01423,-1.64897,118.71411,0.0,1
28.39728,9.18229,28.5985,2881.76764,-0.12448,-0.20976,-0.06976,-6.84348,104.5085,0.0,3
27.68023,0.14918,20.79737,144.92375,-0.00689,0.03735,-0.00153,-0.62287,89.78671,1.0,0
27.53117,0.18986,52.0,1310.97218,0.02468,0.00527,0.0063,-1.66193,134.84475,1.0,0
29.10297,6.60784,18.01785,626.54238,0.00301,0.01497,0.00195,-2.57153,90.67677,0.0,0
27.00129,0.25141,32.92347,205.20389,-0.00256,-0.01942,0.00438,-2.82377,107.44525,1.0,0
29.83382,7.69503,23.19151,-167.11538,0.0216,0.01178,0.02922,-1.78354,100.73552,0.0,0
30.73373,9.08837,26.98663,347.40194,-0.02309,-0.01977,0.0123,-4.25859,104.30128,0.0,0
31.60626,7.81532,52.0,1113.32638,-0.00134,-0.03043,0.00902,-1.70371,112.97106,0.0,0
28.14317,3.50654,19.15081,46.28262,-0.03438,-0.02874,-0.00516,-3.98599,69.72708,0.0,2
