log_xray_flux,halpha_intensity,magnetic_bmax,sunspot_area,prominence_height,radio_burst_sfu,uv_emission_index,temp_proxy_mk,solar_wind_speed,spectral_ratio_1,spectral_ratio_2,spectral_ratio_3,activity_class
-6.63846,0.71038,213.21687,534.91333,41.14683,26.89548,-5.25201,7.18684,320.0,1.43583,-0.81479,1.01011,1
-4.75369,4.6847,432.18339,542.41904,110.20433,19.56392,-3.87857,8.10814,427.25577,1.63634,1.16697,-1.43783,2
-7.11491,1.22319,52.24553,19.2838,32.87108,2.12791,-5.51662,7.2464,428.45709,1.79098,0.39626,-0.18287,0
-3.7134,12.74478,329.20108,713.3204,98.96657,247.66528,-3.54624,8.77868,487.73972,0.88593,3.85109,0.8214,2
-8.35594,0.44713,193.31124,17.31787,15.27205,2.67192,-8.56973,4.22558,382.3596,-1.05663,0.09236,-1.68409,0
-8.35124,1.41173,22.56439,9.58957,22.50597,2.30215,-8.0263,4.69296,413.23079,0.8392,0.49554,1.6679,0
-5.87603,1.80366,466.27107,234.26248,8.0,18.49452,-4.45021,7.45895,642.47214,1.12854,2.64532,-0.18454,1
-4.38255,13.98523,1694.01816,529.11224,96.74492,74.18943,-3.21004,8.00508,541.83034,2.40231,4.12123,3.8847,2
-6.06346,0.96305,153.59678,188.64178,38.7472,12.45774,-2.28198,7.76747,422.89316,0.59293,-0.96404,1.60109,1
-6.41318,10.0,682.22744,135.85845,58.46262,15.69645,-4.51523,7.80325,491.41003,-0.67925,2.34081,1.04611,1
-7.30517,1.32607,18.00038,14.99303,26.86204,5.9402,-5.26071,8.2709,416.18018,1.09739,2.01337,0.36727,0
-3.44815,3.72842,859.13609,1121.58596,67.93296,277.81738,-4.03197,8.13459,672.30898,3.0874,1.93162,3.27604,2
-4.87946,8.28635,828.33385,414.05039,125.55114,176.70592,-4.11919,5.16311,669.80411,0.77771,0.18703,0.02154,2
-3.8614,4.35804,474.95352,478.76168,89.44478,48.47297,-2.99326,10.86584,627.90963,1.15447,0.98,-0.24297,2
-7.21646,0.83412,41.03714,43.76618,20.0369,3.71722,-5.95015,6.17342,331.02826,0.94196,0.50018,1.52327,0
-5.63385,1.00925,298.47772,217.95507,59.71166,8.01809,-6.83061,7.38037,651.67495,0.74888,-0.3602,-0.02981,1
-4.69566,3.91732,1081.71801,438.63085,144.02356,72.27958,-5.67051,7.71097,426.22166,2.11512,0.00225,0.84215,2
-7.36894,1.04168,26.06199,8.61605,28.05239,3.4778,-5.04558,5.39508,280.84424,1.54354,-0.20806,-0.85604,0
-4.15802,6.7086,597.43322,349.93388,72.70877,177.72426,-3.51181,8.66089,461.17682,2.40913,3.59207,1.4485,2
-5.85995,1.18818,33.49625,8.6895,15.51491,4.18217,-6.66508,6.38259,302.49041,-0.24685,0.99,1.48586,0
-7.987,1.99826,53.54876,4.79335,37.78304,8.11793,-4.58736,4.79131,480.87097,-0.17144,-1.99142,0.6661,0
-6.47684,0.70364,19.54713,9.09604,27.91334,3.22504,-4.38357,6.87507,348.23255,1.67407,0.38137,1.99359,1
-5.10324,10.35272,1462.43838,539.63581,34.88802,104.76358,-3.39263,5.21628,455.30073,1.02406,1.87449,1.29001,2
-7.29991,0.69973,68.48071,47.25889,22.72123,1.81916,-6.31962,5.74612,371.85418,1.51787,-1.29632,-3.30322,0
-8.82351,1.42995,6.64819,5.05588,32.89794,5.01392,-8.12045,2.67442,465.64866,0.53021,-1.64448,-2.59459,0
-8.32533,0.60651,50.17027,19.44241,37.16338,1.81343,-5.61568,2.65819,446.33459,1.91548,0.25565,0.41316,0
-8.1319,1.08397,64.81484,5.86168,26.47,4.39815,-6.62384,5.97946,377.81511,1.70532,1.81696,-0.28793,0
-5.08462,11.63882,181.14749,423.52451,149.07115,211.71518,-4.60669,10.77025,380.0,4.31633,3.4471,1.06212,2
-7.99186,1.13379,44.30847,45.14241,11.50371,5.90038,-4.87546,6.94144,357.27717,1.61777,-0.85439,-0.59015,0
-5.04804,8.18779,1213.77098,1226.2859,211.47732,404.43144,-2.24654,4.95895,535.99842,0.98853,1.41511,1.81011,2
-7.75615,0.99592,57.28699,1.34533,13.41319,2.94328,-7.36951,5.3032,430.37306,3.02669,-1.51066,-0.60061,0
-7.83965,0.64837,11.96922,50.43188,22.9302,1.17555,-6.2785,6.89427,337.07975,0.45717,2.84927,0.54759,0
-7.22346,0.71481,73.75879,21.94661,29.76375,5.61144,-4.11556,7.81277,387.60986,-0.28132,0.93445,-2.55413,0
-7.77256,0.70169,81.72693,5.76462,21.45881,1.96761,-5.37469,5.96148,333.84735,0.13521,0.97857,1.24879,0
-6.08901,2.16359,532.2499,342.0765,62.81619,28.82529,-5.56289,5.07196,545.77947,1.09483,1.08528,-0.01293,1
-5.96262,9.66483,491.24276,680.60077,69.08267,145.21418,-7.67184,6.92857,671.76338,2.27399,2.12916,0.68522,2
-8.23324,0.80337,50.55345,20.01261,29.08079,1.98201,-6.76314,4.43351,347.75214,0.41517,-0.68942,0.52622,0
-4.55798,2.62433,989.82531,124.66681,58.28744,42.36628,-2.61759,8.41706,331.9465,1.22656,2.48656,0.26763,1
-3.97834,10.38723,1054.05452,456.45641,207.77319,105.67153,-0.44059,8.85272,542.34307,1.13567,1.92801,-3.63973,2
-4.39437,5.11159,1893.61657,140.65349,132.3997,60.24705,-2.37836,11.31661,380.0,1.45853,1.52819,-0.7265,2
-7.91477,0.5613,17.19885,16.37992,20.7076,3.72829,-6.00323,8.46496,289.66937,1.26889,2.03868,-0.96702,0
-7.09411,2.41801,40.90246,28.15237,24.45417,2.73293,-7.04002,8.87613,346.68134,0.63421,2.12361,1.70497,0
-6.94252,0.61105,115.19225,34.76764,23.40254,5.69315,-6.97842,6.40108,375.88831,0.29254,-0.85382,-0.52572,0
-6.84339,2.04606,18.67918,21.29643,21.25897,1.48689,-5.57553,5.72138,389.15318,-0.63751,0.44146,-0.02221,0
-7.20912,0.69466,1.33202,4.07766,15.933,1.86231,-8.28037,3.79254,321.88389,0.9518,1.09748,-1.04649,0
-4.94328,3.58279,627.56539,700.0,26.97794,19.88696,-3.25395,4.5556,495.4626,2.07562,1.14603,0.49773,1
-8.04307,0.61615,7.21023,56.56871,34.49657,4.7676,-8.05619,5.98147,282.81372,1.82363,-0.43231,0.40235,0
-7.24429,1.11964,51.27199,16.27936,30.06296,2.42519,-6.67612,3.80687,326.31511,-0.31837,1.23856,-0.18276,0
-8.65568,0.62255,45.74626,2.77185,29.06999,2.5069,-5.04948,4.43448,335.92198,0.87064,-1.67342,-1.07168,0
-6.13411,2.78406,302.31823,300.45188,22.47979,16.97327,-6.6811,8.1897,382.12449,-0.21827,-0.06625,-1.18732,1
-4.51407,3.51165,183.31954,122.07745,22.87724,30.54716,-2.81567,10.08181,414.91893,1.87773,0.44575,-0.20299,1
-5.03895,1.78803,236.72669,191.61805,31.44617,26.21471,-2.87706,8.68367,629.37594,0.59638,-0.10879,1.54398,1
-7.4475,1.48294,73.27072,20.16295,36.75997,4.90273,-5.98738,5.1073,393.87071,0.58279,1.95137,1.00661,1
-3.89853,19.1183,789.63827,658.76631,176.22155,218.22483,-3.4235,11.97878,609.20271,2.75438,3.46883,-1.51885,2
-7.72166,2.53853,202.13876,284.26168,17.36135,10.20242,-4.49152,5.84076,529.27836,-1.03821,1.50602,-1.84113,1
-6.06264,2.61808,366.92321,109.35959,65.37835,14.16375,-3.8954,11.48643,569.48109,3.11498,0.21257,1.04589,1
-7.25684,1.47461,21.49198,17.61356,23.93624,4.9441,-3.95747,3.55217,462.87858,-0.04952,-0.02668,1.14789,0
-8.15113,0.95216,40.1259,1.73734,16.4117,2.4731,-8.13177,2.88432,378.11457,-0.58031,0.86887,1.85976,0
-5.77609,1.89741,272.35288,225.45335,39.98392,22.24678,-4.56199,10.10879,548.95868,0.31114,2.85556,-1.18064,1
-4.11593,6.84525,947.30859,622.8313,110.53066,164.8164,-2.59624,12.00725,870.58825,2.08291,2.07418,-1.98001,2
-4.16782,8.54636,809.63812,391.62691,83.36553,590.69046,-3.34522,8.32727,531.47877,0.78807,1.2586,-0.49575,1
-7.25047,1.23604,577.82205,122.71518,50.48952,51.72226,-3.78762,7.42939,429.97068,-1.5922,1.46481,-0.4875,1
-8.60528,1.51718,50.5341,39.55234,25.38155,2.31348,-9.30984,7.09767,458.03046,3.44337,-0.67091,1.19287,0
-6.3281,3.86137,580.20208,27.97835,70.98657,21.82262,-4.33099,9.03125,399.59283,1.96997,0.57488,-1.45539,1
-5.52217,12.50405,556.51552,246.21691,138.98591,262.37287,-5.39483,10.28175,589.34045,-0.10208,1.74466,-1.25555,2
-6.32091,1.11626,105.13573,12.7118,20.56516,2.2794,-5.71527,8.73315,414.84448,2.34379,-0.30069,1.64518,0
-4.05754,13.68664,1035.16886,940.94359,44.40909,48.89824,-2.14979,9.13698,380.0,1.34418,1.99184,1.21871,2
-7.01679,2.07628,259.11459,293.469,42.83672,10.41133,-4.68936,8.85556,603.82915,-0.0544,0.59422,0.94948,1
-6.86569,1.36403,30.2905,39.83731,7.8326,4.33495,-3.71381,5.00656,477.60952,-0.56216,-0.2381,-0.57358,0
-6.56024,1.08471,341.12398,304.02183,52.2368,89.71655,-4.79169,7.83956,547.96224,1.92242,-2.35405,0.29434,1
-7.658,2.04928,122.78598,5.70781,24.71695,2.25315,-7.70491,2.38654,413.95404,0.38304,2.062,-1.42404,0
-8.04778,0.96529,9.96255,27.76763,29.45784,6.74882,-4.57947,6.21497,325.40074,-0.06551,0.97476,-1.37147,0
-3.17705,7.94949,562.26506,507.45506,79.49606,80.56639,-1.84581,14.31875,442.20534,2.19333,3.39924,-0.46796,2
-8.12527,1.22317,71.14069,5.45301,24.25036,8.50456,-6.11269,4.15459,343.6656,0.37998,-0.31357,0.43301,0
-8.13911,0.89177,76.74509,12.35649,28.95936,3.5713,-6.07399,6.06743,333.15251,-0.53448,0.44662,1.08623,0
-7.9871,1.48366,74.07069,45.67121,18.19997,5.38517,-5.44211,8.23922,316.48815,0.13621,-2.42685,1.26726,0
-7.38045,1.97231,473.30748,308.68456,73.50664,10.75441,-6.66751,6.86952,320.0,0.24311,0.04196,-0.97544,1
-8.93981,0.67134,74.13128,13.32791,16.72652,3.01774,-7.74582,0.60939,339.13253,-0.56782,1.12209,-1.51029,0
-7.35884,1.01141,67.01242,29.29389,10.66611,2.19016,-6.54931,8.49951,357.96749,2.72897,2.88335,0.94761,0
-9.05736,1.39107,30.04718,9.45013,16.88382,1.81006,-7.60825,7.10856,358.88349,1.00025,-1.36154,-0.75994,0
-5.98957,1.28639,267.25305,174.00277,55.63107,11.28844,-4.09852,6.89365,604.01395,0.26618,1.03376,1.11328,1
-7.58205,1.06345,33.57041,80.0,5.0,8.48326,-5.75947,4.75352,387.10673,1.36929,-1.43566,-1.50202,0
-4.41862,5.23493,507.93935,667.42227,47.9501,5.60082,-5.00748,10.53942,388.73889,-0.7601,2.26081,0.48326,1
-7.86231,0.75498,75.58463,18.75412,27.18468,4.73352,-5.10425,3.29455,424.36096,-0.14803,-0.17328,-0.20567,0
-6.09322,1.87125,373.22501,198.75172,28.14248,14.47845,-6.38477,7.52436,495.14845,0.31415,1.65579,-1.75816,1
-6.79508,0.9451,563.43387,127.44404,26.61775,15.47126,-7.74101,4.75878,397.02665,-0.97921,-0.36287,0.13787,1
-7.01096,0.50771,58.51658,19.8121,19.75086,3.32875,-4.83645,7.04453,470.33669,1.64824,0.20131,1.31551,0
-3.50556,9.903,1144.35224,1106.135,118.2198,399.2492,-3.40675,10.98008,600.56208,0.49838,2.17802,-1.93168,2
-7.29333,0.98405,47.03084,35.62324,32.9977,9.5872,-6.88922,6.70413,369.99049,0.04574,0.40184,0.56448,0
-7.64934,1.52918,29.34204,3.97623,18.18984,3.96212,-8.73355,5.46246,332.82191,0.4314,1.01075,-0.32191,0
-6.91051,1.25488,434.24705,218.44326,62.30048,59.71083,-5.90787,7.73624,521.02891,1.94013,0.09835,-0.25174,1
-5.48416,1.75115,742.75645,288.61454,30.58057,6.52705,-5.27387,8.39311,585.89701,0.30977,2.39951,1.12315,1
-4.50836,1.21675,668.72575,161.47129,43.55969,16.82336,-3.53568,9.34292,436.07137,0.57995,-1.21691,1.03331,1
-7.7506,1.44604,7.47609,10.90109,21.58912,1.78458,-5.85926,3.6575,373.38473,0.69188,0.47019,-0.18321,0
-7.46303,4.15576,313.38249,150.25051,40.80142,21.57361,-4.36276,6.49833,611.18287,0.59696,0.59033,-1.5023,1
-7.25077,0.9558,462.18265,58.85435,56.76096,66.94799,-2.93911,6.90901,441.01853,2.61655,0.31265,-0.51594,1
-5.26172,13.20457,140.74305,396.51564,108.86662,123.63029,-3.24963,10.26107,492.38218,2.07973,1.6381,-0.46058,2
-6.90389,0.8107,38.83008,3.73677,5.46351,3.02695,-4.56765,6.69383,449.24891,1.02166,-0.52132,-0.71977,0
-6.99318,3.37695,493.97169,88.09127,51.80496,31.55605,-6.11053,4.43026,420.6567,0.86482,1.42179,1.22147,1
-6.81977,0.91526,403.37559,113.87293,43.07538,41.29008,-6.17735,7.91571,359.96109,1.33603,-0.42437,-0.68751,1
-4.14477,14.98992,559.92463,519.81194,115.3021,76.12742,-4.18584,10.93908,402.19602,0.76756,5.08233,-0.43388,2
-7.58715,0.95295,37.28482,20.21373,21.56423,5.75197,-6.43233,7.02979,424.11092,2.35785,-1.22069,0.39101,0
-6.06093,0.67961,524.88547,167.45862,28.13006,7.76361,-5.01991,6.28618,541.78448,2.45216,-0.16468,1.95443,1
-7.95189,1.23862,50.54574,8.3772,39.88602,2.62901,-6.6739,9.09568,411.29443,0.17899,0.23898,-0.66576,0
-6.03159,2.92347,220.2307,137.99621,39.34433,10.70869,-3.70367,10.44356,391.52762,0.62826,-1.28207,1.34363,1
-7.72418,0.47216,19.03014,8.08596,29.13522,2.1347,-8.67859,6.56567,391.23244,0.95882,1.14279,-0.80199,0
-4.37633,3.19158,890.00866,420.34901,160.98021,235.39744,-3.30353,11.01614,595.76152,0.54365,2.86344,-1.41292,2
-7.84149,3.50197,305.12109,51.25457,39.32732,58.86983,-7.69681,5.79426,475.31248,0.79795,0.92901,-1.04407,1
-4.92121,5.196,533.97901,205.64459,29.11253,21.45409,-3.05232,7.05521,456.75456,1.01608,3.84393,-0.06238,1
-6.30044,1.50326,7.3087,5.68326,14.95046,1.25028,-5.53388,7.40601,282.31925,1.51488,-1.79018,-0.55798,0
-3.26121,9.32098,1233.06497,1154.95603,102.98068,159.47723,-1.43682,12.56632,397.65212,1.49664,2.10671,0.87265,1
-7.78299,2.42445,45.00471,65.70242,17.61867,5.24854,-4.83381,4.1866,301.61491,1.21657,1.18957,0.72582,0
-7.56015,1.77756,15.40652,16.07792,23.13698,3.34129,-7.64704,6.84982,318.54685,0.3941,1.76599,-1.08069,0
-4.46139,6.28448,283.06145,208.12012,88.07292,58.80186,-2.41725,7.40998,380.0,0.48476,1.34225,-1.52016,2
-6.58839,1.17453,78.96926,40.77282,38.91014,3.45827,-6.08168,6.1014,381.51956,1.12864,-0.38254,0.99351,0
-9.18429,1.52986,47.17138,22.78636,22.82357,4.04187,-6.6934,1.51744,345.57592,1.2114,0.69857,-0.84749,0
-6.29089,4.17481,492.92039,60.26385,38.87359,6.85424,-6.48476,7.84128,479.44248,0.76025,-0.24447,-1.65871,1
-7.74638,0.93914,84.39931,10.85968,11.63444,2.41223,-7.2041,4.42351,394.64629,-0.0836,1.05392,1.02533,0
-7.30916,0.97368,66.99426,24.34872,41.2217,2.79022,-5.21834,6.31708,405.71502,1.80207,-0.22066,-0.70435,0
-4.13825,7.7315,593.85509,363.19346,80.56503,150.40145,-5.4048,6.63244,522.25657,2.15112,1.62613,0.98331,2
-4.28303,20.10911,1106.0574,319.497,53.60241,164.9571,-2.99769,13.02563,381.38995,1.72541,6.24536,1.8556,2
-3.76194,11.01733,611.83975,372.21925,97.44711,98.28025,-3.20048,11.3878,597.12391,3.01592,2.61949,1.28531,2
-3.43135,9.371,670.95438,399.97412,161.72039,210.73647,-3.02269,13.40314,602.62097,0.62229,2.99804,-1.08238,2
-7.48593,1.24744,14.5372,15.01661,25.23337,3.67352,-6.50728,8.62071,355.25359,0.90425,0.92093,0.23353,0
-6.30731,1.53581,408.24074,104.96246,52.16091,18.05686,-4.87901,9.73928,491.82936,1.84291,3.75887,-0.82778,1
-3.382,7.7289,569.07588,484.40602,107.39127,57.28796,-3.41777,7.00441,653.78254,0.41393,2.10344,2.4419,2
-7.90862,0.73581,21.4503,2.14304,27.94779,4.43605,-7.58934,8.90285,289.90097,1.74272,-0.93666,0.25742,0
-4.53311,8.09301,298.10281,136.54468,90.46064,39.52965,-4.05778,10.44995,601.84476,2.46479,1.02079,-1.05085,2
-8.25424,1.1402,12.20841,22.48841,27.01967,3.52214,-6.51928,4.32177,280.0,0.51729,0.02888,-1.74561,0
-4.15783,11.19133,752.80375,496.69359,65.00404,148.86657,-4.02294,13.54042,456.40779,3.28094,2.69034,-0.13952,2
-4.0621,4.91374,1368.6256,658.25684,118.10516,28.75126,-2.92427,9.51465,648.49632,0.70161,1.19317,-2.86265,2
-6.62078,1.06504,179.65558,555.20627,37.0367,34.25409,-5.61253,6.18696,595.10181,1.4218,-0.95125,0.22983,1
-8.17122,1.006,35.36596,19.56957,24.26413,3.02378,-5.94079,3.02374,523.07491,2.23258,2.20841,1.15593,0
-5.95256,2.50751,431.56217,597.79848,15.96952,18.34322,-6.13664,7.9524,320.0,1.2998,-0.15821,-0.59264,1
-8.9276,1.09108,15.52386,23.49537,15.05905,2.94546,-9.12788,3.36513,358.50386,-0.31691,1.16334,-0.87325,0
-7.07001,0.63239,22.1995,2.41478,20.33616,5.45197,-6.59611,5.56738,373.27124,0.14282,-1.21619,0.91253,0
-7.43175,2.29296,221.62496,188.45585,54.81437,12.73724,-7.0421,5.77283,482.23758,0.02054,0.14447,0.43049,2
-5.50721,2.28507,151.88129,130.94542,23.24288,14.57771,-3.82311,7.39142,403.12441,1.62882,-1.30177,-0.67008,1
-4.12001,23.49685,848.249,945.83939,100.85328,236.25907,-3.71264,12.66552,670.98181,1.80312,5.22068,-1.08355,2
-8.24479,1.13526,18.61909,12.00508,28.3825,1.50929,-5.45257,8.3008,383.46399,2.27492,0.33133,-0.49025,0
-5.9432,1.12436,373.84834,61.34603,79.61562,8.14032,-4.37895,4.59019,463.18511,0.88037,-0.91567,-0.67444,1
-7.85028,1.23373,95.77389,3.2138,19.18187,10.73262,-5.39497,7.17701,280.0,1.07754,0.08317,-1.29428,0
-7.13635,0.81764,23.48078,36.14427,25.97749,1.1985,-3.96924,9.21646,469.55723,1.46143,0.49831,1.71295,0
-5.7668,1.31163,20.93252,28.29574,20.26651,5.73674,-3.59238,7.85279,341.64391,3.66742,0.97227,-0.59477,0
-3.99916,22.10529,228.42901,269.48513,81.65283,139.92226,-4.4715,11.86615,577.27978,3.26614,5.58368,1.73033,2
-8.20981,2.05329,529.71945,76.05416,58.24759,18.96528,-7.25596,5.16485,443.72026,2.2502,-1.56921,-1.82219,1
-5.75081,15.16036,1260.50091,421.59727,57.20787,98.43238,-6.10936,7.27907,576.44001,1.2747,4.29953,0.65325,2
-6.83467,1.97996,26.17995,7.86841,6.24279,4.17687,-5.68449,5.72055,408.83704,0.90138,-0.15924,1.4865,0
-7.30932,0.89193,53.95688,7.86886,23.38436,2.5413,-3.80534,5.39787,305.68471,-0.17648,1.63695,1.05638,0
-7.83829,0.89612,30.01478,31.97743,12.75454,3.7082,-5.8729,1.87909,476.45025,-1.37193,-2.0272,0.12943,0
-8.10751,0.99255,9.02944,38.62911,35.29427,3.10815,-5.79626,4.87437,399.48483,0.22284,-1.1221,-3.46112,0
-6.79359,1.13544,46.92393,55.11632,32.45228,3.12481,-4.31358,8.81269,313.39857,1.09959,1.06225,0.34589,0
-6.34304,2.2409,377.87341,74.61078,37.89352,5.03477,-5.08624,9.21516,529.15831,2.81408,0.56257,-0.28697,1
-6.51682,1.00031,22.18704,22.62213,5.33301,2.94566,-7.54776,5.87339,355.9045,-0.11989,1.22698,0.5475,0
-5.86284,6.97856,992.13939,375.38254,131.39186,126.88488,-4.65222,10.13646,545.9815,0.97296,1.79719,-1.43773,2
-6.36005,2.14751,539.41926,325.76542,21.08229,10.54545,-6.94633,9.45528,472.41411,1.35576,-0.86908,0.99778,1
-6.10335,1.35332,335.52225,40.75886,41.97151,10.53164,-4.62997,8.43063,320.0,1.85928,0.66808,-1.51933,1
-6.64922,1.32519,459.98858,700.0,33.52779,6.86331,-5.04978,5.82318,399.30854,0.30474,1.35005,-2.4703,1
-3.67396,9.11254,682.46725,547.31081,80.76701,156.81386,-3.65055,10.14343,661.94811,0.57721,0.85349,1.40849,2
-6.97762,3.60378,887.8493,142.87242,17.22988,75.9926,-5.13922,6.68214,508.9262,1.55547,-1.80893,1.64738,1
-7.03285,0.75265,44.59509,13.41424,14.72643,4.93622,-4.65775,7.49079,371.54463,1.18779,-1.11582,-0.84632,0
-6.41299,1.59677,345.61039,105.57322,46.90891,33.32189,-4.98546,9.59833,399.73754,0.27806,-0.47264,-0.82542,1
-7.90949,1.35668,80.06047,43.72143,17.84427,3.14424,-8.45151,5.7886,320.6872,2.85571,0.85517,0.35095,0
-6.64551,1.46613,44.91309,3.89195,30.9136,1.53523,-4.23585,6.43946,423.18733,1.7035,2.6457,0.75793,0
-5.63203,0.69692,472.03796,102.10097,64.60599,6.54852,-3.58216,4.5888,484.88082,1.81506,0.14194,-1.99087,1
-5.46858,4.45247,1423.92157,1502.63067,136.77046,159.6426,-5.88,9.19643,646.4262,1.2993,0.91699,0.47737,2
-5.13152,2.36321,996.9263,344.57103,15.70852,6.14064,-3.88047,8.70438,504.25673,2.82045,-0.73581,0.58844,1
-5.34672,10.67988,1487.76102,837.1642,93.56337,137.97878,-3.98706,8.64553,404.54814,2.19692,3.5726,0.26068,2
-5.71075,2.93916,255.72135,19.55692,40.58016,11.37468,-4.81278,8.51816,472.66608,1.95795,-0.19787,0.46034,1
-3.68283,4.92576,528.8405,185.60758,154.35154,412.90833,-3.1536,11.19985,855.5217,1.39203,1.86434,-0.38763,2
-7.41435,1.08999,16.22518,80.0,15.49454,5.32349,-5.51803,4.8396,452.29864,0.05534,-0.92877,-1.20071,1
-8.00482,1.03917,31.13217,32.36232,10.34946,4.81841,-6.39159,3.43363,359.69454,0.63489,2.12627,-2.0098,0
-6.54622,2.20597,429.95807,351.99691,57.82855,20.08206,-2.99607,6.68731,461.36544,1.49318,-0.88852,2.12316,1
-6.66053,2.5475,340.33239,175.24776,59.58672,26.715,-6.1309,5.23039,492.86289,0.83672,1.16721,-1.64216,1
-5.55603,4.02864,228.48603,1061.1469,121.66268,179.67625,-2.34609,5.20665,672.979,1.17994,1.45032,0.63466,2
-6.54651,4.77645,951.16623,243.01552,29.45164,26.30361,-6.31504,4.41176,359.08688,0.9983,1.56643,0.23839,1
-7.57145,0.83372,16.56336,14.35937,13.23391,3.68974,-5.69293,2.41819,294.69212,-0.97289,-0.36817,0.5142,0
-8.11483,1.3789,36.92191,10.92159,22.12375,4.80954,-7.50909,2.41989,352.01511,0.55056,1.14711,-1.47982,0
-5.14123,6.62526,398.45737,1481.15685,51.45037,61.34204,-5.29505,11.66074,396.00627,1.04619,0.85444,-0.17891,2
-4.20075,11.47371,1145.35027,622.03433,101.90201,185.48312,-2.25222,9.93601,506.37965,2.59455,5.0704,-0.63055,2
-7.71809,0.71491,21.85116,47.61954,24.7307,6.9963,-6.66239,4.86878,376.96169,0.11289,0.64096,-1.55262,0
-7.79565,0.80712,60.02119,5.72185,17.71519,4.51164,-6.38939,5.7392,470.11595,0.36679,-0.70468,3.37657,1
-5.94004,1.41441,601.25651,330.96391,37.08426,31.79058,-4.68345,6.23472,510.22855,-0.03895,-0.08147,1.82067,1
-3.31647,25.66513,1150.04389,877.62016,78.85923,64.76637,-3.55221,10.60906,619.10167,2.39324,7.27707,-1.73672,2
-7.83882,1.39043,123.11987,11.76297,29.89861,3.53734,-8.14243,7.24256,378.37651,-0.0885,-1.00495,-0.84517,0
-7.21347,0.58807,27.68255,26.67849,25.19864,3.56697,-5.18941,7.44137,450.39065,0.51802,-1.93073,0.07907,0
-7.63146,1.88724,162.35836,308.24971,82.98314,17.25114,-5.2959,3.91328,412.26813,0.43544,1.47406,1.68285,1
-5.32516,1.52273,618.99535,160.94417,62.83044,16.65246,-4.23394,6.69908,536.37396,1.16875,1.51893,-0.1639,1
-7.09217,1.1228,24.08337,7.24717,21.3724,1.52569,-6.62714,6.4266,430.00114,-0.12071,-0.21914,0.00448,0
-4.35776,11.60384,713.77075,1048.78885,170.48711,826.61417,-3.08616,7.00299,413.34039,1.62767,1.42904,-2.18703,2
-5.22771,4.76283,856.66305,549.01713,55.82945,279.71268,-4.5659,10.54933,481.5706,0.35457,1.19239,0.42509,2
-7.72909,1.00032,95.76908,2.43371,28.1247,3.53466,-4.00678,4.21974,450.75834,0.00751,1.05188,-0.32067,0
-7.56764,0.62898,77.64353,9.92103,11.40586,1.95563,-3.95059,3.85772,408.38973,0.19191,0.21986,1.37406,0
-8.11544,0.58157,53.91544,15.74621,5.0,4.51433,-4.47176,6.1651,457.53,0.08341,1.20071,0.2512,1
-6.94525,0.49464,19.17665,48.36636,23.53376,6.21204,-5.15743,5.75871,402.06715,1.19817,-0.70936,-1.30555,0
-8.57667,0.95972,77.24061,29.57283,21.71216,5.09485,-6.8131,4.53289,280.394,0.2116,1.42875,2.80261,0
-7.56278,0.99157,42.19285,45.10087,19.22458,4.53371,-6.93397,6.98932,442.12396,1.31217,0.93864,0.38798,0
-7.87638,1.40005,290.51999,205.31835,34.35607,7.65193,-7.16324,4.44684,559.90348,-0.38124,1.13514,-0.25903,1
-7.2779,0.86296,22.81917,5.79411,12.59552,2.55841,-6.81918,4.1335,427.01431,0.23492,0.82116,-0.11416,0
-7.62163,3.11936,227.88793,212.27486,59.71228,8.46398,-5.32071,6.10583,479.4088,-0.30791,-1.25283,0.10954,1
-6.30209,1.42906,983.77966,402.08499,45.59972,13.43444,-4.72034,5.5871,415.00945,1.5499,-1.28585,-1.77942,1
-6.33898,3.59938,532.64696,141.84449,35.76191,6.8721,-5.40903,6.90635,472.79334,-0.8534,1.45062,2.30649,1
-5.79066,5.67361,1084.23788,899.71107,100.11406,28.60773,-6.09832,10.3289,587.717,1.91565,2.56022,-0.48866,2
-3.73369,10.23045,333.62681,693.37674,55.15362,257.1379,-1.67846,10.96517,504.97196,1.98213,3.3296,-2.17407,2
-7.57025,0.95185,86.90974,28.69071,37.36976,4.56704,-8.33211,6.17459,381.64741,-1.11807,2.46034,2.1065,0
-6.57987,1.42706,1100.83206,223.67845,65.13961,7.22034,-4.63997,11.59773,503.66371,1.1831,-1.30516,-0.46105,1
-6.0591,1.55089,444.37656,195.70979,47.21756,12.48755,-4.56516,9.82097,456.53625,1.38643,0.43753,-1.26595,1
-7.19967,1.20371,46.10591,80.0,24.96794,6.39492,-5.4846,3.34216,471.64439,-1.72522,0.29068,-0.64194,0
-6.06217,4.58057,444.43029,366.80252,50.72266,5.24264,-4.96657,8.82381,383.03275,1.05064,1.6893,-2.10107,1
-6.69854,2.52921,227.83847,121.97965,37.77229,13.90156,-7.26656,8.04396,373.52204,2.57725,2.41329,0.69493,1
-6.15056,1.78985,200.98133,187.12728,10.98723,3.81198,-3.60006,6.05375,394.20765,1.86517,0.7695,2.15061,1
